,Name,Sector,City,Address,Phone,Email,Lat-Long
419,"Pearl Academy, Mumbai",College,Mumbai,,,,
420,"ISAS International Beauty School, Pune",College,Pune,,,,
421,Sasmira's Institute of Management Studies and Research,College,3.0,,,,
422,The Great Eastern Institute of Maritime Studies - GEIMS,College,3.0,,,,
423,K.P.B Hinduja College of Commerce,College,Matunga East,,,,
424,SDA Bocconi Asia Center,College,Matunga East,,,,
425,"Shreemati Nathibai Damodar Thackersey Women's University, ChurchGate",College,Pvt,,,,
426,Mulund College of Commerce,College,,,,,
427,Symbiosis Centre for Distance Learning,College,4.3,,,,
428,Vivekanand Education Society’s College of Pharmacy,College, +2 ,,,,
429,Sinhgad College of Pharmacy,College,4.3,,,,
430,Dr. D. Y. Patil Institute of Management and Research,College,4.3,,,,
431,Brihan Maharashtra College of Commerce (BMCC),College,Andheri East,,,,
432,"International School of Design, Pune",College,Pune,,,,
433,"Sunandan Divatia School of Science, NMIMS, Mumbai",College,Mumbai,,,,
434,Tata Institute of Social Sciences - School of Vocational Education,College,,,,,
435,"Kirit P. Mehta School of Law, NMIMS, Mumbai",College,Mumbai,,,,
436,Pune Business School,College,Pune,,,,
437,Wilson College,College,4.3,,,,
438,"Pravin Dalal School of Entrepreneurship and Family Business Management, NMIMS, Mumbai",College,Mumbai,,,,
439,S.P. Mandali's Ramnarain Ruia Autonomous College,College,Koregaon Park,,,,
440,"Symbiosis Institute of Management Studies, Symbiosis International, Pune",College,Pune,,,,
441,Cusrow Wadia Institute of Technology,College,Pvt,,,,
442,"School of Design, MIT WPU",College,,,,,
443,AISSMS College of Pharmacy,College, +4 ,,,,
444,M. H. Saboo Siddik Polytechnic,College,– / –,,,,
445,"SVKM's Dr. Bhanuben Nanavati College of Pharmacy, Mumbai",College,Mumbai,,,,
446,CDAC - Centre for Development of Advanced Computing,College,PPP,,,,
447,"School of Mathematical Sciences, NMIMS, Mumbai",College,Mumbai,,,,
448,Dr. D. Y. Patil Law College,College,4.2,,,,
449,Defence Institute of Advanced Technology,College, +1 ,,,,
450,Dr. D. Y. Patil Institute of Management,College,Pashan,,,,
451,upGrad,College,Pashan,,,,
452,"Dr. D. Y. Patil Biotechnology and Bioinformatics Institute, Dr. D. Y. Patil Vidyapeeth",College,Govt,,,,
453,IIBMS - Indian Institute of Business Management and Studies,College,,,,,
454,"MIT SOM College, MIT WPU",College,4.4,,,,
455,Lokmanya Tilak Institute of Pharmacy,College,4.7,,,,
456,"Kelkar Education Trust's V.G.Vaze College of Arts, Science and Commerce",College,4.7,,,,
457,Shankarrao Chavan Law College,College,Vile Parle West,,,,
458,"College of Nursing, Pune, Bharati Vidyapeeth",College,Pune,,,,
459,"Shreemati Nathibai Damodar Thackersey Women's University, Pune",College,Pune,,,,
460,Kohinoor Business School,College,,,,,
461,K J Somaiya Polytechnic College,College,3.7,,,,
462,"MIT School of Food Technology, MIT-ADT University",College, +2 ,,,,
463,JSPM’s Charak College of Pharmacy and Research,College,Pimpri,,,,
464,Siddharth College of Law,College,Pimpri,,,,
465,Whistling Woods International,College,Pvt,,,,
466,D.E.S's Shri Navalmal Firodia Law College,College,,,,,
467,G H Raisoni College of Arts Commerce and Science,College,1.8,,,,
468,"Pillai College of Arts, Commerce and Science",College, +3 ,,,,
469,"Dental College and Hospital, Pune, Bharati Vidyapeeth",College,Pune,,,,
470,"NMIMS Global Access School for Continuing Education, Mumbai",College,Mumbai,,,,
471,Pimpri Chinchwad University (PCU),College,,,,,
472,"Dr. D. Y. Patil College of Agriculture Business Management, Akurdi",College, +3 ,,,,
473,"Garware Institute of Career Education and Development, University of Mumbai",College,Mumbai,,,,
474,Dr. D. Y. Patil Institute of Management Studies,College,Govt,,,,
475,"Christ - Lavasa, Pune Campus",College,Pune,,,,
476,Prin. N.G. Naralkar Institute of Career Development and Research,College,4.6,,,,
477,"Government Dental College And Hospital,Mumbai",College,Mumbai,,,,
478,"Department of Technology, Savitribai Phule Pune University",College,Pune,,,,
479,"Dr D Y Patil School of Management, Pune",College,Pune,,,,
480,"ITM Institute of Hotel Management, Mumbai",College,Mumbai,,,,
481,ISMR - International School of Management & Research,College,,,,,
482,Vidyalankar School of Business,College,4.0,,,,
483,"S K Somaiya Degree College of Arts, Science and Commerce",College, +5 ,,,,
484,"SVKM's Shri Bhagubhai Mafatlal Polytechnic, Mumbai",College,Mumbai,,,,
485,Kohinoor Management School,College,3.8,,,,
486,Sophia College,College,Mulshi,,,,
487,ADYPU - Ajeenkya DY Patil University,College,Mulshi,,,,
488,GNVS Institute of Management,College,Pvt,,,,
489,"NICMAR University, Pune",College,Pune,,,,
490,"Rizvi College of Arts, Science and Commerce",College,4.0,,,,
491,"Symbiosis Centre for Health Skills, Symbiosis International, Pune",College,Pune,,,,
492,Rizvi Law College,College,Shaniwar Peth,,,,
493,P.E.S. Modern Law College,College,Shaniwar Peth,,,,
494,"Dr. D. Y. Patil College of Architecture, Akurdi",College,Pvt,,,,
495,The Little Flower's College,College,,,,,
496,SVKM's NMIMS Centre for International Studies,College,4.7,,,,
497,"MANET-Maharashtra Academy of Naval Education and Training, MIT-ADT University",College,Mumbai,,,,
498,Frankfinn Institute of Air Hostess Training,College,Mumbai,,,,
499,Yashwantrao Chavan Law College,College,,,,,
500,"Symbiosis School of Economics, Symbiosis International, Pune",College,Pune,,,,
501,Ashtang Ayurved Mahavidyalaya,College,Sadashiv Peth,,,,
502,VESIM - Vivekanand Education Society Institute of Management Studies and Research,College,,,,,
503,Sewa Community College,College,– / –,,,,
504,"Sri Balaji University, Pune",College,Pune,,,,
505,Orane International School of Beauty and Wellness,College,Chembur,,,,
506,National Institute of Management and Research Studies,College,Pvt,,,,
507,"Symbiosis School of Liberal Arts, Symbiosis International, Pune",College,Pune,,,,
508,Kohinoor Technical Institute,College,3.9,,,,
509,Vishwakarma College of Arts Commerce and Science,College, +4 ,,,,
510,"School of Distance Education, Bharati Vidyapeeth University, Shivaji Nagar",College,Andheri East,,,,
511,R. A. Podar Ayurved Medical College,College,Andheri East,,,,
512,"Symbiosis College of Nursing, Symbiosis International, Pune",College,Pune,,,,
513,"Faculty of Law, MIT WPU",College, +5 ,,,,
514,Symbiosis School for Online and Digital Learning,College,– / –,,,,
515,"St. Wilfred's College of Law, Panvel",College,Tathawade,,,,
516,Sumatibhai Shah Ayurved Mahavidyalaya,College,Tathawade,,,,
517,Sinhgad Institute of Pharmacy,College,Pvt,,,,
518,SVKM's NMIMS School of Branding and Advertising,College,,,,,
519,"Yashwantrao Mohite College of Arts, Science and Commerce, Bharati Vidyapeeth",College,4.2,,,,
520,Vidyalankar School of Information Technology,College, +2 ,,,,
521,"Balwant Sheth School of Architecture, NMIMS, Mumbai",College,Mumbai,,,,
522,"Ayurved Mahavidyalaya, Sion, Mumbai 22.",College,Mumbai,,,,
523,"St. Andrew’s College of Arts, Science and Commerce",College,Malad West,,,,
524,Indian Institute of Aesthetic Medicine,College,Malad West,,,,
525,"Symbiosis Institute of Media and Communication, Symbiosis International, Pune",College,Pune,,,,
526,Pune Institute,College,Pune,,,,
527,AISSMS Polytechnic,College, +3 ,,,,
528,Xavier Institute of Communications,College,– / –,,,,
529,Modern Education Society's Nowrosjee Wadia College,College,V.K Joag Path,,,,
530,SIES College of Commerce and Economics,College,,,,,
531,Marathwada Mitra Mandal's College of Commerce (MMCC),College,4.0,,,,
532,Maharashtra Education Society’s Garware College of Commerce,College,– / –,,,,
533,"School of Ayurveda, Padmashree Dr. D.Y. Patil Vidyapeeth, Navi Mumbai",College,Mumbai,,,,
534,Indian Institute of Digital Education,College,3.0,,,,
535,"MIT School of Architecture, MIT-ADT University",College,Sion,,,,
536,"Faculty of Liberal Arts, MIT WPU",College,Sion,,,,
537,"Symbiosis International, Pune",College,Pune,,,,
538,"BSE Institute Limited, Mumbai",College,Mumbai,,,,
539,"Dr. Ambedkar College of Law, People’s Education Society, Wadala",College,4.0,,,,
540,Ghanshyamdas Saraf College of Arts and Commerce,College, +2 ,,,,
541,K.G.Mittal Ayurvedic College,College,Deccan,,,,
542,Film and Television Institute of India (FTII),College,Deccan,,,,
543,Padmashree Dr.D.Y.Patil Homoeopathic Medical College & Research,College,,,,,
544,Chetana's Ramprasad Khandelwal Institute of Management and Research,College,3.5,,,,
545,"K J Somaiya College of Education, Somaiya Vidyavihar University",College,Deccan,,,,
546,Sir Sitaram and Lady Shantabai Patkar College of Arts and Science And V.P. Varde College of Commerce and Economics,College,Deccan,,,,
547,"Hardikar College of Physiotherapy, Department of Health science",College,Pvt,,,,
548,"Sinhgad Institute of Management (MBA), Pune",College,Pune,,,,
549,Rajmata Jijau Shikshan Prasarak Mandal's College of Pharmacy,College,4.2,,,,
550,"Rajiv Gandhi Institute of Information Technology and Biotechnology, Bharati Vidyapeeth",College, +2 ,,,,
551,"Shobhaben Pratapbhai Patel School of Pharmacy and Technology Management, NMIMS, Mumbai",College,Mumbai,,,,
552,Council of Education and Development Programmes,College,3.8,,,,
553,St Pauls Institute of Communication Education for Women,College,3.8,,,,
554,K.C Law College,College,Navi Mumbai,,,,
555,Marathwada Mitramandal's College of Pharmacy,College,Navi Mumbai,,,,
556,Abhinav Education Society's College of Pharmacy,College,Pvt,,,,
557,NIBE: The International Business college,College,Sadashiv Peth,,,,
558,Thakur Global Business School (TGBS),College,Pvt,,,,
559,"Atharva Institute of Information Technology (AIIT, Malad)",College,,,,,
560,IANT - Institute of Advance Network Technology,College,4.5,,,,
561,Smt. Kashibai Navale College of Pharmacy,College,– / –,,,,
562,Progressive Education Society’s Modern Institute of Business Management (MIBM Pune),College,Pune,,,,
563,Genba Sopanrao Moze College of Pharmacy,College,4.6,,,,
564,"ICFAI Business School (IBS), Pune",College,Pune,,,,
565,"Symbiosis School of Banking and Finance, Symbiosis International, Pune",College,Pune,,,,
566,M.E.S. Abasaheb Garware College (MESAGC),College,,,,,
567,St. Xavier's Institute of Education,College,4.1,,,,
568,ICSI Delhi - Institute of Company Secretaries of India,College, +3 ,,,,
569,"Dr. D.Y. Patil College of Applied Arts and Crafts, Akurdi",College,Malad West,,,,
570,Bombay Hospital College of Nursing,College,Mumbai,,,,
571,"College of Nursing, Navi Mumbai, Bharati Vidyapeeth",College,Mumbai,,,,
572,INIFD Andheri,College,3.4,,,,
573,ATLAS SkillTech University,College,– / –,,,,
574,"TransStadia Institute, Mumbai",College,Mumbai,,,,
575,Gokhale Institute of Politics and Economics,College,2.0,,,,
576,Indira Institute of Business Management,College,Shivaji Nagar,,,,
577,BSDT's Ayurved Mahavidyalaya,College,Shivaji Nagar,,,,
578,Sydenham College of Commerce and Economics,College,Pvt,,,,
579,"Faculty of Pharmacy, MIT WPU",College,,,,,
580,"SVKM's Pravin Gandhi College of Law, Mumbai",College,Mumbai,,,,
581,"MIT School of Fine Art & Applied Art, MIT-ADT University",College,– / –,,,,
582,"SVKM's Usha Pravin Gandhi College of Management, Mumbai",College,Mumbai,,,,
583,SVIMS Business School,College,3.0,,,,
584,L.S. Raheja College of Arts and Commerce,College,Kondhwa,,,,
585,Rizvi College of Architecture,College,Bandra West,,,,
586,Online Manipal,College,Pvt,,,,
587,Balaji Law College,College,,,,,
588,Thakur Polytechnic,College,4.0,,,,
589,Holy Spirit Institute of Nursing Education,College, +2 ,,,,
590,Sir J.J. School of Art,College,3.7,,,,
591,KES' Shri Jayantilal H. Patel Law College,College,3.7,,,,
592,All India Institute of Local Self Government,College,Pune,,,,
593,MIT ADTU Pune - Art Design & Technology University,College,Pune,,,,
594,BITS School of Management (BITSoM),College,,,,,
595,Ajeenkya DY Patil University (ADYPU) powered by Sunstone,College,4.6,,,,
596,"IndSearch Institute of Management Studies and Research, Law College Road Campus",College, +5 ,,,,
597,JSPM’s Kautilya Institute of Management and Research,College,5.0,,,,
598,"St. Wilfred’s College of Arts, Commerce and Science",College,5.0,,,,
599,"Advocate Balasaheb Apte College of Law, People’s Education Society's",College,Tathawade,,,,
600,"Institute for Future Education, Entrepreneurship and Leadership",College,Tathawade,,,,
601,G.V. Acharya Institute of Engineering and Technology,College,Pvt,,,,
602,Indira Global Business School,College,,,,,
603,Dr. D. Y. Patil Vidyapeeth- Center for Online Learning,College,3.8,,,,
604,Sinhgad Law College,College,3.0,,,,
605,Bombay Veterinary College,College,Mumbai,,,,
606,Institute of Management Development and Research- IMDR,College,Kandivali East,,,,
607,P. E. Society`s Modern College of Pharmacy,College,Kandivali East,,,,
608,"Frameboxx 2.0 Animation and Visual Effects, FC Road",College,Pvt,,,,
609,"ILAM - Institute of Logistics and Aviation Management, Mumbai",College,Mumbai,,,,
610,Sinhgad Nursing College,College,4.4,,,,
611,SIBAR - Sinhgad Institute of Business Administration and Research,College,– / –,,,,
612,MKSSS's K B Joshi Institute of Information Technology,College,3.9,,,,
613,"College of Agriculture, Mahatma Phule Krishi Vidyapeeth",College,Shivaji Nagar,,,,
614,"Bharatratna Atal Bihari Vajpayee Medical College, Pune",College,Pune,,,,
615,Rizvi Institute of Management Studies and Research,College,,,,,
616,Pratibha College of Commerce and Computer Studies,College,4.0,,,,
617,Mumbai College of Hotel Management and Catering Technology,College,Mumbai,,,,
618,Valia School of Management,College,– / –,,,,
619,M A Rangoonwala College Of Dental Science & Research Centre,College,3.4,,,,
620,Thakur Ramnarayan College of Law,College,3.4,,,,
621,M.L. Dahanukar College of Commerce,College,Kasba Peth,,,,
622,Lokmanya Homoeopathic Medical College,College,Kasba Peth,,,,
623,Rachana Sansad,College,,,,,
624,Shree Chanakya Education Society's Indira College of Pharmacy,College,– / –,,,,
625,"Prof. Ramkrishna More Arts, Commerce and Science College",College,– / –,,,,
626,Loknete Shri Dadapatil Pharate College of Pharmacy,College,Bandra West,,,,
627,"Symbiosis School of Biological Sciences, Symbiosis International, Pune",College,Pune,,,,
628,Thakur Shyamnarayan Degree College,College,Pvt,,,,
629,JSPM’s Bhivrabai Sawant Polytechnic,College,,,,,
630,Dr. D.Y. Patil School of Design,College,4.0,,,,
631,C.M.F.'s College of Physiotherapy,College, +4 ,,,,
632,Dr. D. Y. Patil Technical Campus,College,Chinchwad,,,,
633,AND Academy,College,Chinchwad,,,,
634,"INIFD Vashi - International Institute of Fashion Design, Vashi",College,,,,,
635,SASMIRA's Institute of Design and Textiles,College,3.9,,,,
636,Imperial Institute of Management,College,– / –,,,,
637,Vidyalankar Polytechnic,College,3.6,,,,
638,Jankidevi Bajaj Institute of Management Studies - JDBIMS,College,3.6,,,,
639,Rajarshi Shahu College of Education,College,Mira Road,,,,
640,"MIT School of Education and Research, MIT-ADT University",College,Mira Road,,,,
641,Parle Tilak Vidyalaya Association's Sathaye College,College,Vile Parle East,,,,
642,"IIMT Studies- International Institute of Management and Technical Studies, Pune",College,Pune,,,,
643,ITM IDM - Institute Of Design & Media,College,4.1,,,,
644,NCRD’s Sterling Institute of Pharmacy,College,4.0,,,,
645,Pimpri Chinchwad Polytechnic,College,4.0,,,,
646,"Homoeopathic Medical College, Bharati Vidyapeeth",College,Deccan,,,,
647,Lotus Business School,College,Deccan,,,,
648,"College of Nursing, KJ Somaiya Medical College",College,Pvt,,,,
649,Elphinstone College,College,,,,,
650,"Vijaybhoomi School of Science and Technology, Vijaybhoomi University",College, +2 ,,,,
651,Jagdish Sheth School of Management (JAGSoM),College,– / –,,,,
652,Dnyanvilas College of Pharmacy,College,Min. 1 Year of Work Experience Required to Apply | Distance & Online Engineering Programs,,,,
653,Rajarshi Shahu College of Law,College,Andheri West,,,,
654,SIMCA - Sinhgad Institute of Management and Computer Application,College,Andheri West,,,,
655,Sinhgad Dental College and Hospital,College,Pvt,,,,
656,Sir J.J.Institute of Applied Art,College,,,,,
657,Lakme Academy,College,– / –,,,,
658,Sharadchandra Pawar College of Pharmacy,College,Mumbai,,,,
659,Keerti Computer Institute,College,Mumbai,,,,
660,"S.M. Shetty College of Science, Commerce and Management Studies",College,Pvt,,,,
661,L. S. Raheja School of Architecture,College,,,,,
662,Jitendra Chauhan College of Law (JCCL),College,3.4,,,,
663,"UEI Global, Pune",College,Pune,,,,
664,"IIBM Group of Institutions, Pune",College,Pune,,,,
665,Bombay Teachers Training College,College,Mumbai,,,,
666,G. V. Acharya Institutions of Engineering and Technology,College,Akurdi,,,,
667,"Christ College, Pune",College,Pune,,,,
668,St. Andrews College of Physiotherapy,College,,,,,
669,Thakur Institute of Aviation Technology,College,Kandivali East,,,,
670,Sadhu Vaswani College of Nursing,College,Pvt,,,,
671,"MIT School of Distance Education, MAEER",College,,,,,
672,R. D. National and W. A. Science College,College,4.0,,,,
673,Dattakala College of Pharmacy,College, +2 ,,,,
674,Academy of Carver Aviation Pvt. Ltd.,College,3.4,,,,
675,RMPS Bhalchandra College of Pharmacy,College,3.4,,,,
676,Haribhai V. Desai College,College,Pune,,,,
677,"Indian School of Business Management and Administration, Pune",College,Pune,,,,
678,Vivekanand Education Society’s College of Law,College,Pvt,,,,
679,"Atlas SkillTech University, School of Management and Entrepreneurship",College,,,,,
680,International Institute of Management and Engineering,College,– / –,,,,
681,Vidya Pratishthan'S Vasantrao Pawar Law College,College,Pune,,,,
682,Sinhgad Institute of Pharmaceutical Sciences,College,Pune,,,,
683,ICE Balaji Telefilms - Institute of Creative Excellence,College,Pvt,,,,
684,Kohinoor College of Paramedical Science,College,,,,,
685,"KP Paramedical Institute, Pune",College,Pune,,,,
686,Indala Institute of Pharmacy,College,– / –,,,,
687,Nirmala Niketan College of Home Science,College,Bandra West,,,,
688,K J Somaiya Institute of Dharma Studies,College,Bandra West,,,,
689,"Sir M Visvesvaraya Institute of Management Studies and Research, Mumbai",College,Mumbai,,,,
690,MES Institute of Management and Career Courses,College,3.8,,,,
691,VITs Padmabhushan Dr. Vasantdada Patil College of Architecture,College,– / –,,,,
692,Indrayani Institute of Pharmaceutical Education and Research,College,3.4,,,,
693,Parul University Online,College,3.4,,,,
694,"K. V. Pendharkar College of Arts, Science and Commerce",College,Pune,,,,
695,St. Mira's College For Girls,College,Pune,,,,
696,Sancheti Orthopedic Research Institute and College of Physiotherapy,College,Pvt,,,,
697,Dhirajlal Talakchand Sankalchand Shah College of Commerce,College,Mumbai,,,,
698,"NMIMS School of Design, NMIMS",College,PPP,,,,
699,Smt. Kashibai Navale College of Physiotherapy,College,,,,,
700,"Atlas SkillTech University, School of Design and Innovation",College,3.4,,,,
701,"ASM Institute of Professional Studies, Pune",College,Pune,,,,
702,"Sinhgad Institutes, Pune (Under Graduate Colleges)",College,Pune,,,,
703,"Symbiosis Centre for Media and Communication, Symbiosis International, Pune",College,Pune,,,,
704,"College of Physiotherapy, Suryadatta Institute of Health Sciences",College,Vile Parle West,,,,
705,Bharati Vidyapeeths College of Engineering,College,Pvt,,,,
706,Sinhgad College of Commerce,College,,,,,
707,Nalanda Law College,College,4.4,,,,
708,Shivajirao S. Jondhale College of Engineering and Technology,College, +4 ,,,,
709,St. Rocks College,College,Pune,,,,
710,H.G.M. Azam College of Education,College,Pune,,,,
711,"Wizcraft, Online Event Management Programs (Talentedge)",College,Pvt,,,,
712,PDEA's Shankarrao Ursal College Of Pharmaceutical Sciences And Research Centre,College,,,,,
713,S.N.D.T. College of Education,College,– / –,,,,
714,ICA Edu Skills Pvt. Ltd.,College,– / –,,,,
715,Lords Universal College of Law,College,Kurla West,,,,
716,Premlila Vithaldas Polytechnic (PVP Mumbai),College,Mumbai,,,,
717,"Symbiosis Institute of Geoinformatics, Symbiosis International, Pune",College,Pune,,,,
718,Shri Balaji Institute Pune (SBIP),College,Pune,,,,
719,Aptech Computer Education,College,4.5,,,,
720,Shri Shivaji Maratha Society Law College,College,– / –,,,,
721,BITS Law School,College,4.7,,,,
722,Smt. Chandaben Mohanbhai Patel Homeopathic Medical College,College,4.7,,,,
723,Tolani College of Commerce,College,Pimpri,,,,
724,Institute of Industrial and Computer Management and Research,College,Pimpri,,,,
725,Gopaldas Jhamatmal Advani Law College,College,Bandra West,,,,
726,Virohan Institute of Health and Management Sciences,College,Pvt,,,,
727,AIFT - Atharva Institute of Film and Television,College,,,,,
728,Dhole Patil College of Physiotherapy,College,4.4,,,,
729,Kamla Raheja Vidyanidhi Institute of Architecture and Environmental Studies,College,– / –,,,,
730,Shreemati Jamnabai H. Wadhwa College of Technology and Kothari College of Management Studies,College,4.0,,,,
731,Maharashtra State Institute of Hotel Management and Catering Technology,College,4.0,,,,
732,"NMIMS School of Hospitality Management, Navi Mumbai",College,Mumbai,,,,
733,Mahadev Kanchan College of Pharmaceutical Education and Research,College,Mumbai,,,,
734,Dhondumama Sathe Homaeopathic Medical College,College,,,,,
735,"International School of Design, Andheri West",College,4.0,,,,
736,Vidya Niketan College of Pharmacy,College,– / –,,,,
737,D Y Patil Dental School,College,4.3,,,,
738,"Indian School of Business Management and Administration, Mira Road",College,4.3,,,,
739,Sir Parashurambhau College,College,Malad West,,,,
740,Deccan College of Post-Graduate and Research Institute,College,Malad West,,,,
741,Jayawant Institute of Pharmacy,College,Pvt,,,,
742,"National Institute of Management, Mumbai",College,Mumbai,,,,
743,OIM - Oriental Institute of Management,College, +1 ,,,,
744,"NAEMD- National Academy of Event Management and Development, Mumbai",College,Mumbai,,,,
745,Adventure Flight Education Private Limited- Mumbai,College,Mumbai,,,,
746,"Lokmanya Tilak Institute of Pharmaceutical Sciences, Pune",College,Pune,,,,
747,"International School of Design, Kandivali",College,,,,,
748,J S Kothari Business School,College,– / –,,,,
749,MKSSS' School of Fashion Technology,College,Mumbai,,,,
750,Pratibha Institute of Business Management (Kamala Education Society's),College,Mumbai,,,,
751,Abhinav Kala Mahavidyalaya,College,Pvt,,,,
752,"Poona College of Arts, Science and Commerce",College,,,,,
753,"Deccan Education Society's Kirti M. Doongursee College of Arts, Science and Commerce",College,Dadar West,,,,
754,Rasiklal M Dhariwal Institute of Pharmaceutical Education and Research,College,,,,,
755,"L. N. College, Borivali",College,3.9,,,,
756,Kohinoor College of Hotel and Tourism Management Studies,College,3.2,,,,
757,"Sarla Anil Modi School of Economics, NMIMS, Mumbai",College,Mumbai,,,,
758,Smt. Bakul Tambat Institute of Nursing,College,Pune,,,,
759,"S.N.B.P.College of Arts, Commerce and Science",College,Pune,,,,
760,"Gratisol Labs, Pune",College,Pune,,,,
761,S.S.P Shikshan Sansthas Siddhi College of Pharmacy,College,,,,,
762,MET Institute of Computer Science,College,4.2,,,,
763,"The True School of Music, Vijaybhoomi University",College,4.0,,,,
764,"International Institute of Management and Human Resource Development, Sai Balaji Education Society",College,4.0,,,,
765,"Don Bosco College, Kurla",College,Mumbai,,,,
766,Poona Institute of Management Sciences and Entrepreneurship,College,Mumbai,,,,
767,Jawed Habib Hair and Beauty Academy,College,Pvt,,,,
768,"VES's College of Arts, Science & Commerce",College,,,,,
769,"College of Architecture, Bharati Vidyapeeth",College,1.2,,,,
770,Hindi Vidya Prachar Samiti's College of Law,College,2.0,,,,
771,"Xaviers Institute of Business Management Studies, Malad West",College,2.0,,,,
772,"International Institute of Fashion Design, Pune",College,Pune,,,,
773,"Annasaheb Magar Mahavidyalaya Arts, Science and Commerce",College,Dadar West,,,,
774,"ADYPU School of Design, Ajeenkya DY Patil University",College,Pvt,,,,
775,EduKart.com,College,,,,,
776,Niranjan Hiranandani School of Real Estate,College,4.3,,,,
777,upGrad - Chandigarh University,College,– / –,,,,
778,"Symbiosis Statistical Institute, Symbiosis International, Pune",College,Pune,,,,
779,Athena School of Management,College,4.0,,,,
780,Genesis Business School,College,Vile Parle West,,,,
781,SIES Institute of Medical and Laboratory Technology,College,Sion,,,,
782,"Guru Nanak College of Arts, Science and Commerce",College,Pvt,,,,
783,SVKM's NMIMS Jyoti Dalal School of Liberal Arts,College,,,,,
784,"Somaiya School of Design, supported by Riidl",College,– / –,,,,
785,PES Modern College of Pharmacy (For Ladies),College,– / –,,,,
786,Abeda Inamdar Senior College For Girls,College,Sion,,,,
787,Deviprasad Goenka Management College of Media Studies,College,Sion,,,,
788,"Zeal Institute Of Business Administration, Computer Application and Research",College,,,,,
789,Smt. B. M. Ruia Girls College,College,3.9,,,,
790,Suvidya Institute of Technology,College,Vile Parle West,,,,
791,PDEA Law College,College,Vile Parle West,,,,
792,International Institute of Culinary Arts and Career Management,College,Pvt,,,,
793,Indian School of Technology and Management,College,,,,,
794,ISB&M College of Commerce,College,3.6,,,,
795,"Grant Medical Foundation, Ruby Hall Clinics Tehmi Grant Institute of Nursing",College, +1 ,,,,
796,MET Asian Management Development Centre,College,Vidya Vihar,,,,
797,"NIEM- The Institute of Event Management, Mumbai",College,Mumbai,,,,
798,"Progressive Education Society's  Modern College Of Arts, Science & Commerce",College,,,,,
799,Shri Shivaji Maratha Society’s Institute of Management & Research,College, +3 ,,,,
800,"MIT International School of Broadcasting & Journalism, MIT-ADT University",College,– / –,,,,
801,Jayawantrao Sawant College of Education,College,Pune,,,,
802,National Institute of Photography,College,Pune,,,,
803,Vidhyanidhi Education Society,College,Pvt,,,,
804,Malini Kishor Sanghvi College of Commerce and Economics,College,,,,,
805,"College of Military Engineering, Pune",College,Pune,,,,
806,St. Andrews College of Nursing,College,Pune  (1420),,,,
807,"BVDU Dental College And Hospital, Navi Mumbai",College,Mumbai,,,,
808,Suryadatta International Institute of Cyber Security,College,Delhi/NCR  (3185),,,,
809,SMEF’S BRICK Group of Institutes,College,Undri,,,,
810,Sinhgad College of Architecture,College,,,,,
811,"VVES's Vikas College of Arts, Science & Commerce",College,3.8,,,,
812,Reliance Education : VFX and Animation Academy,College, +5 ,,,,
813,Lexicon Institute of Hotel Management,College,3.0,,,,
814,Proactive - D Y Patil,College,3.0,,,,
815,Ramniranjan Jhunjhunwala College,College,Vadgaon Budruk,,,,
816,Jaslok College of Nursing,College,Vadgaon Budruk,,,,
817,Rizvi College of Hotel Management,College,Pvt,,,,
818,NCRD’s Sterling Institute of Management Studies,College,,,,,
819,Seamedu - Ajeenkya D Y Patil University,College,3.4,,,,
820,Bharati Vidyapeeth’s College of Architecture -Navi Mumbai,College,Mumbai,,,,
821,Vijaybhoomi University,College,3.6,,,,
822,K.J. Somaiya Institute of Engineering and Information Technology,College,3.6,,,,
823,Dr. D.Y. Patil Institute of Pharmacy,College,Vikhroli East,,,,
824,TSAP - Thakur School of Architecture and Planning,College,Vikhroli East,,,,
825,Spicer Adventist University,College,,,,,
826,"Indian Institute of Finance and Accounts, Pune",College,Pune,,,,
827,SRIHM - Sheila Raheja Institute of Hotel Management,College, +2 ,,,,
828,Samarth Institute of Pharmacy,College,3.3,,,,
829,"Sterling College of Arts, Commerce and Science",College,3.3,,,,
830,Dr. M.I. Jamkhanawala Tibbia Unani Medical College and A.R.K. Hospital,College,M.G. Road.,,,,
831,KES Shroff College of Arts and Commerce,College,M.G. Road.,,,,
832,"IIMT Studies- International Institute of Management and Technical Studies, Thane",College,Pvt,,,,
833,Bhagubai Changu Thakur College of Law,College,,,,,
834,"Rajmata Jijau Shikshan Prasarak Mandal's Arts, Commerce and Science College",College,3.8,,,,
835,Indian Institute of Banking and Finance,College,– / –,,,,
836,Jagannath Rathi Vocational Guidance and Training Institute,College,– / –,,,,
837,"College of Nursing, P.D. Hinduja National Hospital and Medical Research Centre",College,Mumbai,,,,
838,Academy of Fine Arts and Crafts,College,Pvt,,,,
839,Nirmala Memorial Foundation Degree College of Commerce and Science,College,,,,,
840,"Thakur Institute of Management Studies,Career Development and Research",College,5.0,,,,
841,Vidyalankar Institute of International Education,College, +2 ,,,,
842,Suburban College of Paramedical Education,College,5.0,,,,
843,MKSS’s Smt. Hiraben Nanavati Institute of Management and Research for Women,College,5.0,,,,
844,"MIT School of Vedic Sciences, MIT-ADT University",College,Prabhadevi,,,,
845,"NIEM- The Institute of Event Management, Pune",College,Pune,,,,
846,INIFD Borivali,College,Pvt,,,,
847,Netaji Subhash Institute,College,,,,,
