,Name,Sector,City,Address,Phone,Email,Lat-Long
464,International Centre for Cardio Theracic and Vascular Diseases,College,Chennai,"30 C, Ambattur Industrial Estate Rd, Mogappair, Chennai, Tamil Nadu 600101",,,"13.0882114,80.1745117"
465,"University of Madras Arts and Science College, Tiruvottiyur, University of Madras",College,Chennai,"5852+V8H, Poonthota St, Behind Tiruvottiyur Post Office, Rajakadai, Tiruvottiyur, Chennai, Tamil Nadu 600019",,,"13.159693,80.2982947"
466,St.Anne S Arts and Science College,College,Chennai,"Grand Northern Trunk Rd, Kanakan Chatram, Madhavaram, Chennai, Tamil Nadu 600110",044 2558 3529,,"13.133562,80.230924"
467,The Madras Medical Mission,College,Chennai,"4-A, Dr, Mogappair, Chennai, Tamil Nadu 600037",1800 123 599,,"13.0861477,80.1847986"
468,"School of Education, VELS Institute of Science, Technology and Advanced Studies",College,Mumbai,"Hashu Adwani Memorial Complex, Collector's Colony, Chembur, Mumbai, Maharashtra 400074",022 6153 2500,,"19.0451164,72.8864056"
469,K.C.S Kasi Nadar College of Arts and Science,College,Chennai,"47CJ+592 K.C, S.Kasi Nadar College of Arts & Science, 96, Elaya St, RK Nagar, Meenambal Nagar, Kumaraswami Nagar, Old Washermanpet, Chennai, Tamil Nadu 600021",099404 93504,,"13.120393,80.2783053"
470,Fly Air Aviation Academy,College,Chennai,"No-15, Yogam Garden, 16,17, Brindavan Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087",098842 89120,,"13.044177,80.1684898"
471,Annai Veilankanni’s College of Engineering,College,Chennai,"33, Gandhi Rd, Nedungundram, Chennai, Tamil Nadu 600048",,,"12.8878822,80.1039664"
472,Vidhya Sagar Educational Institutions,College,Chennai,,,,"18.4634559,73.8591566"
473,Our Lady College of Education,College,Chennai,"Our lady Nagar, Chakarabani Nagar, Bharathi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095",044 2481 0212,,"13.0501605,80.1703008"
474,Mohamed A.J. College of Physiotherapy,College,Chennai,"Sathak center annex, 144, Nungambakkam High Rd, Thousand Lights, Chennai, Tamil Nadu 600006",044 2833 4988,,"13.0534917,80.2479903"
475,Indian Institute of Sports Medicine,College,Mumbai,"Fleet Building, Chimat Pada Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",,,"19.108807,72.8766861"
476,National Institute of Technical Teachers Training and Research,College,Mumbai,"Plot no 6 & 6A, Sector 18, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410218",,,"19.012524,73.1039287"
477,Institute of Chemical Technology,College,Mumbai,"2VF4+GX4, Nathalal Parekh Marg, near Khalsa College, Matunga East, Mumbai, Maharashtra 400019",022 3361 2222,,"19.0237512,72.8548694"
478,TS Narayanaswami College of Arts and Science,College,Chennai,"R6V9+X53, Thazhambur Road, Off Old Mahabalipuram Road, Navalur, Tamil Nadu 600130",044 2743 5046,,"12.8448844,80.2153331"
479,"School of Nursing, CSI Rainy Multispeciality Hospital",College,Chennai,"45, Gollavar Agraharam Rd, Sanjeevarayanpet, Washermanpet, Chennai, Tamil Nadu 600021",,,"13.1184498,80.2875022"
480,CIMA - Chartered Institute Of Management Accountants,College,Chennai,,,,"19.0559095,72.8050316"
481,A.R. Engineering College Villupuram Chennai (AREC),College,Chennai,"XGFP+8XV, Kappiampuliyur, Tamil Nadu 605601",04146 232 131,,"11.9733637,79.5348383"
482,Academy of Fashion and Textile Technology ( AFTT),College,Chennai,"D7, Second Floor, Gemini Parson Complex, Gangai Karai Puram, Nungambakkam, Chennai, Tamil Nadu 600036",044 4214 4230,,"13.0524632,80.2472873"
483,T J Institute of Technology,College,Chennai,"Old Mahabalipuram Rd, Karapakkam, Chennai, Tamil Nadu 600100",098411 14834,,"12.9214346,80.2200752"
484,"Arena Animation, Vadapalani",College,Chennai,"Bus Depot, No.172, Raahat Plaza, Ground Floor & 3rd Floor, &, Arcot Rd, opp. to Vijaya Hospital, opp. to Vadapalani, Vadapalani, Chennai, Tamil Nadu 600026",099401 43719,,"13.0487571,80.2055538"
485,Prince Shri Venkateshwara Arts & Science College,College,Chennai,"W5C7+583, Bharathiyar St, Sivagami Nagar, Gowriwakkam, Sembakkam, Chennai, Tamil Nadu 600073",04422780755,,"12.9203769,80.1607089"
486,"GEMS B School, Chennai",College,Chennai,"Bharat Petroleum Corporation, 8/190, Z Block, Kathiravan Colony, Anna Nagar, Chennai, Tamil Nadu 600040",,,"13.0867749,80.2060516"
487,Rajalakshmi College of Nursing,College,Chennai,"Rajalakshmi Nagar, Thandalam, Mevalurkuppam, Tamil Nadu 602105",,,"13.0084204,79.9990032"
488,School of Architecture and Planning,College,Chennai,,,,"13.0074692,80.2370975"
489,St.Christophers College of Education,College,Chennai,"63, E VK Sampath Rd, Vepery, Periyamet, Chennai, Tamil Nadu 600007",044 2661 8312,,"13.0835964,80.2597065"
490,Management Development Institute of Singapore - VELS,College,Chennai,"PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117",,,"12.9575528,80.1572813"
491,B.S. Abdur Rahman Crescent Institute of Science and Technology (Online Distance Learning),College,Chennai,"BS ABDUR RAHMAN CRESCENT INSTITUTE OF SCIENCE AND TECHNOLOGY, Kelambakkam - Vandalur Rd, Chennai, Vandalur, Tamil Nadu 600048",095432 77888,,"12.8831629,80.0776961"
492,"Indian Institute of Hardware Technology, Anna Nagar",College,Chennai,"J-13, 2nd floor, 3rd Avenue, Anna Nagar East, Vasan dental care above, Chennai, Tamil Nadu 600102",098402 13029,,"13.0920456,80.2158865"
493,AIMED - Aachi Institute of Management and Entrepreneurial Development,College,Chennai,"Door No. 8/6, Vellalar street, Vanagaram-Ambattur Rd, Keil Ayanambakkam, Chennai, Tamil Nadu 600095",044 2637 3309,,"13.0797201,80.1520161"
494,Paraprofessional Institute of Aquatic Animal Health Management - Tamil Nadu Fisheries University,College,Chennai,"564W+WW2, Krishna Nagar, Madhavaram Milk Colony, Chennai, Tamil Nadu 600051",044 2747 2118,,"13.1572602,80.2447051"
495,"Swarnabhoomi Academy of Music (SAM, Kanchipuram)",College,Chennai,"C38G+C88, Kanchipuram, Sathiamangalam, Tamil Nadu 603305",,,"12.4160316,80.0732677"
496,Shree Chandraprabhu Jain College,College,Chennai,"Minjur, Tamil Nadu 601203",044 2793 4353,,"13.2871068,80.2528783"
497,Dr. Kamakshi Memorial Hospital Pvt. Ltd.,College,Chennai,"1, 200 Feet Radial Rd, Dandeeswarar Nagar, Rose Avenue, Pallikaranai, Chennai, Tamil Nadu 600100",,,"12.9490397,80.2064667"
498,Panimalar Polytechnic College,College,Chennai,"23, Railway Colony II Street, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600029",094452 43027,,"13.067971,80.2216631"
499,Kanchi Kamakoti Childs Trust Hospital,College,Chennai,"12 A, Nageswara Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",044 4200 1800,,"13.0573353,80.2432111"
500,Thiruthangal Nadar College,College,Chennai,"near Bus Terminus, Aiswarya Nagar, Sri Dhurghai Avenue, Selaivayal, Chennai, Tamil Nadu 600051",04425941717,,"13.1458553,80.2533307"
501,Aleesha Institute of Fashion Designing,College,Chennai,"90/1, Landons Rd, next to Eurokids, Kilpauk, Chennai, Tamil Nadu 600010",099623 34011,,"13.0804374,80.2287367"
502,Bon Secours College of Nursing,College,Chennai,"Thiruvallur Road, Molachur, Tamil Nadu 602106",097860 83956,,"12.9336221,79.8711979"
503,National Institute for Empowerment of Persons with Multiple Disabilities,College,Chennai,"R67R+XVM NATIONAL INSTITUTE FOR EMPOWERMENT OF PERSONS WITH MULTIPLE DISABILITIES, Kovalam, SH 49, Post, Muthukadu, Tamil Nadu 603112",044 2747 2113,,"12.8140503,80.2401579"
504,J.N.N Arts and Science Women’s College,College,Chennai,"90, Ushaa Garden, Kannigaipair, Chennai Periyapalayam Highway, Tamil Nadu 601102",044 2762 9618,,"13.262816,80.1023125"
505,St Marys Teacher Training Institute,College,Chennai,,,,"18.4760581,73.8698087"
506,V.Ramakrishna Polytechnic College,College,Chennai,"574V+QCH, Manali Road, Thiruvottiyur, Near to Thiruvottiyur Railway Station, Chennai, Tamil Nadu 600019",,,"13.1569445,80.2910405"
507,MGR University-Online,College,Chennai,"Periyar E.V.R. High Road, NH 4, Highway, Maduravoyal, Chennai, Tamil Nadu 600095",080870 06097,,"13.0606694,80.1253596"
508,Sree Sastha College of Education,College,Chennai,"23P3+H89, Chembarambakkam, Tamil Nadu 600124",,,"13.0364074,80.0507802"
509,JIT - Jaya Institute of Technology Tiruvallur Chennai,College,Chennai,"6Q2M+4C4, Kanchipadi, Thiruthani High Road, NH 205, Kanchipadi, Tamil Nadu 631204",,,"13.201026,79.7818257"
510,Tiffin Aviation Services,College,Chennai,"11 Access Wy, Nogales, AZ 85621, United States",,,"13.0474733,80.0442012"
511,Universal Airhostess Academy,College,Chennai,"Sakinaka 1st floor B wing, H Kandhilal Building, Opp.Mecdonals, Andheri - Kurla Rd, Maharashtra 400072",078450 84123,,"19.1062136,72.8828623"
512,Jayagovind Harigopal Agarwal Agarsen College,College,Chennai,"Off, 200 Feet Rd, Venugopal Nagar, Madhavaram, Chennai, Tamil Nadu 600060",04425559001-03,,"13.1578093,80.22994"
513,Bharath Institute of Higher Education and Research (Online),College,Chennai,"Bharath University Canteen, Selaiyur, Chennai, Tamil Nadu 600126",,,"12.907938,80.1377622"
514,Aalim Muhammed Salegh Polytechnic College,College,Chennai,"43W5+VJX, Nizara Educational Campus, Muthapudupet, Avadi, IAF, Chennai, Tamil Nadu 600055",044 2684 2627,,"13.1472305,80.0565422"
515,"Faculty of Humanities and Science, MAHER",College,Chennai,"No 12, Vembuliamman Koil St, 12th Sector, Annaji Nagar, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",,,"13.0428819,80.1866177"
516,Apollo College of Education,College,Chennai,"No-39, 5th Street, Near Roundana, 3rd Avenue Road, Anna Nagar, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",044 2620 6444,,"13.0836406,80.2074082"
517,Thiru Seven Hills Polytechnic College,College,Chennai,"3528+887, Alapakkam Main Rd, Ganapathi Nagar, Maduravoyal, Chennai, Tamil Nadu 600095",044 2476 4492,,"13.0507805,80.1632332"
518,"School of Nursing, Kasturba Hospital",College,Chennai,"M.A Chidambaram College Of Nursing, VHS Hospital Campus, Canal Bank Road, Tharamani, Opp Adyar Kasturba Nagar Railway Station, Pallipattu, Tharamani, Chennai, Tamil Nadu 600113",044 2254 2042,,"18.572942,73.8792071"
519,Edureka,College,Chennai,,,,"18.4759913,73.7461982"
520,Misrimal Navajee Munoth Jain School of Architecture,College,Chennai,"MISRIMAL NAVAJEE MUNOTH JAIN ENGINEERING COLLEGE, Arihant Escapade, Thoraipakkam, Tamil Nadu 600097",076039 18959,,"12.9453764,80.2435781"
521,Meston College of Education,College,Chennai,"10/33, Westcott Rd, Indira Garden, Royapettah, Chennai, Tamil Nadu 600014",044 2841 9284,,"13.0568499,80.2618931"
522,Meenakshi College for Women,College,Chennai,"No.363, Arcot Rd, NSK Salai, Kodambakkam, Chennai, Tamil Nadu 600024",044 2472 5466,,"13.0540581,80.2246504"
523,Madha Arts and Science College,College,Chennai,"Erandamkattalai, Sadhanandhapuram, Thandalam, Chennai, 600112",081818 15379,,"12.9903129,80.1200965"
524,Ambitions 4 Photography Academy,College,Chennai,"2/1079, Bhavani Street, Kakhithapuram, S. Kolathur, Chennai, Tamil Nadu 600117",094444 41190,,"12.9508774,80.1970411"
525,Blue Ocean Film and Television Academy,College,Chennai,,,,"13.0503611,80.179928"
526,"Government Technical Training Centre College, Guindy",College,Chennai,,,,"13.0134032,80.198036"
527,Mehta Multi Speciality Hospital,College,Chennai,,,,"16.8624014,74.5785437"
528,Ponnusamy Nadar College of Education,College,Chennai,"Ayapakkam Housing Board Rd, Rajammal nagar, TNHB Colony, Annanur, Ayappakkam, Chennai, Tamil Nadu 600077",089460 76663,,"13.1055063,80.1276073"
529,Jawahar Engineering College,College,Chennai,"6, Anna St, Mathiazhagan Nagar, Shanthi Nagar, Saligramam, Chennai, Tamil Nadu 600093",04423763281,,"13.0549576,80.1988686"
530,"N.K.T.National College of Education For Women, (Autonomous)",College,Chennai,"NKT WOMENS COLLEGE, 41, Dr Besant Rd, Salegramam, Triplicane, Chennai, Tamil Nadu 600005",097909 53062,,"13.0517202,80.2723559"
531,Jaya College of Education,College,Chennai,"428R+X8C, Annai Indira Nagar, Thiruninravur, Chennai, Tamil Nadu 602024",044 2634 3093,,"13.1174345,80.0381795"
532,The Quaide Milleth College for Men,College,Chennai,"W5CJ+8Q8, Velachery Rd, BHEL Nagar, Medavakkam, Chennai, Tamil Nadu 600100",044 2277 1202,,"12.9207766,80.1793738"
533,"Dream Zone, School of Creative Studies",College,Chennai,,,,"18.4974516,73.8558255"
534,Natesan Institute of Co-Operative Management,College,Chennai,"2377-A, 12th Main Rd, IV Avenue, Jawahar Colony, Anna Nagar, Chennai, Tamil Nadu 600040",044 2621 1398,,"13.0826417,80.1985856"
535,"Don Bosco Polytechnic College,Chennai",College,Chennai,"4738+G78, Narasimhan Nagar, Pulianthope, Chennai, Tamil Nadu 600012",044 2667 1591,,"13.1037837,80.2631214"
536,IIM Rohtak - Certificate Programs – Hughes Global Education,College,Chennai,,,,"28.8531935,76.5396157"
537,Apollo Hospital Enterprise Limited,College,Chennai,,,,"18.4760447,73.8286071"
538,Sree Sastha College of Engineering,College,Chennai,,,,"13.0562326,79.9881254"
539,Prof. Dhanapalan College of Science and Management,College,Chennai,"Scope International, Kelambakkam, Tamil Nadu 603103",044 2747 4222,,"12.7946975,80.2191043"
540,Versatile Business School,College,Chennai,"140, Marshalls Rd, Egmore, Chennai, Tamil Nadu 600008","04467272989
														,

09245878872",,"13.0712526,80.2582602"
541,Neon Computer Education,College,Chennai,"Vanjar Patti Naka, Avachit Pada, Bhiwandi, Maharashtra 421302",,,"19.3092317,73.0619292"
542,Vistas Academy (VA),College,Mumbai,"Room number 181,Swami Narayan Nagar, Vikhroli West, Mumbai, Maharashtra 400076",,,"19.1179503,72.9147151"
543,S.A. Polytechnic College,College,Chennai,"S.A polytechnic college, Poonamalle-Avadi Road, Sundarasolavaram, Thiruverkadu, Chennai, Tamil Nadu 600077",089251 77780,,"13.0855806,80.1097177"
544,"Panimalar Engineering College, Chennai City Campus",College,Chennai,"23, Railway Colony II Street, Nelson Manickam Rd, Chennai, Tamil Nadu 600029",090438 91272,,"13.0678291,80.2216524"
545,Park Global School of Business Excellence Chennai - PGSOBEC,College,Chennai,"3753+J8P, Greams Ln, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006",,,"13.0590834,80.2507494"
546,"Prolific Systems and Technologies, Chennai",College,Chennai,,,,"13.0308599,80.2009995"
547,Cancer Institute,College,Chennai,,,,"18.4760581,73.8698087"
548,Sivanthi College of Education,College,Chennai,"Sivanthi Public School, Mehta Nagar, Kundrathur, Chennai, Tamil Nadu 600069",093822 23557,,"12.9873517,80.1031224"
549,IIHT- Vadapalani,College,Chennai,"BLOCK-B, No.D-05, 2nd Bus Depo, Arcot Rd, opp. Vadapalani, Vadapalani, Chennai, Tamil Nadu 600026",096770 55562,,"13.0484848,80.2048442"
550,Fighter Wings Aviation Academy,College,Chennai,,,,"13.0086487,80.1965469"
551,"Ironwood Sports Management Global Academy, Chennai",College,Mumbai,"Ironwood Sports Management Global Academy, 1st Floor, KHIL House Orchid Hotel Compound, 70-C, Nehru Rd, Vile Parle East, Mumbai, Maharashtra 400099",098211 17438,,"19.096348,72.8514583"
552,"School of Arts and Science, AVIT Campus, Paiyanoor, Chengalpattu, Vinayaka Mission's Research Foundation",College,Chennai,"Rajiv Gandhi Salai, Paiyanur, Tamil Nadu 603104",098840 58280,,"12.6577653,80.178402"
553,Sir Theagaraya College,College,Chennai,"1047, 345, Thiruvottiyur High Rd, Mottai Garden, Old Washermanpet, Chennai, Tamil Nadu 600021",044 2595 1300,,"13.1166734,80.2813811"
554,SCAD institute of Technology,College,Chennai,"22H8+737, Kuthambakkam, Tamil Nadu 600124",,,"10.9377941,77.2375163"
555,Miot Academy of Allied Health Sciences,College,Chennai,,,,"14.4503679,79.9826789"
556,"Arena Animation, Chennai - T.Nagar",College,Chennai,"30/63 Ganesh Building 1st floor, Venkatanarayana Rd, T. Nagar, Chennai, Tamil Nadu 600017",097897 88788,,"13.0335354,80.2358419"
557,Tmg College of Arts and Science,College,Chennai,,,,"12.9206785,80.0343544"
558,Church Park Anglo Indian Teacher Training School,College,Chennai,,,,"13.0551759,80.2522785"
559,Measi College of Education,College,Chennai,"MEASI COLLEGE OF EDUCATION, 2, Demellows Rd, Thattankulam, Choolai, Chennai, Tamil Nadu 600112",098846 75500,,"13.0937644,80.2646089"
560,"Suresh Gyan Vihar University Distance Education - Talentedge, Chennai",College,Mumbai,"Shop No. 219, B-Wing, 3rd Floor, Vardhman Chambers, Above Axis Bank, Palm Beach Rd, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",022 4219 3400,,"19.0691761,72.9972431"
561,Thirumurugan Arts and Science College for Women,College,Chennai,"5V29+7FC, Kolundhalur Road, Thiruppasur, Thiruvallur, Tamil Nadu 631203",06323 274 654,,"13.1506958,79.8660758"
562,J.V. College of Nursing,College,Chennai,"16, 1st St, Taylor Estate, Kodambakkam, Chennai, Tamil Nadu 600024",099402 80441,,"13.0453077,80.214082"
563,Right College of Nursing,College,Chennai,"No.1/5, Chettiyar Agaram Road, village, Sivabatham, Vanagaram, Chennai, Tamil Nadu 600095",,,"13.0614694,80.1471558"
564,Sree Sastha Institute of Engineering and Technology powered by Sunstone,College,Chennai,"Sastha Nagar, Chennai, Agaramel, Tamil Nadu 600123",,,"13.0376639,80.0512375"
565,Vijaya Educational Academy,College,Chennai,"Vijaya Hospital, No 323, NSK Salai Rd, Ottagapalayam, Kannika Puram, Vadapalani, Chennai, Tamil Nadu 600026",091509 22366,,"13.0488064,80.1981196"
566,The Voluntary Health Services and Medical Centre,College,Chennai,"263W+2W8, SH 49A, Pallipattu, Tharamani, Chennai, Tamil Nadu 600113",098847 30000,,"13.0025367,80.2370357"
567,SSN School of Advanced Career Education - SSNSACE,College,Chennai,"Next to Vinayagar Temple, Rajiv Gandhi Salai, Rajiv Gandhi Salai, Kalavakkam, Tamil Nadu 603110",092825 25777,,"12.752389,80.2002877"
568,Orient Flight Aviation Academy,College,Mumbai,"923,The Summit Business Bay (Omkar),Andheri Kurla Rd Adjacent to Cinemax & Western Express Highway Metro Station, Chakala, Andheri (E, Mumbai, Maharashtra 400093",096647 37737,,"19.1164461,72.854604"
569,"Online Cell- Centre for Distance Education, Anna University",College,Chennai,"Inside Anna University, Opp to Gandhi Mandapam, Sardar Patel Rd, Guindy, Chennai, Tamil Nadu 600025",044 2235 7216,,"13.0103297,80.2292406"
570,St. Louis College for the Deaf,College,Chennai,"SAINT LOUIS INSTITUTE FOR THE DEAF AND BLIND GABRIEL, Canal Bank Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020",090254 21313,,"13.0130958,80.2466807"
571,Apollo Med Skills Limited,College,Mumbai,"4VCR+HQM, Tunga Village, Chandivali, Powai, Mumbai, Maharashtra 400076",096197 17596,,"19.1214523,72.8893385"
572,Sakthi Mariamman Engineering College,College,Chennai,"30, Dr, Ramaswamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",044 2366 2061,,"13.041503,80.1848292"
573,"School of Languages, VELS Institute of Science, Technology and Advanced Studies",College,Mumbai,"15, Madame Cama Rd, Mantralaya, Fort, Mumbai, Maharashtra 400032",,,"18.9260716,72.8276905"
574,Bilroth College of Nursing,College,Chennai,"No. 2, Mettukuppam Main Rd, Maduravoyal, Chennai, Tamil Nadu 600095",044 3241 7090,,"13.0650415,80.1707099"
575,The Institute of Mathematical Sciences,College,Chennai,"X6VW+FP7, 4th Cross St, CIT Campus, Tharamani, Chennai, Tamil Nadu 600113",044 2254 3100,,"12.9942358,80.2444677"
576,Jaya School of Architecture,College,Chennai,"Poonamallee Bypass Rd, Chennai, Tamil Nadu 600123",,,"13.0596564,80.0893295"
577,Vee Care College of Nursing,College,Chennai,,,,"13.052494,80.1425161"
578,MIOT International Hospital,College,Chennai,"4/112, Mount Poonamallee Rd, Sathya Nagar, Manapakkam, Chennai, Tamil Nadu 600089",044 4200 2288,,"13.0225921,80.1837955"
579,Dr. Kamakshi Institute of Medical Sciences and Research,College,Chennai,"New Building 4th Floor, Dr.Kamakshi Memorial Hospital Campus, No:1, Radial Road, Pallikaranai, Chennai, Tamil Nadu 600100",044 6630 0300,,"12.9490317,80.2064657"
580,"Faculty of Dental Surgery, Dr MGR Educational and Research Institute",College,Chennai,"2/88, Adayalampattu road, Numbal, Iyyappanthangal, Chennai, Adayalampattu, Tamil Nadu 600095",,,"13.0492186,80.1394414"
581,VFX Media and Designs,College,Chennai,,,,"18.4835753,73.7795172"
582,Balaji institute of Engineering and Technology,College,Chennai,,,,"18.4759913,73.7461982"
583,Arul Institute of Paramedical Sciences and Research,College,Chennai,"56 Venugoal, Venugopal Swamy Koil St, Bunder Garden, Perambur, Chennai, Tamil Nadu 600011",091769 48197,,"13.1106984,80.2399779"
584,Accel Academy Limited,College,Chennai,"SFI Complex, 175, 1st Floor, Valluvar Kottam High Rd, Nungambakkam, Chennai, Tamil Nadu 600034",044 2822 2263,,"13.0589763,80.2396853"
585,Smart MBA Online,College,Chennai,"No.3/5, Mahalingapuram Main Rd, PMK Nagar, Mahalingapuram, Nungambakkam, Chennai, Tamil Nadu 600034",044 3370 7070,,"13.0554252,80.231907"
586,Arignar Anna Institute of Science and Technology,College,Chennai,,,,"12.972458,79.9746952"
587,University Of Madras Constituent College,College,Chennai,"5852+V8H, Poonthota St, Behind Tiruvottiyur Post Office, Rajakadai, Tiruvottiyur, Chennai, Tamil Nadu 600019",044 2573 0382,,"13.1596928,80.2905698"
588,IIM Rohtak - Online Programs - Talentedge,College,Chennai,"Plot no.21, Institutional Area, Sector 32, Gurugram, Haryana 122018",083760 00600,,"28.4451884,77.0409689"
589,Billroth Hospital,College,Chennai,,,,"17.5851971,70.2228075"
590,C.S.I. Ewarts Women's Christian College,College,Chennai,"Melrosapuram, Via Singaperumal Koill, Kancheepuram, Tamil Nadu 603204",044 2999 4940,,"12.7679703,80.0166708"
591,Chennai National Arts and Science College,College,Chennai,"Tonakela Camp Rd, Near St. Peter's, University Campus, Avadi, Tamil Nadu 600054",044 2655 8086,,"13.109143,80.1151121"
592,T S Srinivasan Polytechnic College,College,Chennai,"No.1, TVS, School St, Vanagaram, Chennai, Tamil Nadu 600095",099400 79611,,"13.0594967,80.1518505"
593,ICFAI Chennai - The Institute of Chartered Financial Analysts of India,College,Chennai,,,,"13.064526,80.1557014"
594,Sathyasai B.Ed. College,College,Chennai,"7, Rajaji St, Kamaraj Nagar, TNHB Mig V Block, Avadi, Tamil Nadu 600071",,,"13.1123341,80.0938226"
595,Eva Stalin Business School,College,Chennai,"12/24, Muthuranga Mudali St, next to Deepam Hospital, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045",092802 51831,,"12.9296332,80.1150433"
596,"District Institute of Education and Training, Triplicane",College,Chennai,"27XJ+844, Kamarajar Promenade, Naddu Kuppam, Triplicane, Chennai, Tamil Nadu 600005",044 2844 5561,,"13.0482515,80.2777648"
597,Annamalaiar College Of Engineering,College,Chennai,"G63M+W9G, Tamil Nadu 606902",04173 247 442,,"12.5048098,79.2308902"
598,"Saveetha College of Nursing-Saveetha Institute of Medical and Technical Sciences, Thandalam",College,Chennai,"22G7+9MV, Kuthambakkam, Tamil Nadu 602105",044 2680 1580,,"13.0259787,80.0115958"
599,Jeppiaar Maamallan Engineering College,College,Chennai,"Jeppiaar Nagar, Tirupandiyur, Tamil Nadu 602108",095513 18442,,"12.9655945,79.8970477"
600,Sri Nallalaghu Polytechnic College,College,Chennai,"55HW+JR2, GNT Rd, Puzhal, Chennai, Payasambakkam, Tamil Nadu 600066",044 2641 8265,,"13.1790207,80.1944316"
601,Prof. S.A.College of Education,College,Chennai,"1/145, Rajiv Gandhi Street, Old Mahabalipuram Road, Semmancherry, Semmancheri, Chennai, Tamil Nadu 600119",044 2450 0220,,"12.8617531,80.2267378"
602,Orient Flights Civil Aviation Academy,College,Mumbai,"7th Floor, KJF Heights, 27, Chapel Rd, near Subko Coffee, Ranwar, Bandra West, Mumbai, Maharashtra 400050",096647 37737,,"19.0532611,72.8272767"
603,Anand School of Architecture,College,Chennai,"Kalasaligam nagar, Kazhipattur, Tamil Nadu 603103",044 2747 1330,,"12.8182156,80.2260494"
604,"Trade Wings Institute of Management (IATA Authorized training Centre), Chennai",College,Chennai,"737, Anna Salai, Chennai, Tamil Nadu 600006",044 2852 0639,,"13.0596996,80.2475229"
605,"IRT Polytechnic College, Nemilichery",College,Chennai,"W5X2+C5J, Bharatha Matha St, Bharathipuram, Chromepet, Chennai, Tamil Nadu 600044",044 2265 0765,,"12.9485959,80.1478312"
606,AMK Technology Polytechnic College,College,Chennai,"Chennai Bangalore Road SEMBARAMBAKKAM, Chennai, Tamil Nadu 600123",044 2681 1834,,"13.0366739,80.0498384"
607,Veranda Learning Solutions Ltd,College,Chennai,"34, Thirumalai Pillai Rd, Thirumurthy Nagar, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017",07397 303 030,,"13.047549,80.2373679"
608,Anbarasu Inst of Medical and Research,College,Chennai,"W482+M63, 2nd Main Road, Old State Bank Colony, Tambaram, Chennai, Tamil Nadu 600045",,,"12.9166352,80.0979873"
609,Dhanraj Baid Jain College - Tamil Nadu,College,Chennai,"W6WV+FJW, Rajiv Gandhi Salai, Jyothi Nagar, Okkiyum, Thoraipakkam, Tamil Nadu 600097",044 2496 0889,,"12.9462291,80.2415023"
610,Saraswathi Institute of Animation,College,Mumbai,"3rd Floor Saraswati Mahal Junction Of Ranade Rd, &, Gokhale Rd N, Dadar West, Mumbai, Maharashtra 400028",073738 18818,,"19.022661,72.8362111"
611,Meenakshi Krishnan Polytechnic College,College,Chennai,"Ramson Garden, 4, Gandhi Rd, Shankar Nagar, Pammal, Chennai, Tamil Nadu 600075","04422484634
														,

09444017939",,"12.9658262,80.1246253"
612,CSI Bishop Newbigin College of Education,College,Chennai,"Csi Bishop Newbigin College, 109, Dr Radha Krishnan Salai, Kattukoil Garden, Mylapore, Chennai, Tamil Nadu 600004",044 2811 0778,,"13.0445228,80.2600421"
613,Digital Scholar,College,Chennai,"1B, Sapna Trade Centre, 135, Poonamallee High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084",095136 32705,,"13.0785779,80.2509734"
614,iJET Aviation,College,Chennai,"2nd Floor, VSR Complex, Plot No 2, Taramani Link Rd, Tansi Nagar, Velachery, Chennai, Tamil Nadu 600042",082205 51116,,"12.9780342,80.2138332"
615,"American Management and Technology College, Jaro Education",College,Chennai,,,,"18.5205624,73.810977"
616,"UFly International, Chennai",College,Chennai,"X41, 3rd floor, above Jesus call , X Block , Anna Nagar, next to Ayyappa Temple, Tower Park, Chennai, Tamil Nadu 600040",086959 99333,,"13.0851268,80.2032918"
617,Annai Veilankannis College of Nursing,College,Chennai,"V4P4+JRC, New Perungalathur, Chennai, Tamil Nadu 600048",,,"12.8865559,80.1044281"
618,Annai Teresa College of Engineering,College,Chennai,"Primex-Verterra, 110, Terra 3, Lavender Street, Mugalivakkam, Chennai, Tamil Nadu 600125",,,"11.764547,79.4131806"
