,Name,Sector,City,Address,Phone,Email,Lat-Long
20465,Ruchipura Restaurant,Retail,Kerala,Opposite 7Days Hypermarket Sulthan Bathery,8401226908.0,,"11.658577916667,76.246696472222"
20466,Royal Restaurant,Retail,Kerala,Near Govt HSS School Ambalavayal Ambalavayal,9054492518.0,,"11.6158335,76.2110903"
20467,Jubilee Restaurant,Retail,Kerala,Near Post Office Sulthan Bathery,,,"11.662127777778,76.254505555556"
20468,Wilton Restaurant,Retail,Kerala,Near Wayanad Gateway Lakkidi,,,"11.5150653,76.0218578"
20469,Naduvath Kitchen,Retail,Kerala, Meppadi,,,"11.5555912,76.1307582"
20470,Golden Ivory Restaurant,Retail,Kerala, Muttil,,,"11.6459285,76.1146925"
20471,Holiday Hill Family Restaurant,Retail,Kerala,Opposite To Kartikulam,,,"11.8483328,76.0649459"
20472,Poozhikuth Biriyani Hut,Retail,Kerala,Near D N Stores and Opposite Axis Bank Sulthan Bathery,,,"11.6596246,76.2569692"
20473,India Gate,Retail,Kerala, Vythiri,,,"11.5585579,76.0404556"
20474,Udupi Pure Vegetarian Restaurant,Retail,Kerala,Near Indian Bank Atm Near New Bus Stand Green Land Nagar Kalpetta,,,"11.6065901,76.0832444"
20475,BEYCHO RESTO CAFE,Retail,Kerala,Kalpetta,,,"11.6123383,76.0880447"
20476,Thoufeeque Restaurant,Retail,Kerala,Near Juma Mazjid Meenangadi Wayanad Meenangadi Near Salafi Masjid Kalpetta,,,"11.6155656,76.0831862"
20477,Rayan Arabic Restaurant,Retail,Kerala,Opposite Maharani Silks Kalpetta,,,"11.6196159,76.0849749"
20478,Kuruva Family Restaurant,Retail,Kerala, Panamaram,,,"11.7515986,76.0680438"
20479,Kalpaka Vegetarian Restaurant,Retail,Kerala,Near Maha Ganapathi Temple Sulthan Bathery,,,"11.6631137,76.2574376"
20480,Nice Restaurant,Retail,Kerala, mananthavady,,,"11.82013,75.98678"
20481,Hotel Udupi,Retail,Kerala,Near Kanyaka Sarees Sulthan Bathery,,,"11.664860888889,76.264023694444"
20482,Hotel Foodland,Retail,Kerala,Vellarimala Vallarmala,,,"11.5073443,76.1578014"
20483,Cafe Manara,Retail,Kerala,Ikka Nagar Ikka Nagar,,,"10.0877737,77.064848"
20484,Royal Retreat,Retail,Kerala, Munnar Ho,,,"10.07279,77.06172"
20485,Salt & Pepper,Retail,Kerala,Near Kerela Cultural Center Munnar Ho,,,"10.0736166,77.0646028"
20486,King Food Corner,Retail,Kerala,Near Spinn Mill Kareelakulangara,8971543312.0,,"9.1998211,76.4844504"
20487,Onion Food Mall,Retail,Kerala,Near Ksrtc Bus Stand Cherthala,8490920536.0,,"9.6860654,76.3429787"
20488,Cochin Majlis,Retail,Kerala,St Josephs Girls Higher Secondary School Alappuzha Collectorate,,,"9.4993732,76.3305798"
20489,Uduppi Saravana Bhavan,Retail,Kerala,District Court Road Thathampally,7411762498.0,,"9.5051309555,76.340773556"
20490,Halais Family Restaurant,Retail,Kerala,Near South Police Station Thiruvambady Junction,,,"9.494653,76.331439"
20491,Asoka Bakers,Retail,Kerala,Near District Court Bridge Mullakkal,8488910966.0,,"9.5004966,76.3424958"
20492,Hilltop Events and Caterers,Retail,Kerala,Near Arthunkal Bypass Cherthala,,,"9.687249,76.335408"
20493,Cake Hut And Resturant,Retail,Kerala,Esaf Bank Ambalapuzha,7411834638.0,,"9.383452,76.361136"
20494,Heavenly Hills Restaurant,Retail,Kerala,Shanthivanam Junction Cherukol,8485976029.0,,"9.2673791405,76.5357592499"
20495,Biriyani Palace,Retail,Kerala,Near Water Works Punnapra,,,"9.4476288,76.3418575"
20496,Ayodhya Hotel & Restaurant,Retail,Kerala, Kainakary,,,"9.52798,76.406275"
20497,Marari Edens Restaurant,Retail,Kerala,Near Karnosti Ayrvedha and Well Resort Mararikulam,,,"9.4584907,76.3347838"
20498,Kalavara Cloud Kitchen,Retail,Kerala,Near Palace Ward chungam,,,"9.4920313861,76.3466757675"
20499,Lake Paradise Restaurant,Retail,Kerala, Avalukkunnu,,,"9.5019203,76.3660067"
20500,Hotel Aryas,Retail,Kerala, Thekkekara,,,"9.2068,76.571547"
20501,The Smoky Shack,Retail,Kerala,Near Christian Collage angadical south,,,"9.304982,76.625607"
20502,Aryaas Vegetarian Hotel And Restaurant,Retail,Kerala, Chengannur,,,"9.3195917,76.6117567"
20503,Biju's Foodcourt & Thattukada,Retail,Kerala, Cherthala,,,"9.6871833,76.33051085"
20504,The Casserole Restaurant & Bakes,Retail,Kerala,Near Kseb Junction Poochackal,,,"9.7981042,76.3538093"
20505,Harikrishnans Vegetarian Restaurant,Retail,Kerala,Oppposite KSRTC Bus Stand Mavelikara,,,"9.2475326,76.5401892"
20506,Lucamo Resto Cafe,Retail,Kerala,Opposite Aster Medcity South Chittoor,9725453463.0,,"10.035024,76.27812699989"
20507,Seagull Restaurant,Retail,Kerala,Near Cost Guard Kochi Fort,,,"9.9691128,76.24997"
20508,Kayees Rahmathulla Hotel,Retail,Kerala, Mattancherry,,,"9.9627537,76.2548934"
20509,David Hall,Retail,Kerala,Opposite Parade Ground Kochi Fort,,,"9.9652292,76.2395344"
20510,Hoy Punjab,Retail,Kerala,Kacheripady Hotel Garden Inn Kochi,,,"9.987093,76.285226"
20511,Fusion Bay Restaurant,Retail,Kerala,Near Santa Cruz Basilica Church Fort Road,,,"9.9655819,76.2436455"
20512,Old Harbour Hotel,Retail,Kerala,Opposite Nehru Park Fort Police Station Kochi,,,"9.9672767,76.2422243"
20513,Palaaram Restaurants,Retail,Kerala, Kochi,,,"9.952662,76.245015"
20514,Loafers Corner,Retail,Kerala,Opposite Park Avenue Hotel Fort Road,,,"9.9658571,76.2420556"
20515,Kaasa Kitchen,Retail,Kerala,Near Village Office Fort Kochi Kochi Fort,,,"9.9633787,76.242009"
20516,Balan Chettande Kada,Retail,Kerala, Mattancherry,,,"9.9627082,76.2533258"
20517,Mocha Art Cafe,Retail,Kerala,Opposite Jew Synagogue Mattancherry,,,"9.9573239,76.2595545"
20518,Santhilal Mitaiwallah,Retail,Kerala, Mattancherry,,,"9.9597049,76.2552425"
20519,Shantilal S Mithaiwala,Retail,Kerala,Near Gujarati High School Opposite Gujarathi School Mattancherry,,,"9.959655,76.255266"
20520,Rinoos Coolbar,Retail,Kerala,Near Pullu Palam Kochi Fort,,,"9.963253,76.2504592"
20521,Rasoi,Retail,Kerala,Near St Francis Church Kochi,,,"9.9661534,76.2415572"
20522,Bristows Bistro,Retail,Kerala,Next to INS Dronacharya Kochi Fort,,,"9.96292,76.237862"
20523,Tibetan Chefs Restaurant,Retail,Kerala,Opposite Kerala Kathakali Centre Kochi,,,"9.964008,76.2428527"
20524,The Asian Kitchen By Tokyo Bay,Retail,Kerala,Near Folk Lore Museum Opposite Parade Ground Kochi Fort,,,"9.965567,76.239973"
20525,Ginger House Restaurant,Retail,Kerala, Mattancherry,,,"9.956835,76.260769"
20526,Hotel Cochin,Retail,Kerala,Opposite Tata Sports Ground Munnar H O,,,"10.0804088,77.0620483"
20527,The Spice Village,Retail,Kerala,Near Green Valley Cottage Kovalam Beach,,,"8.386785,76.977498"
20528,Oyster Restaurant,Retail,Kerala,Samudra Beach,,,"8.402731,76.982241"
20529,Crab Club,Retail,Kerala,,,,"8.3847709,76.979868"
20530,Bethel Vegetarian Restaurant,Retail,Kerala,Near to Light House Beach Kovalam Beach,,,"8.387299,76.9772889"
20531,Waves On The Beach (Uday Samudra Leisure Beach Hotel & Spa),Retail,Kerala,Near Samudra Beach Kovalam Beach,,,"8.401413,76.971861"
20532,Om Pure veg North Indian Food,Retail,Kerala,behind jeevan beach resort Kovalam Beach,,,"8.3860052,76.9785186"
20533,Punnamada Family Restaurant,Retail,Kerala,Near St Marys Catholic Church Valakom,,,"8.9490512,76.8461955"
20534,Malabar Fried Chicken,Retail,Kerala, Ezhukone,,,"8.9839382,76.7310285"
20535,Green Park Family Restaurant,Retail,Kerala, Amrithapuri,,,"9.0913893,76.4915411"
20536,Hotel Aarya Nivaas Vegetarian Restaurant,Retail,Kerala, Kottarakara,,,"8.9951738,76.7859276"
20537,Mother's Kitchen,Retail,Kerala, Karunagappally,,,"9.06305867025,76.534719988694"
20538,Malappuram Kuzhimandi,Retail,Kerala,Near Bsnl Exchange Behind The BSNL Office Anchal,,,"8.9275926,76.911994"
20539,Lake View Restaurant,Retail,Kerala, Thirumullavaram,,,"8.8956437,76.5712842"
20540,Bharat Cafe,Retail,Kerala, Karunagappally,,,"9.077717,76.531626"
20541,Turkish Food,Retail,Kerala,Near Locality uliyakovil,,,"8.9003428,76.6138375"
20542,Spicy Villa Family Restaurant,Retail,Kerala, Amrithapuri,,,"9.0936601,76.4937355"
20543,Rahmaniya Kethels Chicken,Retail,Kerala, Mayyanad,,,"8.833959849,76.64671362"
20544,Cool Land,Retail,Kerala, Kannur Ho,8490008820.0,,"11.8727388,75.3646871"
20545,IGLOO Restaurant & Ice Cream Parlour,Retail,Kerala,Near New Bus Stand Thavakkara,9054644245.0,,"11.8665923,75.3718811"
20546,BARKA RESTAURANT,Retail,Kerala, Thavakkara,9054935608.0,,"11.868973083333,75.369452777778"
20547,Hotel Green Park,Retail,Kerala, Cherupuzha,,,"12.2720947,75.361051"
20548,WESTIND BURGERS,Retail,Kerala,Opposite Blue Nile Hotel Kannur Ho,9725134816.0,,"11.8701945,75.3597488"
20549,Afc American Fried Chicken Restaurant,Retail,Kerala,Near Kothayimukku Junction Payyanur,9725627931.0,,"12.133097,75.216176"
20550,Hotel Muthazham,Retail,Kerala,Near Malabar Soda Factory Payyanur,,,"12.103714,75.210528899722"
20551,Steak House Restaurant,Retail,Kerala,Near KSRTC Bus Stand Payyanur,,,"12.113007502032,75.217877158159"
20552,Ramans cafe,Retail,Kerala,Near Kalyan Silks Kannothumchal,,,"11.874017583333,75.388753583333"
20553,Broad Bean Hotel,Retail,Kerala, Thavakkara,,,"11.866618,75.372364"
20554,Raravies Family Restaurant,Retail,Kerala,Opposite Federal Bank Mattannur,,,"11.9309045,75.5688363"
20555,Casa Rasa Taliparamba,Retail,Kerala,Near Jfc Fruits Centre Velapuram,,,"12.0417839,75.3633682"
20556,Shareef Ka Restaurant,Retail,Kerala, Talap,,,"11.8869515,75.365251"
20557,Naaz Arabia,Retail,Kerala,,,,"11.8131247,75.5545513"
20558,The Bamboo Restaurant,Retail,Kerala,Near Bheema Jewellery Civil Station Kannur,,,"11.8748773,75.3798416"
20559,Bamboo Fresh,Retail,Kerala, Sreekandapuram,,,"12.044819,75.505768"
20560,Raandhal Restaurant,Retail,Kerala,Near AKG Hospital Talap,,,"11.883676,75.372464"
20561,Cita Pani Family Restaurant,Retail,Kerala, payyambalam,,,"11.86952,75.35942"
20562,Cafe Ghazal,Retail,Kerala,Opposite Hotel Savoy Payyambalam,,,"11.868707638889,75.3587265"
20563,P V S Tourist Home,Retail,Kerala, Kannur Ho,,,"11.8717705,75.3624817"
20564,Hotel Woodlands And Sweets,Retail,Kerala,Near Zenora Home Essentials Thodupuzha,8123862773.0,,"9.917467,76.68748"
20565,La La Land Cakeshop,Retail,Kerala,Near Private Bus Stand Thodupuzha,,,"9.8942777,76.7062921"
20566,New Hi-range Hotels,Retail,Kerala,Near Private Bus Stand Thodupuzha,7487848402.0,,"9.8940757,76.707251799722"
20567,Hotel New A-One,Retail,Kerala,Near Katappana ATM Thankamony,7947259916.0,,"9.840239,77.0358622"
20568,Chickfest Restaurants,Retail,Kerala,Near Block Panchayat Office Kattappana,8734070519.0,,"9.7610621,77.1197444"
20569,Betsy Hotel,Retail,Kerala, Peermade,,,"9.5719953,76.9946359"
20570,Edassery Farmyard Restaurant,Retail,Kerala,Chattupara Adimali,,,"10.0196731,76.9342187"
20571,Salkara Hotel,Retail,Kerala, Anachal,,,"10.0232393,77.0386762"
20572,The Fuel,Retail,Kerala, Kattappana,,,"9.7610615,77.1120912"
20573,Parakkat Spice Merchant Restaurant - Munnar,Retail,Kerala,,,,"10.0403377,77.0368399"
20574,Thekkady Food Court,Retail,Kerala, Chottupara Periyar,,,"9.6029671,77.1385805"
20575,Cafe Malabar,Retail,Kerala,Adjacent To Bharath Petroleum Pump Thodupuzha,,,"9.9005650974,76.7123559863"
20576,Jannah Bakery And Food Court,Retail,Kerala, Adimali,,,"10.0157142,76.9530669"
20577,Sree Krishna Marwadi Gujarati Restaurant,Retail,Kerala,Near Kumily Busstop Kumily,,,"9.6062055,77.1670541"
20578,Hotel Maharani,Retail,Kerala, Thodupuzha,,,"9.845564,76.960158"
20579,Lassibay,Retail,Kerala, Kattappana,,,"9.748775,77.1145311"
20580,Pappens Restaurant,Retail,Kerala, Idukki,,,"9.858544,76.962061"
20581,Cee Bee Food Palace,Retail,Kerala, Muttom Ek,,,"9.8389282,76.7457307"
20582,Taste Of Punjab By Ahc,Retail,Kerala, Pengattiri,,,"10.8503202574,76.2706951797"
20583,Nmr Biriyani House,Retail,Kerala, Sultanpet,,,"10.7711578,76.6552685"
20584,Hotel Sangamam,Retail,Kerala,Near Sanil Workshop Kalapatti,,,"10.6969854,76.5894778"
20585,Malabar Hotel Restaurant,Retail,Kerala, Alathur Palakkad,,,"10.6462267,76.544672"
20586,Hotel Malabari,Retail,Kerala,Near Mangalam Bridge Vadakkancherry Mbr,,,"10.602303499722,76.491493599722"
20587,Star Night,Retail,Kerala, Vallapuzha,,,"10.8385958,76.2499774"
20588,Top In Town Family Restaurant,Retail,Kerala,Near U Circle Vidyut Nagar Sultanpet,,,"10.7707665,76.6572949"
20589,Sandalwood Restaurant And Caterers,Retail,Kerala, Lakkidi,,,"10.7736501,76.4317234"
20590,Adhi Bhavan,Retail,Kerala,Near Lg Showroom Sultanpet,,,"10.7675377,76.6604901"
20591,Malabar Kitchen Restaurant,Retail,Kerala,Near Vellekkulam Elapulli,,,"10.7603316,76.7330204"
20592,Clock Tower Restaurant,Retail,Kerala, Karapparambu,8401686359.0,,"11.2870784,75.781336"
20593,The Light House,Retail,Kerala,Opposit Metro Hospital Thondayad Byepass,9054476709.0,,"11.245596,75.83709"
20594,White House Restaurant,Retail,Kerala,Near Odugakkad Makham Puthuppady,,,"11.4808328,75.977004"
20595,Garlic Routes,Retail,Kerala,4th Gate Y M C A Calicut Fort Gate,,,"11.243083087823,75.780627128479"
20596,Kanjipanthal,Retail,Kerala, Calicut Beach,9054355702.0,,"11.253842333333,75.77430725"
20597,Star Bakes And Restaurant,Retail,Kerala,PC Junction Mukkam Mukkam,8487862073.0,,"11.320833333333,75.995555555556"
20598,Hotel Gopika,Retail,Kerala,Near Sbk Hospital Chelavoor,8485904057.0,,"11.298155555556,75.849977777778"
20599,Grains Resturant,Retail,Kerala,Near Palora Shiva Temple Thalakolathoor,,,"11.3466155,75.7551375"
20600,Cita Pani,Retail,Kerala,Bombay Hotel Cherooty Road,,,"11.2514849,75.7732073"
20601,Cafe Pizza Corner,Retail,Kerala,Near IIMK Campus Kunnamangalam,8460551427.0,,"11.304154,75.875687"
20602,Makaw Grill Nd Galato,Retail,Kerala, VADAKARA,,,"11.596894563,75.5888852477"
20603,Todays Restaurant,Retail,Kerala, Thamarassery,,,"11.4244313,75.9383222"
20604,Nasar And Nissar Foods And Catering,Retail,Kerala,Near Moitheen Palli Palayam,9054560576.0,,"11.221717833333,75.792808527778"
20605,Hotel River View,Retail,Kerala,Near By Federal Baank Koorachundu,9054486026.0,,"11.5379535,75.8402643"
20606,A T Foods,Retail,Kerala,juinction Chelavoor,,,"11.287000472222,75.837543388889"
20607,Hotel City,Retail,Kerala,Near Bypass Junction Meenchanda,,,"11.2141941,75.8018727"
20608,Nahdi Kuzhimandhi,Retail,Kerala, Puthuppady,,,"11.4633527,75.9693337"
20609,Ullas Family Hotel,Retail,Kerala, Vellimadukunnu,,,"11.2929698,75.823995"
20610,Leaf Restaurant,Retail,Kerala,Opposite Ansari Silks Koduvalli,,,"11.3590223,75.9113786"
20611,Le ARABIA Restaurant,Retail,Kerala,Opposite Bismi Hypermarket Nadakkavu,,,"11.2734382,75.7754041"
20612,Upper Crust Bakery,Retail,Kerala, Jawaharnagar,,,"8.5228212185,76.9511654601"
