Name,Sector,City,Address,Phone,Email,Lat-Long
Cactus Clothing Pvt Ltd,Companies(Private),Nagar,"2815, 5th B Cross, 18th Main HAL, 2nd Stage, Bangalore 560008, KA",+91-80-42829201,"accounts@cactusclothing.co.in,gvcompany2003@yahoo.co.in,,",
BR Enterprises,Companies(Private),Nagar,"24-A, Near Malik Petrol Pump, Dada Nagar, Kanpur 208022, UP",+91-9415051140,"x3ehardik@shrotra.com,,x3eakhil.gupta@kanta-group.com,brbf@rediffmail.com,brentpvt@gmail.com,hardik@shrotra.com,mishradinesh.pat@gmail.com,akhil.gupta@kanta-group.com,guntur@integratedindia.in,",
Bhadani Export Inc,Companies(Private),Nagar,"148, Srirampore Road, Garia, Kolkata 700084, WB",+91-33-24306468,",villagerugs.company@gmail.com,pralay122@rediffmail.com,ibrahim68662@gmail.com,nbhadani@gmail.com,",
Bee Vee Impex,Companies(Private),Nagar,"448, Sivakami Main Road, Gandhi Nagar, Tirupur 641604, TN","+91-421-2476412, +91-421-2486780",,
Anil Labels Pvt Ltd,Companies(Private),Nagar,"305, Amit Industrial Estate, Near Gandhi Hospital, DR SS Rao Road, Parel, Mumbai 400012, MH",+91-22-24111862,",roc.chennai@mca.gov.in,kapil@anillabels.com,arbutus99@gmail.com,",
Alagendira Exports,Companies(Private),Nagar,"551, Periyakadu, Thottam, Tirupur 641603, TN",+91-421-9944941,"saranya@alagendira.com,,dhawan@globalexport.net.in,accounts@alagendira.com,alagendira@vsnl.com,exports@jgindia.in,",
Sydney Apparels,Companies(Private),Nagar,"SF-572/A, Kuttai Thottam, Sirupooluvapatti, Tirupur 641601, TN",+91-421-2201168,",nyle@eth.net,tritonapparel@gmail.com,tritonapparels@gmail.com,durai@nylegarments.com,roc.chennai@mca.gov.in,",
Tufropes Pvt Ltd,Companies(Private),Nagar,"25-26, 2nd Floor, Makers Chambers, Nariman Point, Mumbai 400021, MH",+91-22-40502600,",sales.inquiries@tufropes.com,x3esecretarial@tufropes.com,secretarial@tufropes.com,",
The All India Handloom Fabrics Marketing Co-Operative Society Ltd,Companies(Private),Nagar,"5-5-395, Machani Somappa Bhavan, MJ Road, Nampally, Hyderabad 500001, TS",+91-40-24732019,,
Thaker Engineering Co. Pvt Ltd,Companies(Private),Nagar,"F-7, Khira Industrial Estate, BM Bhargava Road, Santacruz West, Mumbai 400054, MH","+91-22-26616773, +91-9833409084",",thakerengg@sify.com,thakerengg@gmail.com,",
Wilhelm Textiles India Pvt Ltd,Companies(Private),Nagar,"38th Stone, Behrampur Road, Khandsa, Gurgaon 122001, HR","+91-124-4770400, +91-124-4031684",",info@wilhelmindia.co.in,info@wilhelm-textil.de,ag@wilhelmindia.co.in,u003eag@wilhelmindia.co.in,illig@wilhelm-textil.de,",
Visagar Polytex Ltd,Companies(Private),Nagar,"907-908, 9th Floor, Dev Plaza, Opposite Andheri Fire Station, SV Road, Andheri West, Mumbai 400058, MH",+91-22-67424815,"secretarial@visagar.com,,business@visagar.com,contact@visagar.com,",
Vimal Handloom Emporium Pvt Ltd,Companies(Private),Nagar,"878/7, SD College Road, Old Housing Board Colony, Panipat 132103, HR",+91-180-4007866,"mohit@vimalhandloom.com,,vimalhandloom@hotmail.com,mohitmehta7@gmail.com,",
Arihant Mattresses Pvt Ltd,Companies(Private),Nagar,"156, Godown No F, Krishna Press Compound, Zakariya Bunder Road, Sewree, Mumbai 400015, MH",+91-22-24121330,",project@arihantmattress.com,acpl.desk1@gmail.com,",
Supertech Textile Instruments Pvt Ltd,Companies(Private),Nagar,"S-60, 2nd Floor, Vijay Vihar, Uttam Nagar, New Delhi 110059, DL","+91-11-28563091, +91-9910164707","sales@supertechindia.com,,info@supertechfabrics.com,s_shah@re-india.co.in,info@supertech.in,u003esales@supertechindia.com,x3es_shah@re-india.co.in,ca_pawanchadha@hotmail.com,",
Apple Needles,Companies(Private),Nagar,"1-E/12, 4th Floor, Jhandewalan Extension, New Delhi 110055, DL",+91-11-41540471,",kavitabansalipr@gmail.com,",
Shree Ram Textiles,Companies(Private),Nagar,"23, Shri Ram Cloth Market, Opposite Manilal Mansion, Relief Road, Revdi Bazaar, Ahmedabad 380002, GJ",+91-79-22145771,",x3eajayca0716@gmail.com,atul1966@gmail.com,x3ekamlesh@mahacot.in,ajayca0716@gmail.com,kamlesh@mahacot.in,bcagrawal.srt@gmail.com,",
Shekhawati Poly-Yarn Ltd,Companies(Private),Nagar,"1102/1103, A Wing, Express Zone, Patel Vatika, Malad East, Mumbai 400097, MH","+91-22-61162500, +91-22-32567126",",compliance@shekhawatiyarn.com,info@shekhawatiyarn.com,",
Sharman Woollen Mills Ltd,Companies(Private),Nagar,"5, Jugiana, GT Road, Ludhiana 141120, PB","+91-161-2511108, +91-161-2511109",",shaman@jla.vsnl.net.in,info@sharmanyarn.com,",
Samosaran Yarns Pvt Ltd,Companies(Private),Nagar,"41/42, 2nd Floor, Liberty Building, New Marine Lines, Mumbai 400020, MH",+91-22-22002112,",accounts@samosaran.com,info@samosaran.com,",
Rajshree Industries,Companies(Private),Nagar,"9, 6th Floor, Old China Bazar Street, BBD Bagh, Kolkata 700001, WB",+91-33-22427689,",x22corp@tormac.in,marketing@rajshreepolypack.com,corp@tormac.in,info@rajshreepolypack.com,x3eindore.repl@gmail.com,manisha.parab@borouge.com,DLEVRYINDIA@tietoevry.com,x3ecorp@tormac.in,x3eDLEVRYINDIA@tietoevry.com,x3emanisha.parab@borouge.com,indore.repl@gmail.com,kadakmatches@gmail.com,",
Premier Mills Pvt Ltd,Companies(Private),Nagar,"244, ATD Street, Race Course, Coimbatore 641018, TN","+91-422-3050100, +91-422-2221223",",fabric@premill.in,x3esecretarial@premiermills.com,mail@premill.in,secretarial@premiermills.com,paragudani@gmail.com,",
Only For U designs Pvt Ltd,Companies(Private),Nagar,"103/113, Sun Mill Compound, Amir Industrial Estate, Lower Parel West, Mumbai 400013, MH","+91-22-61405400, +91-9820343249",",sandeep@ofudesigns.com,Vaishali.paradkar@ucb.com,ajay@atiradesign.com,x3eVaishali.paradkar@ucb.com,x3eajay@atiradesign.com,",
Omex Mechanical Works,Companies(Private),Nagar,"Street No 6, Main Road, Kirpal Nagar, Ludhiana 141007, PB",+91-161-6535082,,
Nomadic Pvt Ltd,Companies(Private),Nagar,"Plot No 5 & 6, 14/75, 2nd Floor, Opposite United Public School, VIP Road, Civil Lines, Kanpur 208001, UP",+91-512-3051748,",caashishsomgupta@gmail.com,nomadichomes2022@gmail.com,info@fandvpoint.com,",
Lovable Lingerie Ltd,Companies(Private),Nagar,"A-46, Street 2, MIDC, Andheri East, Mumbai 400093, MH",+91-22-28383581,"corporate@lovableindia.in,,arunava.paul@careratings.com,jane@lovableindia.in,",
Kochar Woolen Mills Pvt Ltd (Kochar),Companies(Private),Nagar,"Golden Temple, Katra, Ahluwalia, Amritsar 143006, PB","+91-183-2483248, +91-183-2552238",",u003ewool@kochar.com,wool@kochar.com,",
Kanodia Fabrics (International),Companies(Private),Nagar,"47, 2nd Floor, Dadiseth Agiary Lane, Kalbadevi Road, Mumbai 400002, MH","+91-22-22012846, +91-22-22087198",",exim@kgfabrics.com,kanodiahosiery@gmail.com,sales@kanodiadecor.com,sanjaynandani_co@rediffmail.com,kanodiafabricspvtltd@gmail.com,",
K Suraj Exports Inc,Companies(Private),Nagar,"H-1, 102-B, 3rd Floor, RIICO Industrial Area, Mansarover, Jaipur 302020, RJ","+91-141-2395101, +91-141-2395431",",suraj@ksurajexports.com,mnk1970@gmail.com,il@gmail.com,",
Alpine Overseas,Companies(Private),Nagar,"2nd Lane, Shivpuri West, Moradabad 244001, UP",+91-591-2491692,"alpinecapital93@gmail.com,,hiral@alpine.net.in,a_brajeshk@rediffmail.com,cshardikshah@gmail.com,contact@alpinehousing.com,achin.nirwani@careratings.com,",
Aloktex,Companies(Private),Nagar,"602, DD Inifinity, JP Road, Goregaon East, Mumbai 400063, MH",+91-22-40055004,",x3einvestor.relations@alokind.com,investor.relations@alokind.com,info@aloktex.com,aloktex@gmail.com,",
Jayakumaran Exports,Companies(Private),Nagar,"4/440C, Palladam Road, Bharathi Nagar, Veerapandi, Tirupur 641605, TN","+91-421-2214090, +91-421-2214091",,
GTN Textiles Ltd,Companies(Private),Nagar,"3rd Floor, Palal Towers, Ravipuram, MG Road, Kochi 682016, KL",+91-484-3928300,"ho@gtntextiles.com,,ravisam@adwaithlakshmi.in,cs@gtntextiles.com,",
Global Linen Company,Companies(Private),Nagar,"G-79, Rushabh Textile Tower, Opposite Abhishek Textile Market, Ring Road, Surat 395002, GJ","+91-261-2350716, +91-9825710389",",info@omplie.com,diftrointernational@gmail.com,nitin@linencraft.in,arvind.goel@goip.in,",
Flying Fashions,Companies(Private),Nagar,"Plot No 29, W-21/5, Western Avenue, New Delhi 110062, DL",+91-9811119366,"riddhitexco@gmail.com,,selvarajnadar1967@gmail.com,",
Fabcare Garments & Textile Machinery Pvt Ltd,Companies(Private),Nagar,"90/5, 90/6, Road 7, Industrial Area, Mundka, New Delhi 110041, DL","+91-11-64646634, +91-11-66242891",,
Exolloys Engineering Pvt Ltd,Companies(Private),Nagar,"J-42, S Block, MIDC, Bhosari, Pune 411026, MH",+91-20-27119087,"accounts@exolloys.com,,x3eaccounts@exolloys.com,sban_bhosale1234@rediffmail.com,",
Euro Leder Fashion Ltd,Companies(Private),Nagar,"99, GST Road, Pallavaram, Chennai 600043, TN",+91-44-42943204,",m_nagendra@euroleder.com,keshav_singh@welspun.com,u003em_nagendra@euroleder.com,investor@cameoindia.com,amd@arvind.in,lax@euroleder.com,roc.chennai@mca.gov.in,",
Eco Polychem Pvt Ltd,Companies(Private),Nagar,"354, GVMM Estate, Odhav, Ahmedabad 382415, GJ","+91-79-22901904, +91-9879636265",",INFO@SDCCONSULTINGS.COM,hemant.gavande@gmail.com,rakesh.shejwal@aartigroup.cominfo,Envocomp@Gmail.Com,hemal@amritpolychem.com,polychemltd@kilachand.com,madya@greenlightcorp.net,ecopoly@yahoo.co.in,",
Dhall Enterprises and Engineers Pvt Ltd,Companies(Private),Nagar,"Saijpur Bogha, Naroda Road, Ahmedabad 382345, GJ",+91-79-22820383,",roc.chennai@mca.gov.in,dhall@dhallgroup.com,",
Deepak Fibers Ltd,Companies(Private),Nagar,"E-536-37, Phase 6, Focal Point, Ludhiana 141001, PB",+91-161-3911111,",mrigendra@sify.com,internalaudit@deepakfasteners.com,deepakfibres1997@gmail.com,",
Creative Garments Ltd (Creative Group),Companies(Private),Nagar,"401, Sun Mill Compound, Sun Industrial Estate, Lower Parel West, Mumbai 400013, MH","+91-22-40383195, +91-22-24920307",",x3emanojp@creativegarments.com,corporate@creativegroup.in,x22manojp@creativegarments.com,cgpl.india@gmail.com,manojp@creativegarments.com,",
Consolidated Carpet Industries Ltd,Companies(Private),Nagar,"4/A, 1st Floor, Aurobindo Marg, Adhchini, New Delhi 110017, DL",+91-11-40697000,",u003epanwar@ccil.in,panwar@ccil.in,",
BST Textile Mills Pvt Ltd,Companies(Private),Nagar,"309, 3rd Floor, Woodrow Building, Opposite Veera Desai Police Station, Veera Desai Road, Andheri West, Mumbai 400053, MH",+91-22-42063999,"surendra.gupta@bsttextile.com,,bstyarn@ttml.co.in,sales@bstgroup.in,bstyarn@yahoo.com,ashish.doshi@bsttextile.com,nikhiltyagi@bsttextile.com,",
Bothra International,Companies(Private),Nagar,"E-230, MIA Basni, 2nd Phase, 6th Road, Jodhpur 342005, RJ",+91-291-2742845,",headoffice@bothragroup.com,pradeep.kumar@careratings.com,info@bothrainternational.com,bothrainternational@gmail.com,rdkglobalfinancepvtltd@gmail.com,",
Aditya Birla Nuvo Ltd (Aditya Birla),Companies(Private),Nagar,"Aditya Birla Centre, SK Ahire Marg, Worli, Mumbai 400030, MH","+91-22-66525000, +91-22-24995000",",x3egrievance.housingfinance@adityabirlacapital.com,abhishek.m.m.mohla@adityabirla.com,abnlsecretarial@adityabirla.com,x3ejane.d@adityabirla.com,jane.d@adityabirla.com,doe@adityabirla.com,jane.doe@adityabirla.com,grievance.housingfinance@adityabirlacapital.com,x3eabnlsecretarial@adityabirla.com,x3ejane.doe@adityabirla.com,x3edoe@adityabirla.com,",
Best Corporation Pvt Ltd,Companies(Private),Nagar,"89/2, Best Industrial Estate, Avinashi Road, Padmavathipuram, Tirupur 641603, TN","+91-421-3980000, +91-421-2477477",",acs@bestcorp.in,jd@bestcorp.in,x22acs@bestcorp.in,roc.chennai@mca.gov.in,x3eacs@bestcorp.in,",
Asia Pack Ltd,Companies(Private),Nagar,"3th Floor, Mirag House, Punchwati, Udaipur 313001, RJ","+91-294-2528435, +91-294-2528437",",moongipas@gmail.com,lakshit.samar@mirajgroup.in,roc.chennai@mca.gov.in,cs@mirajgroup.in,",
Asadeep Handloom Fabrics,Companies(Private),Nagar,"BA-19, Mangolpuri Industrial Area Phase 2, New Delhi 110034, DL","+91-11-64541192, +91-11-64701192",,
WoodWare Furnitures Pvt Ltd,Companies(Private),Nagar,"Devidayal Compound, Next To Britannia, Reay Road Station, Mumbai 400010, MH","+91-22-23714287, +91-22-23748273",",info@woodwareindia.com,salim@woodware.in,customercare@woodware.in,",
Usha Shriram Enterprises Pvt Ltd,Companies(Private),Nagar,"DDA Commercial Complex, Block A, Naraina Ring Road, New Delhi 110028, DL",+91-11-45770990,",last@usha.in,j-d@usha.in,",
Uniply Industries Ltd,Companies(Private),Nagar,"5, Branson Garden Street, Kilpauk, Chennai 600010, TN",+91-44-26605995,",jane@uniply.in,cs@uniply.in,janed@uniply.in,",
Samrat Plywood Ltd,Companies(Private),Nagar,"182/11, Industrial Area, Chandigarh 160002, CH",+91-172-4690746,",info@samratply.in,plysamrat@gmail.com,",
Sakshi Enterprises,Companies(Private),Nagar,"276, Shopping Centre, Kota 324007, RJ",+91-9828366377,",sakshienterprises99@gmail.com,info@sakshienterprises.com,sakshient2000@gmail.com,",
Raghavendra Wood Industries,Companies(Private),Nagar,"A-28/1/9-A, Road No 15, I. D. A, Nacharam, Hyderabad 500076, TS","+91-40-27173521, +91-9396332300",",roc.chennai@mca.gov.in,",
"Pyramid Seating Systems, India",Companies(Private),Nagar,"3, Hundekari Arcade, New Modikhana Camp, Pune 411001, MH","+91-20-32329032, +91-9370553255",,
Pravi Plastics Pvt Ltd,Companies(Private),Nagar,"82, S. R Compound, Lasudiya Mori, Dewas Naka, Indore 452001, MP",+91-731-4247322,",maheshwarirajul@gmail.com,info@companydetails.in,",
Perfect Industrial Products,Companies(Private),Nagar,"1, Green Fountain Society, Maninagar East, Ahmedabad 380008, GJ",+91-79-32950990,",perfectdoors@gmail.com,info@companydetails.in,",
Murphy Steel Industries,Companies(Private),Nagar,"IX/1096, Multani Mohalla Road, Gandhi Nagar, New Delhi 110031, DL","+91-11-22082486, +91-11-55877071",",ZFayaz@STC.in,",
Madras Glass & Plywood Depot,Companies(Private),Nagar,"415, 228/1, Sydenhams Road, Apparao Garden, Choolai, Chennai 600003, TN",+91-44-26692089,,
Gold Plex Aluminum Systems India Pvt Ltd,Companies(Private),Nagar,"Behrampur Road, Khandsa, 38 Mile Stone, Delhi Jaipur Highway, Gurgaon 122001, HR","+91-124-4266443, +91-8447578191",",goldplexsystems@gmail.com,",
GMP Solutions Pvt Ltd,Companies(Private),Nagar,"1-12-87, Golnaka, Alwal, Secunderabad 500010, TS","+91-40-27972705, +91-40-27972706",",mohan@gmpinfosystems.com,jaideep.singh@gmptech.net,info@companydetails.in,first@gmptech.net,enquiry@gmptech.net,mkt@gmptech.net,x3eenquiry@gmptech.net,udey@gmptech.net,",
Composite Boards Pvt Ltd,Companies(Private),Nagar,"169, Sydenhams Road, Chennai 600003, TN","+91-44-25361602, +91-44-25384318",",info@compositeboards.com,lifinsfinancial@gmail.com,x3eaccounts@everestfibre.com,sunil@prishafinance.com,accounts@everestfibre.com,x22accounts@everestfibre.com,x3esunil@prishafinance.com,drronchemicalind123@gmail.com,",
AICA Laminates India Pvt Ltd,Companies(Private),Nagar,"13, Jet Air House, 4th Floor, Community Centre, Yusuf Sarai, New Delhi 110049, DL","+91-11-26562431, +91-11-26562430",",jane-doe@aicasunmica.com,bangalore.sales@aicaindia.in,",
SMC Power Generation Ltd,Companies(Private),Nagar,"13-E, 29, 2, New Delhi 110001, DL",+91-11-41517501,",CS@SMCPOWER.CO.IN,minesketch2005@gmail.com,first@smcpower.co.in,cs@smcpower.co,cs@smcpower.co.in,",
Shyam Indus Power Solutions Pvt Ltd,Companies(Private),Nagar,"129, Transport Centre, Rohtak Road, Punjabi Bagh, New Delhi 110035, DL",+91-11-45764400,",corporatecompliance@sindhutrade.com,info@shyamindus.com,last@shyamindus.com,x3einfo@shyamindus.com,",
Sanmarg Projects Pvt Ltd,Companies(Private),Nagar,"5, 16, ATS Tower, Sector ?135, Noida 201305, UP",+91-120-9711638520,",u003egaurav.mahajan@sanmargprojects.com,gaurav.mahajan@sanmargprojects.com,info@companydetails.in,",
RPG Enterprises,Companies(Private),Nagar,"463, Dr. Annie Besant Road, Worlitions Department, RPG House 400025, MH",+91-22-24930621,",info@rpglifesciences.com,rpgventures1910@gmail.com,eksambekars@kecrpg.com,",
RattanIndia Power Ltd,Companies(Private),Nagar,"5, B, Worldmark 1, Aerocity, New Delhi 110037, DL",+91-11-66612666,",rel@rattanindia.com,ir@rattanindia.com,",
R G Electronics,Companies(Private),Nagar,"59-A, Keshopur Industrial Area, New Delhi 110018, DL",+91-11-64681706,",vishal@zybra.in,deveshshahin@yahoo.co.in,contact@zybra.in,email@dgsm.co.in,roc.chennai@mca.gov.in,sunraysenergies@gmail.com,",
Punam Energy Pvt Ltd,Companies(Private),Nagar,"1-A, D.L. Khan Road, Jaju Bhawan, Kolkata 700027, WB",+91-33-22237454,",sandeep.salvi@konecranes.com,x3esupport@registrationmart.in,dynamicpowerbattary@yahoo.com,solar@onergy.in,accounts@soleos.in,x3eaccounts@soleos.in,sanjay.nagar@live.com,syncsunenergy@gmail.com,support@registrationmart.in,",
Power Engineering and Automation Pvt Ltd,Companies(Private),Nagar,"333, 19, 5, BEML Layout, Basveswaranagar, Bangalore 560079, KA",+91-80-23485996,",pnayak@pena.co.in,girija@uvka.net,info@pena.co.in,automation@maxgroup.co.in,",
Photon Energy Systems Ltd,Companies(Private),Nagar,"26, 8, 2, 603, 1, 26, No-10, Silicon Banjara Building Road, Krishnapuram, Banjara Hills, Hyderabad 500034, TS",+91-40-23331336,"finance@photonsolar.in,,sgco_2008@yahoo.co.in,u003efinance@photonsolar.in,",
Paradigm Engineers & Consultants Pvt Ltd,Companies(Private),Nagar,"3-A, Adityapur Industrial Area, Phase 1, Adityapur, Jamshedpur 832109, JH",+91-657-2371003,,
Madhya Gujarat Vij Company Ltd,Companies(Private),Nagar,"Sardar Patel, Vidyut Bhavan, Race Cource, Vadodara 390007, GJ",+91-265-2310584,",x3esupport.mgvcl@gebmail.com,x22ccc@ugvcl.com,nmgvcl@gebmail.com,support.mgvcl@gebmail.com,ccc@ugvcl.com,x3eccc@ugvcl.com,naresh.golani@careratings.com,",
LAXYO Energy Pvt Ltd,Companies(Private),Nagar,"46, 1, Laxyo Tower, T.I.T. Road, Ratlam 457001, MP",+91-7412-232432,,
Isotex Corporation Pvt Ltd,Companies(Private),Nagar,"181, 2, 3, G.I.D.C Industrial Estate, Naroda, Ahmedabad 382330, GJ",+91-79-22804321,",sales@isotexcorp.com,accounts@isotexcorp.com,jane@isotexcorp.com,purchase@isotexcorp.com,",
India Power Corporation Ltd,Companies(Private),Nagar,"1-X, 2, 3, EP, Sector 5, Salt Lake City, Kolkata 700091, WB",+91-33-66094300,,
HHV Solar Technologies Pvt Ltd,Companies(Private),Nagar,"31, 32, 33, 34, 37, Nos, KIADB Industrial Area Phase 1, Dabaspet, Nelamangala, Bangalore 562111, KA",+91-80-22633700,",info@hhv.in,jane@hhvsolar.com,info@hhvsolar.com,",
Godawari Power & Ispat Ltd,Companies(Private),Nagar,"428, 2, Industrial Area, Phase-1, Siltara, Raipur, Chattisgarh 493111, CG",+91-771-4082000,,
Global Wind Power Ltd,Companies(Private),Nagar,"Kala Gorniya, Andheri 400013, MH",+91-22-9320840209,",info@gwpl.co.in,",
Eden Energy India Pvt Ltd,Companies(Private),Nagar,"2, Kushan Aparments, Friends Colony, Ambawadi, Ahmedabad 380015, GJ",+91-79-26420121,",x3evijay.kulkarni@clarke-energy.com,mdixit@edenenergyindia.com,pe@o2power.in,vijay.kulkarni@clarke-energy.com,ka.vishwanath@o2power.in,last@eden-re.com,anoops@powergrid.in,",
Decentralised Energy Systems India Pvt Ltd,Companies(Private),Nagar,"32, Near Reliance Fresh, Kempapura Main Road, Kempapura, Bangalore 560024, KA",+91-80-41328160,",netpro1@vsnl.com,",
Daksha Marketing and Consultancy Services,Companies(Private),Nagar,"127, Sagar Prabhat Industrial Complex, W.E.High Dahisar, Mumbai 400068, MH",+91-22-9004075927,",roc.chennai@mca.gov.in,srng.consultant@gmail.com,CKKETHIREDDY@GMAIL.COM,",
Chhattisgarh State Power Transmission Company Ltd,Companies(Private),Nagar,"Energy Info Tech Centre, Daganiya, Raipur, Chattisgarh, 492013, CG",+91-771-4066899,",cmd@optcl.co.in,chairman@cspc.co.in,hr.csptcl@cspc.co.in,companysecretary@cspc.co.in,mdgenco@cspc.co.in,",
Azure Power India Pvt Ltd,Companies(Private),Nagar,"8, Local Shopping Complex, Pushp Vihar, Madangir, New Delhi 110062, DL",+91-11-49409800,"last@azurepower.com,,cs@azurepower.com,info@azurepower.com,",
Anu Solar Power Pvt Ltd,Companies(Private),Nagar,"19-A, Peenya Industrial Area, Phase 2, NTTF Road, Bangalore, 560058, KA",+91-80-32525200,"info@anusolar.com,joseph@anusolar.com,janedoe@anusolar.com,,",
Agni Power & Electronics Pvt Ltd,Companies(Private),Nagar,"114, Rajdanga Gold Park, Kolkata 700107, WB",+91-33-40051193,,
Ador Powertron Ltd,Companies(Private),Nagar,"51-D, 2, Ramnagar Complex, MIDC,Chinchwad, Pune 411019, MH",+91-20-27472532,",gsdeshpande@adorpower.com,ravin.mirchandani@adorpower.com,sxxxxy@adorwelding.com,info@adorpower.com,",
Phoenix Solar Pvt Ltd,Companies(Private),Nagar,"51, Phoenix, Deshmukh Colony, Satara 415001, MH",+91-2162-230383,",mktg@phoenixsolar.co.in,acclimatesystem@gmail.com,anandagencieskop@gmail.com,rajesh1996kb@gmail.com,",
Golden India Expotrade Pvt Ltd (Savemax),Companies(Private),Nagar,"Plot No 806/807, 2nd Floor, Udyog Vihar, Phase V, Gurgaon 122016, HR",+91-124-4262907,"ajayfcs@gmail.com,swatijasoria@gmail.com,,",
Yeluri Formulations Pvt Ltd,Companies(Private),Nagar,"AVM Towers, Opposite Shiv Parvathi Theatre, KPHB Colony, Kukatpally, Hyderabad 500072, TS",,"shatammohan@gmail.com,,shivmurari@gmail.com,info@yeluri.net,",
Vinati Organics Ltd,Companies(Private),Nagar,"1102, C-38 & C-39, Parinee Crescenzo Building, 11th Floor, G Block, Behind MCA, Bandra Kurla Complex, Bandra East, Mumbai 400051, MH",,",vinlote@vinattorganics.com,jane@vinatiorganics.com,shares@vinatiorganics.com,x3evinlote@vinattorganics.com,Vikash.agarwal@careratings.com,sales@vinatiorganics.com,vinati@vinatiorganics.com,saikat.roy@careratings.com,",
Vihar Engineering,Companies(Private),Nagar,"9, Kembros Industrial Estate, Behind Asian Paints, Sonapur Lane, Bhandup, Mumbai 400078, MH",,",psuryabhushan@gmail.com,shyampanchal9999@gmail.com,mca@bmcgroup.in,Kkjadia1944@gmail.co,engineering@jainexgroup.com,Rajesh.SekharSarkar@in.bosch.com,",
VAV Life Sciences Pvt Ltd,Companies(Private),Nagar,"51/B, 224, Mittal Court, Nariman Point, Mumbai 400021, MH",,",d_jane@vav.in,customercare@universalmedicare.com,u003esabita@vav.in,jane@vav.in,sabita@vav.in,ramans.consultancy@gmail.com,",
Vardhman Chemtech Ltd,Companies(Private),Nagar,"SCO 148-149, 4th Floor, Sector 34-A, Chandigarh 160022, CH",,"legal@dpbpharma.com,,mail@medicointercontinental.com,x3elegal@dpbpharma.com,secretarial@vpl.in,",
Terrace Pharmaceuticals Pvt Ltd,Companies(Private),Nagar,"F-67/68, Industrial Area, Phase-7, Mohali 160062, CH",,"salian@aristopharma.org,,nr2058@yahoo.co.in,shatammohan@gmail.com,Terracepharma1@Gmail.Com,x3esalian@aristopharma.org,accounts.terrace@gmail.com,Ashishjain611@gmail.com,",
SureMed Lifecare Pvt Ltd,Companies(Private),Nagar,"108, Malwa, Patanwala Industrial Estate, Opposite Shreyas Cinema, LBS Road, Ghatkopar West, Mumbai 400086, MH",,",corporate@precisebiopharma.com,chetan@precisechemipharma.com,kaushikprecise@gmail.com,",
Sitec Labs Pvt Ltd,Companies(Private),Nagar,"Gen 40, Pee-Dee Infotech, TTC Industrial Estate, Near Nelco Bus Stop, MIDC, Turbhe, Navi Mumbai 400701, MH",,",last@siteclabs.com,cipla.secretarial@cipla.com,chandresh_thakker@yahoo.co.in,doe_jane@Www.siteclabs.com,x3echandresh_thakker@yahoo.co.in,",
Sigachi Industries Pvt Ltd,Companies(Private),Nagar,"229/1 & 90, Kalyan?s Tulsi Ram Chambers, 4th Floor, Madinaguda, Hyderabad 500049, TS",,"cs@sigachi.com,,u003ecs@sigachi.com,x3einfo@sigachi.com,mktg.gm@sigachi.com,manish.kumar@careratings.com,info@sigachi.com,",
Shiv Shakti Pharmasynth Technologies,Companies(Private),Nagar,"407, Shiv Shakti, Shivam Chambers, S V Road, Goregaon West, Mumbai 400062, MH",,",delhi@pharmasynth.in,shivshaktipharma@gmail.com,",
Saviour Biotech Pvt Ltd,Companies(Private),Nagar,"2047/48, Gali No 6, 2nd Floor, Chuna Mandi, New Delhi 110055, DL",,"info@nutrahelix.com,x3eakbiotechpltd@rediffmail.com,,x3einfo@nutrahelix.com,saviourbiotech2019@gmail.com,Rajutomar578@gmail.com,akbiotechpltd@rediffmail.com,x22akbiotechpltd@rediffmail.com,",
SAI Life Sciences Ltd,Companies(Private),Nagar,"8-2-120/86/9-B, Luxor Park, Road No 2, Banjara Hills, Hyderabad 500033, TS",,"saibd@sailife.com,,last_initial@sailife.com,x3ejane.d@sailife.com,rishonlaboratories@gmail.com,jane.d@sailife.com,bhupathikalam@gmail.com,",
Ray Health Care Pvt Ltd,Companies(Private),Nagar,"406-407, New India Chamber, Marol Bus Depot Lane, Andheri East, Mumbai 400093, MH",,",nitin@neelkanthfinechem.com,info@rayhealth.in,manoju_mco1@yahoo.co.in,kankalapati7@gmail.com,akbose.mexray@gmail.co,akbose.mexray@gmail.com,rajeshh@nextgen.com,x3emanoju_mco1@yahoo.co.in,marimuthu@trivitron.com,roc.chennai@mca.gov.in,bimal.rajpara@gmail.com,x3erajeshh@nextgen.com,x3enitin@neelkanthfinechem.com,",
Rama Super Speciality Hospital,Companies(Private),Nagar,"A/1-8, Near Kanpur University, Lakhanpur, Kanpur 208024, UP",,",deepak76427@gmail.com,principalrmchrc@ramagroup.in,",
Radha Medicals,Companies(Private),Nagar,"Sai Radha Bhakti, 2nd Floor, VST Road, Udupi 576101, KA",,",asimatrey11@icloud.com,finance@merlinprojects.com,ajsldh@gmail.com,ahmedabad@vidalhealth.com,",
Precise Chemipharma Pvt Ltd,Companies(Private),Nagar,"108-E, Malwa, S Patanwala Industrial Estate, LBS Marg, Ghatkopar West, Mumbai 400086, MH",,",info@precisegroup.co.in,last_initial@precisegroup.co.in,chetan@precisechemipharma.com,corporate@precisechemipharma.com,",
