Name,Sector,City,Address,Phone,Email,Lat-Long
Bank Of Baroda,Banks,Kolkata,"Kolkata Beliaghata, Beliaghata",,"cs.ho@bankofbaroda.com,,sercal@bankofbaroda.com,x3ezm.mgz@bankofbaroda.com,ngm.ops.ho@bankofbaroda.com,zm.rajkot@bankofbaroda.com,x3ebarodaconnect@bankofbaroda.com,x3eBOI.CallCentre@bankofindia.co.in,barodaconnect@bankofbaroda.com,x3ezm.bojz@bankofbaroda.com,x3egm.ops.ho@bankofbaroda.com,zm.bojz@bankofbaroda.com,zm.mgz@bankofbaroda.com,BOI.CallCentre@bankofindia.co.in,zoeast@bankofbaroda.com,rogkol@bankofbaroda.com,zm.ez@bankofbaroda.com,x3ezm.rajkot@bankofbaroda.com,gm.ops.ho@bankofbaroda.com,","22.571386,88.350478"
Canara Bank,Banks,Kolkata,"S  N Banerjee Road Beliaghata, Beliaghata",,"x3ehodbshelpdesk@canarabank.com,,horeconhelpdesk@canarabank.com,x3ehoreconhelpdesk@canarabank.com,hodbshelpdesk@canarabank.com,nriserviceidmum@canarabank.com,cb8005@canarabank.com,rtgs@canarabank.com,hocss1@canarabank.com,neft@canarabank.com,","22.584359,88.429717"
United Bank Of India,Banks,Kolkata,"P 126 Beliaghata, Beliaghata",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.572784,88.347607"
United Bank Of INDIA,Banks,Kolkata,"Chandra Naskar Road Beliaghata,Near Divine Nursing Home Beliaghata",,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.5706562,88.3501853"
Karnataka Bank Ltd,Banks,Kolkata,"Chandra Naskar Road Beliaghata, Beliaghata",,",mangalore.ro@ktkbank.com,x3eatmcell@ktkbank.com,kolkata.ro@ktkbank.com,atmcell@ktkbank.com,","22.488619,88.395829"
Axis Bank Ltd,Banks,Kolkata,"Chandra Banerjee Road Beliaghata, Beliaghata",,",u003ecustomer.service@axisbank.com,customer.service@axisbank.com,Corporate.Ib@axisbank.com,merchant.helpdesk@axisbank.com,x3emerchant.helpdesk@axisbank.com,creditcards@axisbank.com,nodal.officer@axisbank.com,x3enodal.officer@axisbank.com,loans@axisbank.com,merchant.services@axisbank.com,axisbank.com_merchant.services@axisbank.com,x3eCorporate.Ib@axisbank.com,","22.5070957,88.3019364"
Indian Overseas Bank,Banks,Kolkata,"LAL K G Bose Sarani, K G Bose Sarani",,",crcard@iobnet.co.in,eseeadmin@iobnet.co.in,upihelp@iob.in,iob0113@iob.in,iob0008@iob.in,iob3286@iob.in,atmcard@iobnet.co.in,","22.728229,88.485091"
ICICI Bank Ltd,Banks,Kolkata,"Naskar Road Beliaghata, Beliaghata",,",digitallending@icicibank.com,nri@icicibank.com,x3edigitallending@icicibank.com,x3enri@icicibank.com,","22.56994,88.359629"
Bank Of India,Banks,Kolkata,"Naskar Road Beliaghata, Beliaghata",,"infocppc@sbp.co.in,,manasi.phene@bankofindia.co.in,kolkata.kolkata@bankofindia.co.in,boi.starconnect@bankofindia.com,x3eboi.starconnect@bankofindia.com,BOI.CallCentre@bankofindia.co.in,corporatebanking.kolkata@bankofindia.co.in,x3eBOI.CallCentre@bankofindia.co.in,Kolkata.kolkata@bankofindia.co.in,","22.567603,88.353415"
Bank Of India,Banks,Kolkata,"Chandra Naskar Road Beliaghata, Beliaghata",,"infocppc@sbp.co.in,,manasi.phene@bankofindia.co.in,kolkata.kolkata@bankofindia.co.in,boi.starconnect@bankofindia.com,x3eboi.starconnect@bankofindia.com,BOI.CallCentre@bankofindia.co.in,corporatebanking.kolkata@bankofindia.co.in,x3eBOI.CallCentre@bankofindia.co.in,Kolkata.kolkata@bankofindia.co.in,","22.6226196,88.4486248"
Allahabad Bank,Banks,Kolkata,"C I T Road Beliaghata, Beliaghata",,",atm.switch@allahabadbank.in,br.kolkatamain@allahabadbank.in,indmail@indianbank.co.in,customercomplaints@indianbank.co.in,customercare@allahabadbank.in,","22.48169,88.357712"
HDFC Bank,Banks,Kolkata,"Salt Lake City Sector 5,Near Asyst Park Webel More Bidhan Nagar Salt Lake City Sector 5",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.582565,88.374242"
DBS Bank Ltd,Banks,Kolkata,"Russell Street Midleton Row, Midleton Row",,",customercareindia@dbs.com,ruchikasharma@dbs.com,u003ecustomercareindia@dbs.com,arijitmaitra@dbs.com,","22.56511,88.357025"
Axis Bank Ltd,Banks,Kolkata,"V I P Road Baguiati,Near 44 Bus Stand Baguiati",,",u003ecustomer.service@axisbank.com,customer.service@axisbank.com,Corporate.Ib@axisbank.com,merchant.helpdesk@axisbank.com,x3emerchant.helpdesk@axisbank.com,creditcards@axisbank.com,nodal.officer@axisbank.com,x3enodal.officer@axisbank.com,loans@axisbank.com,merchant.services@axisbank.com,axisbank.com_merchant.services@axisbank.com,x3eCorporate.Ib@axisbank.com,","22.5762852,88.3498406"
Standard Chartered Bank,Banks,Kolkata,"R G Kar Road Shyambazar, Shyambazar",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.58206583,88.35019528"
HDFC Bank,Banks,Kolkata,"Garia Main Road Garia,Near Hatari Restaurant Garia",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.59729,88.415761"
HDFC Bank,Banks,Kolkata,"Royd Street Park Street, Park Street",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.6081743,88.4026238"
HDFC Bank,Banks,Kolkata,"Ghose Bagan, Ghose Bagan",,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.5033865,88.3622901"
Dhakuria Cooperative Bank,Banks,Kolkata,"Tanu Pukur Road Dhakuria, Dhakuria",,"help@dhakuriacooperativebank.com,,","22.5406234,88.2865177"
Syndicate Bank,Banks,Kolkata,"651 East Kolkata Township,Near Manovikas Kendra Anandapur East Kolkata Township",,",zo.calcutta@ucobank.co.in,ID_zokolkata@pnb.co,coplan@syndicatebank.co.in,u003ero.kolkata@syndicatebank.co.in,ro.kolkata@syndicatebank.co.in,zokolkata@pnb.co.in,ro.kolkata@syndicatebank.co,nrd@syndicatebank.co.in,u003e_zo.calcutta@ucobank.co.in,.in_lb.lhokol@sbi.co,lb.lhokol@sbi.co.in,","22.6009289,88.4058079"
Syndicate Bank (Regional Office),Banks,Kolkata,"East Kolkata Township, East Kolkata Township",,",zo.calcutta@ucobank.co.in,slbc.westbengal@unitedbank.co.in,unionbankofindia.com_slbc.westbengal@unitedbank.co.in,srm-psdrocal@unionbankofindia.com,u003ero.kolkata@syndicatebank.co.in,ro.kolkata@syndicatebank.co.in,u003e_zo.calcutta@ucobank.co,nrd@syndicatebank.co.in,","22.724133,88.379908"
City Union Bank Ltd,Banks,Kolkata,"Hemanta Basu Sarani Bbd Bag, Bbd Bag",,",cub110@cityunionbank.com,x3ecustomercare@unionbankofindia.com,u003ecustomercare@cityunionbank.com,customercare@unionbankofindia.com,x22customercare@unionbankofindia.com,customercare@cityunionbank.com,","22.556781,88.352707"
Small Industries Development Bank Of India,Banks,Kolkata,"8th Floor, 'A' Wing, Constantia Building, 11, Sir UN Brahmachari Sarani, near La-Martiniere School, Elgin, Kolkata, West Bengal 700017",033 2280 8566,",last@sidbi.in,","22.5416391,88.3544921"
Ujjivan Small Finance Bank Ltd,Banks,Kolkata,"Kamaljazi Sonarpur Road Sonarpur, Sonarpur",,",pno@ujjivan.com,customercare@ujjivan.com,x3epno@ujjivan.com,","22.6953237,88.456163"
Yes Bank,Banks,Kolkata,"Poddar Sarani Midleton Row, Midleton Row",,",yestouch@yesbank.in,u003eyestouch@yesbank.in,x3eprashant.kumar@sbi.co.in,prashant.kumar@sbi.co.in,yesfirst@yesbank.in,","22.6590978,88.362556"
BNP Paribas Bank,Banks,Kolkata,"Park Street,Opposite St Xaviers College Near Park Street Police Station Park Street",,",Rtgs.Query@asia.Bnpparibas.Com,branchcashoperations_mumbai@asia.bnpparibas.com,x3eamit.toshniwal@asia.bnpparibas.com,dl.in.client.complaints.iba@asia.bnpparibas.com,dl.in.client.complaints.gm@asia.bnpparibas.com,dl.in.client.complaints.tba@asia.bnpparibas.com,x3ejane.doe@bnpparibas.pl,jane.doe@bnpparibas.pl,amit.toshniwal@asia.bnpparibas.com,Rtgs.Query@asia.Bnpparibas,","22.5735373,88.4078515"
HDFC Bank,Banks,Kolkata,,,",Grievance.Redressalcc@hdfcbank.com,x3ecustomerservices.cards@hdfcbank.com,customerservices.cards@hdfcbank.com,x3eGrievance.Redressalcc@hdfcbank.com,support@hdfcbank.com,","22.4818049,88.3138976"
All Bank Finance LTD,Banks,Kolkata,,,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,customercare@aubank.in,x3ehoatm.calcutta@ucobank.co.in,hoatm.calcutta@ucobank.co.in,arcfinancelimited@gmail.com,x3ecustomercare@aubank.in,x3eBOI.CallCentre@bankofindia.co.in,x3eRtgs.boi@bankofindia.co.in,infocppc@sbp.co.in,customercare@indusind.com,BOI.CallCentre@bankofindia.co.in,csdmumbai@sbmbank.co.in,zheast@indusind.com,boi.customerservices@oberthur.com,uco.custcare@ucobank.co.in,x3eboi.customerservices@oberthur.com,","22.4713947,88.3851412"
SBI Customer Service Point,Banks,Kolkata,"BagdobA Sonarpur, Sonarpur",,",Customercare@sbi.co.in,customercare@sbi.co.in,x22contactcentre@sbi.co.in,customercare@sbicard.com,x3econtactcentre@sbi.co.in,sanjeevani.hr@sbi.co.in,x3esanjeevani.hr@sbi.co.in,x3ecustomercare@sbicard.com,contactcentre@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.621202,88.413998"
Utkarsh Small Finance Bank,Banks,Kolkata,"Bidhan Nagar,Near Bidhan Nagar Post Office Water Tank No3 Salt Lake City Sector Bidhan Nagar",,",geetika@utkarsh.bank,nodal.officer@utkarsh.bank,pno@utkarsh.bank,tauseef.khan@utkarsh.bank,x3ecustomercare@utkarsh.bank,x3ecustomercare@aubank.in,x3enodal.officer@utkarsh.bank,customercare@utkarsh.bank,communications@utkarsh.bank,customercare@aubank.in,","22.5205033,88.3678328"
Standard Chartered Bank,Banks,Kolkata,"Shakespeare Sarani Park Circus, Park Circus",,"Atul.Ahuja@sc.com,x3eHead.Service@sc.com,,Principal.NodalOfficer@sc.com.The,SudhirKant.Patnaik@sc.com,customer.care@sc.com,customercare.business@sc.com,Head.Service@sc.com,Priority.Banking@sc.com,card.services@sc.com,","22.515401,88.346349"
Bank Of India Staff Training College,Banks,Kolkata,"1, Iron Side Rd, Ballygunge Park, Ballygunge, Kolkata, West Bengal 700019",1800 22 0229,"boi.starconnect@bankofindia.com,,x3eboi.starconnect@bankofindia.com,training@iibf.org.in,","22.5310605,88.3633804"
State Bank Of India (E-Corner),Banks,Kolkata,"2 Dalhousie,In B B D Bag Dalhousie",,",x3ehrms@sbi.co.in,customercare@sbi.co.in,sanjeevani.hr@sbi.co.in,gbu@sbi.co.in,hrms@sbi.co.in,x3esanjeevani.hr@sbi.co.in,contactcentre@sbi.co.in,gm.gbu@sbi.co.in,agmcustomer.lhokol@sbi.co.in,","22.5619004,88.3795745"
State Bank Of India,Banks,Kolkata,"Ajay Nagar Santoshpur, Santoshpur",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.51673,88.343363"
United Bank Of India,Banks,Kolkata,,,",webmaster@unitedbank.co.in,zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,","22.571367,88.426836"
Bandhan Bank,Banks,Kolkata,"Vivekananda Road Barasat,Champadali Barasat",,",cms.bokolkata@rbi.org.in,pno@axisbank.com,newtown.branch@bandhanbank.com,Secretary.Karthikeyan@bankofindia.co.in,x3eSecretary.Karthikeyan@bankofindia.co.in,saltlaksectorV.branch@bandhanbank.com,x3epno@axisbank.com,customercare@bandhanbank.com,ch.delhi@bandhanbank.com,NewTown2.branch@bandhanbank.com,ed1@mahabank.co.in,x3esujoy.roy@bandhanbank.com,sujoy.roy@bandhanbank.com,x22customercare@bandhanbank.com,x3ecustomercare@bandhanbank.com,x3eed1@mahabank.co.in,","22.572,88.433"
Bank Of Maharashtra,Banks,Kolkata,"Sarkar Street Princep Street, Princep Street",,",zmkolkata@mahabank.co.in,hocomplaints@mahabank.co.in,x3ehocomplaints@mahabank.co.in,mahasecure@mahabank.co.in,gmrecovery@mahabank.co.in,cmcustomerservice@mahabank.co.in,","22.5750129,88.3511957"
State Bank Of India,Banks,Kolkata,"Rajarhat By Pass Road Hatiara,Next City Centre Ii Hatiara",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.552908,88.35323"
State Bank Of India,Banks,Kolkata,"C Bose Road Regent Park, Regent Park",,",x3eBoi.neft@bankofindia.co.in,Rtgs.boi@bankofindia.co.in,Boi.neft@bankofindia.co.in,J.Smith@sbi.co.in,John.Smith@sbi.co.in,Smith.John@sbi.co.in,customercare@sbi.co.in,x3eJohn.Smith@sbi.co.in,JSmith@statebankofindia.com,contactcentre@sbi.co.in,x3eBOI.CallCentre@bankofindia.co.in,Smith@sbi.co.in,x3eRtgs.boi@bankofindia.co.in,agmcustomer.lhokol@sbi.co.in,BOI.CallCentre@bankofindia.co.in,x3esanjeevani.hr@sbi.co.in,boi.customerservices@oberthur.com,customercare@sbmbank.co.in,sanjeevani.hr@sbi.co.in,sbi.00001@sbi.co.in,x3eboi.customerservices@oberthur.com,","22.575517,88.409747"
Punjab National Bank,Banks,Kolkata,"Lenin Sarani Dharmatala, Dharmatala",,"corporatecare@pnb.com.ph,,bo0089@pnb.co.in,tfckolkata@pnb.co.in,pnbcreditcards@pnb.com.ph,cokolkataeast@pnb.co.in,bo0207@pnb.co.in,bo0090@pnb.co.in,care@pnb.co.in,x3ecare@pnb.co.in,md@pnb.co.in,x3emd@pnb.co.in,customercare@pnb.com.ph,fgmochd@pnb.co,","22.574459,88.351079"
Syndicate Bank N S Road,Banks,Kolkata,"Netaji Subhas Road Kolkata GPO, Kolkata GPO",,",zo.calcutta@ucobank.co.in,dyrh.kolkata@unionbankofindia.com,br.9500@syndicatebank.co.in,.in_dyrh.kolkata@unionbankofindia.com,u003e_zo.calcutta@ucobank.co,nrd@syndicatebank.co.in,u003ezo.kolkata@syndicatebank.co.in,zo.kolkata@syndicatebank.co.in,","22.5010173,88.3478303"
HDFC Bank Personal Loan,Banks,Kolkata,"Gillander House,Beside Coal India Building",,",x3eMerchantHelpdesk.Kerala@hdfcbank.com,Merchanthelpdesk.Pune@hdfcbank.com,MerchantHelpdesk.Bangalore@hdfcbank.com,x3eMerchantHelpdesk.Hyderabad@hdfcbank.com,x3eMerchantHelpdesk.Bangalore@hdfcbank.com,MerchantHelpdesk.Hyderabad@hdfcbank.com,x3eMerchanthelpdesk.Pune@hdfcbank.com,MerchantHelpdesk.Kerala@hdfcbank.com,","22.5713231,88.4340352"
Airtel Payment Bank,Banks,Kolkata,"M G Road Burrabazar,Near Burrabazar Flyover Burrabazar",,",wecare@airtelbank.com,x3ej_doe@airtel.in,j_doe@airtel.in,u003ewecare@airtelbank.com,","22.5632688,88.3583161"
Catholic Syrian Bank,Banks,Kolkata,"Salt Lake City Sector 1, Salt Lake City Sector 1",,",netbanking@csb.co.in,u003enetbanking@csb.co.in,x3ecustomercare@csb.co.in,atm@csb.co.in,customercare@csb.co.in,Kolkataburrabazar@csb.Co.In,x22customercare@csb.co.in,","22.5662242,88.3581627"
Canra Bank,Banks,Kolkata,"74 Laketown, Laketown",,"x3ehodbshelpdesk@canarabank.com,csscoluck@canarabank.com,,horeconhelpdesk@canarabank.com,saxenadk@canarabank.com,x3ehoreconhelpdesk@canarabank.com,hodbshelpdesk@canarabank.com,nriserviceidmum@canarabank.com,cb8005@canarabank.com,rtgs@canarabank.com,cb0303@canarabank.com,csscokol@canarabank.com,neft@canarabank.com,","22.4975527,88.3169102"
Uco Bank,Banks,Kolkata,"Anwar Shah Road Lake Gardens, Lake Gardens",,"hoatm.calcutta@ucobank.co.in,,hocad.calcutta@ucobank.co.in,zo.hooghly@ucobank.co.in,gm.finance@ucobank.co.in,hopgr.calcutta@ucobank.co.in,uco.custcare@ucobank.co.in,u003ehocad.calcutta@ucobank.co.in,x3ehoatm.calcutta@ucobank.co.in,","22.6017595,88.3713771"
UCO Bank,Banks,Kolkata,"Paharpur Road Garden Reach, Garden Reach",,"hoatm.calcutta@ucobank.co.in,,hocad.calcutta@ucobank.co.in,zo.hooghly@ucobank.co.in,gm.finance@ucobank.co.in,hopgr.calcutta@ucobank.co.in,uco.custcare@ucobank.co.in,u003ehocad.calcutta@ucobank.co.in,x3ehoatm.calcutta@ucobank.co.in,","18.4760581,73.8698087"
