Name,Sector,City,Address,Phone,Email,Lat-Long
Kuberan Silks,Companies(Private),Chennai,"226, Chickpet, Bangalore 560053, KA",+91-80-22206514,"online@kuberansilks.in,,online@thechennaisilks.com,",
Kapil & MMonika,Companies(Private),Chennai,"B - 14, 1st Floor, Lajpat Nagar - 2 Lala Lajpat Rai Market, New Delhi Delhi, 110024","+91-11-29824514, +91-11-41090732",,
Indiana Exporters,Companies(Private),Chennai,"Gala No 8, Bhangarwala Estate, P. L Lokhande Marg, Chembur West, Mumbai 400089, MH",+91-22-25254430,"sharvinoct2022@gmail.com,,deepakumalaxmi@gmail.com,biradarsa@ifgindia.com,roc.chennai@mca.gov.in,",
High Spirit Commercial Ventures Pvt Ltd,Companies(Private),Chennai,"1009-1010, 10th Floor, Universal Majestic, Ghatkopar Mankhurd Link Road, Chembur West, Mumbai 400089, MH",+91-22-66876999,",accounts@prioritybags.in,",
Hidesign India Pvt Ltd,Companies(Private),Chennai,"244-1, Odhiampet Village, Villianur Post, Puducherry 605110, PY","+91-413-2227492, +91-413-2666675","santhy@hidesign.com,,customercare@hidesign.com,info@hidesign.com,",
Heel & Buckle,Companies(Private),Chennai,"Level 3, High Street Phoenix, T-24-A, 462, Senapati Bapat Marg, Mumbai 400013, MH","+91-22-40223309, +91-22-40223354",,
Groversons Apparel Pvt Ltd,Companies(Private),Chennai,"2665/2, Ajmal Khan Road, Karol Bagh, New Delhi 110005, DL","+91-11-28758058, +91-11-28758050",",info@gsparisbeauty.com,onlinesale1@groversonsindia.com,PAWAN@GSPARISBEAUTY.COM,",
Global Healthline Pvt Ltd (98.4),Companies(Private),Chennai,"B-6/7, Okhla Industrial Area, Phase 2, New Delhi 110020, DL","+91-11-41111900, +91-11-41111920","saamagroc@yahoo.com,,info@globalhealthline.com,",
Givo Ltd,Companies(Private),Chennai,"42, Kherki Daula, Delhi-Jaipur Highway, Sector 84, Gurgaon 122001, HR","+91-124-6500685, +91-124-4349800",",info@givoretail.com,neha.sharma@givoretail.com,doe-jane@Givo.com,",
Faaroon Enterprises,Companies(Private),Chennai,"14, Ezzi Manzil, Ghia Compound, 2nd Hasnabad Lane, Santacruz West, Mumbai 400054, MH",+91-9820955586,",bhagwatipackers@yahoo.co.in,",
Europa Group,Companies(Private),Chennai,"70, 1st Floor, Vishnu Krishna Building, Royapatteh High Road, Chennai 600014, TN","+91-44-43442100, +91-44-43510273",",v.kirthivasan@eff-india.com,last@europa-group.co.uk,contactus@europa.co.in,info@europafusion.com,j_doe@europa.co.in,",
Cantabil Retail India Ltd,Companies(Private),Chennai,"B-16, 1st Floor, Indusutrial Area, Lawrence Road, New Delhi 110035, DL","+91-11-27156381, +91-11-27156382",",jasmeen.kaur@careratings.com,last@cantabilinternational.com,Support@cantabilshop.com,info@cantabilinternational.com,customercare@cantabilinternational.com,Investors@cantabilinternational.com,Poonam@cantabilinternational.com,x3ePoonam@cantabilinternational.com,",
Avenue Supermarts Ltd (D-Mart),Companies(Private),Chennai,"Anjaneya Co-Operative Housing. Society Limited, Orchard Avenue, Opposite Hiranandani Foundation School, Powai, Mumbai 400076, MH",+91-22-33400500,",investorrelations@dmartindia.com,jane.doe@dmartindia.com,last@dmartindia.com,x3einvestorrelations@dmartindia.com,x3ejane.doe@dmartindia.com,customerservice@dmart.in,",
Ara Pictures & Frames Pvt Ltd,Companies(Private),Chennai,"51/409, Motilal Nagar No 1, Jai Mataji Marg, Road No 10, Goregaon West, Mumbai 400104, MH","+91-22-28782775, +91-22-28782776",,
Anzalp Herbal Products Pvt Ltd,Companies(Private),Chennai,"37/1, Polo Ground Industrial Estate, Indore 452015, MP",+91-731-3290778,"John.S@anherb.com,,theakshaypatel@gmail.com,doe_j@anherb.com,",
Action Retail Ventures Pvt Ltd,Companies(Private),Chennai,"D-1, Udyog Nagar, Main Rohtak Road, New Delhi 110041, DL",+91-11-43272500,",marketing@akshaya.com,accounts@campusshoes.com,x3einfo@cvpl.in,info@cvpl.in,",
A M F Exports Pvt Ltd,Companies(Private),Chennai,"106-107, DSIDC Complex, Okhla Industrial Area, Phase I, New Delhi 110020, DL","+91-11-26815522, +91-11-26815521",",info@amfexports.com,NEERAJG2003@YAHOO.CO.IN,arul.futnani@gmail.com,amfex@amfexports.com,shiv.dargar@gmail.com,",
Zriza Pharmaceuticals Pvt Ltd,Companies(Private),Chennai,"18, Peenya Industrial Area, 3rd Phase, MEI Colony, Peenya, Bengaluru 560058, KA",,",distribution@zriza.com,hr@zriza.com,info@zriza.com,enquiries@pharmacompass.com,cgangaiah@hotmail.com,business@zriza.com,",
Vins Bioproducts Ltd,Companies(Private),Chennai,"806, Essjay House, Road No 3, Banjara Hills, Hyderabad 500034, TS",,"ceo.vinbiotech@gmail.com,,vins@vinsbio.in,info@vinsbio.in,roc.chennai@mca.gov.in,hrd@vinsbio.in,",
Vignesh Life Sciences Pvt Ltd,Companies(Private),Chennai,"202/H-26, Sharada Residency, Madhura Nagar Yousufguda, Hyderabad 500038, TS",,",roc.chennai@mca.gov.in,accounts@vigneshpharma.com,",
Tynor Orthotics Pvt Ltd,Companies(Private),Chennai,"D-111, Industrial Area, Phase 7, Mohali 160055, CH",,"last@tynorindia.com,care@tynor.in,dj@domain.com,,",
Tuba Laboratories,Companies(Private),Chennai,"11-1-191, Super Medical Complex, Batlagundu, Dindigul 624202, TN",,"enquiry@matsgroup.com,chennai@matsgroup.com,lab.enquiry@matsgroup.com,,",
TTKPDL Ltd,Companies(Private),Chennai,"6, Cathedral Road, Chennai 600086, TN",,",rekha.m@ttkservices.com,saranyan.r@ttkpdl.com,info@ttkhealthcare.com,",
Tohel Pharmachem Ltd,Companies(Private),Chennai,"812/3, Anand Mangal, Near Parimal Garden, Ellisbridge, Ahmedabad 380006, GJ",,",support@aknamed.com,ssubbramaniam@bhil.in,investor@cameoindia.com,roc.chennai@mca.gov.in,chennai@cadmach.com,info@tillomed.co.uk,",
The Scientific Apparatus Company,Companies(Private),Chennai,"40-A, Chaulpathy Road, Beleghata, Kolkata 700010, WB",,",sales@laboratorydeal.com,info@laboratorydeal.com,chennai@smcindia.in,",
The Indian Pharmaceutical Association,Companies(Private),Chennai,"Kalina, Santacruz East, Mumbai 400098, MH",,",vicechairman@pharmexcil.com,iparsb@gmail.com,oasusers@gmail.com,ipacentremembership@gmail.com,ts@tabletsindia.com,",
Tech Observer,Companies(Private),Chennai,"1391/34-A, Nangal Raya, New Delhi 110046, DL",,",editor@techobserver.in,last@tech-observer.com,",
Tansukh Herbals Pvt Ltd,Companies(Private),Chennai,"Sri Ram Road Crossing, Tasir Wali Gali, Aminabad, Lucknow 226018, UP",,",powersec@essar.com,tansukhherbals@gmail.com,",
Taj Pharmaceuticals Ltd,Companies(Private),Chennai,"B-134, Oshiwara Industrial Estate, Oshiwara Bus Depot, Goregaon, Mumbai 400063, MH",,",info@tajpharma.com,roc.chennai@mca.gov.in,x3einfo@tajpharma.com,tajgroup@tajpharma.com,tajpharmaceuticals@gmail.com,x22info@tajpharma.com,",
Sun Pharmaceutical Industries Ltd,Companies(Private),Chennai,"CTS No 201 B/1, Sun House, Western Express Highway, Goregaon East, Mumbai 400063, MH",22-4324-4324,",secretarial@sunpharma.com,x3ejane.doe@sunpharma.com,sunpharma@linkintime.co.in,x3esecretarial@sunpharma.com,rnt.helpdesk@linkintime.co.in,jane.doe@sunpharma.com,",
SR Medicare Pvt Ltd,Companies(Private),Chennai,"218-220, Middle Circle Competent House, S Block, Connaught Palace, New Delhi 110001, DL",,",info@aakarinnovations.com,neerajgupta@rmsindia.co,amar.mehta@in.acteongr,roc.chennai@mca.gov.in,info@srmedicare.com,",
Sohan Healthcare Pvt Ltd,Companies(Private),Chennai,"602, Sacred World, South Wing, Wanowarie, Pune 411040, MH",,",marktg@sohanhealthcare.com,sales@sohanhealthcare.com,jnch-dmc@gov.in,sohanhealthcare@gmail.com,",
Siddharth International,Companies(Private),Chennai,"G-497, Green House, 2nd Floor, Green Street, Fort, Mumbai 400023, MH",,",tkb@newindianexpress.com,sidharthmanagementconsultants@gmail.com,info@siddharthalogistics.com,",
Shilpa Medicare Ltd,Companies(Private),Chennai,"10/80, 1st Floor, Rajendraganj, Raichur 584102, KA",,"x22cs.vbshilpa@gmail.com,,cs.vbshilpa@gmail.com,x3ecs.vbshilpa@gmail.com,",
Seagull Laboratories India Pvt Ltd,Companies(Private),Chennai,"435, Udyog Vihar, Phase 4, Gurgaon 122001, HR",,",seagull@seagullindia.net,x3einfo@seagullpharma.com,pksseagulllabs@gmail.com,info@seagullpharma.com,",
Saimach Pharmatech Pvt Ltd,Companies(Private),Chennai,"6, Laxmi Industrial Estate, Ajod Dairy Road, Rakhial, Ahmedabad 380023, GJ",,",contact@saimach.com,sales@saimach.com,",
Rishi Chemical Works Pvt Ltd,Companies(Private),Chennai,"105/40, Kohinoor Building, 8th Floor, Park Street, Kolkata 700016, WB",,",sales@rishichemicals.com,info@rishichemicals.com,info@rishichem.com,roc.chennai@mca.gov.in,",
Reva Pharmachem Pvt Ltd,Companies(Private),Chennai,"7, DDA Commercial Complex, 1st Floor, Panchsheel Park, New Delhi 584102, DL",,",info@revapharma.com,ramakant@vbshilpa.com,vraina@revapharma.com,roc.chennai@mca.gov.in,",
Ravian Life Science Pvt Ltd,Companies(Private),Chennai,"34, Sector 8-A, Sidcul, Haridwar 249403, UK",,",info@ravianlifescience.com,shatammohan@gmail.com,marketinginfo@ravianlifescience.com,shafaeam@gmail.com,finance@ravianlifescience.com,x3efinance@ravianlifescience.com,",
Provimi Animal Nutrition India Pvt Ltd,Companies(Private),Chennai,"IS- 40, KHB Industrial Area, Yelahankar, Bengaluru 560106, KA",,",last@provimi.in,atul_jain@cargill.com,customercare@cargill.com,x3eatul_jain@cargill.com,",
Provet Pharma Pvt Ltd,Companies(Private),Chennai,"9, 1st Floor, 2nd Lane, Chakrapani Street, Narasingapuram Extension, Maduvankarai, Guindy, Chennai 600032, TN",,"info@provet.in,sensri2@gmail.com,,",
Pharma Chem Machineries,Companies(Private),Chennai,"311/2484, M G Road, Motilal Nagar, Mumbai 400104, MH",,",cs@sapharmachem.com,hrd@aimil.com,mljawa@aimil.com,chennai@bhagwatipharma.com,helpdesk@madraspharma.com,x3ecs@sapharmachem.com,",
Orex Pharma Pvt Ltd,Companies(Private),Chennai,"Pisal House, Near SIDCO Bus Stand, Nakhwa Compound Stadium Road, Thane 400601, MH",,"bdm@orexpharma.com,,que_ad1@yahoo.co.in,x3eque_ad1@yahoo.co.in,",
Ordain Health Care Global Pvt Ltd,Companies(Private),Chennai,"6, Sri Devi Temple Tower, Sembakkam 2nd Main Road, Sembakkam, Chennai 600073, TN",,",pvindia@exeltis.com,finance.india@exeltis.com,india@exeltis.com,",
Olive Healthcare,Companies(Private),Chennai,"B-3, Godrej Colisuem, 2nd Floor, Somaiya Hospital Road, Sion East, Mumbai 400022, MH",,",last@olivehealthcare.co.in,JSmith@oliveai.com,last@olivehospitals.com,John@crosschx.com,John.Smith@crosschx.com,John.Smith@oliveai.com,x3eJohn.Smith@oliveai.com,",
Nutragen Pharma Pvt Ltd,Companies(Private),Chennai,"51/1055, Industrial Estate, Pappanamcode, Thiruvananthapuram 695019, KL",,",x3einfo@rantuspharma.com,u003econtact@nutragenpharma.in,x3eaccounts.appl@aeropharma.com,cstvm.directus@gmail.com,infoindia@actavis.com,accounts.appl@aeropharma.com,info@rantuspharma.com,contact@nutragenpharma.in,x3einfoindia@actavis.com,medibest06@gmail.com,x3emedibest06@gmail.com,",
Nexgen Healthcare Pvt Ltd,Companies(Private),Chennai,"102 & 103, Gayatri Commercial Complex, Behind Mittal Industrial Estate, Marol, Andheri East, Mumbai 400059, MH",,",last@nexgencare.com,info@nexgencare.com,",
Modern Laboratories,Companies(Private),Chennai,"45/47, Industrial Area, Sector D-2, Sanwer Road, Indore 452001, MP",,",roc.chennai@mca.gov.in,",
Laborate Pharmaceuticals India Ltd,Companies(Private),Chennai,"E-11, Industrial Area, Panipat 132103, HR",,",x3ecs@laborate.com,last@laborate.com,d-jane@laborate.com,info@laborate.com,cs@laborate.com,Email-kanlabs@gmail.com,",
Kreative Organics Pvt Ltd,Companies(Private),Chennai,"1306, Road 65, Jubilee Hills, Hyderabad 500033, TS",,",jane@kreativeorganics.com,info@kreativeorganics.com,u003einfo@kreativeorganics.com,md@vancehealth.in,",
Kopran Ltd,Companies(Private),Chennai,"1076, Parijat House, Dr. E Moses Road, Worli, Mumbai 400018, MH",,",cs@kopran.com,x3ecs@kopran.com,janedoe@kopran.com,sunil@kopran.com,",
KLINTOZ Pharmaceuticals Pvt Ltd,Companies(Private),Chennai,"405/55, Madhuban Building, Nehru Place, New Delhi 110019, DL",,",kumarvijaythakur@hotmail.com,info@klintoz.com,kliftonpharma@yahoo.com,x3eaccounts@klintoz.com,accounts@klintoz.com,",
Kee Pharma Ltd,Companies(Private),Chennai,"531, 5th Floor, Paras Trade Center, Phase 2, Gwal Pahadi, Gurgaon 122003, HR",,",x3einfo@anuhpharma.com,secretarial@keepharma.com,info@anuhpharma.com,x3esecretarial@keepharma.com,",
Kansas Laboratories Pvt Ltd,Companies(Private),Chennai,"8/1, Bikaner Building, 1st Floor, Lal Bazar Street, Kolkata 700001, WB",,",roc.chennai@mca.gov.in,kanlabs@gmail.com,company@knmaassociates.org,",
Inogent Laboratories Pvt Ltd,Companies(Private),Chennai,"28-A, Street No 15, Nacharam, Hyderabad 500076, TS",,",lathaa.subramanian@inogent.com,compliances@gvkbio.com,bd@inogent.com,",
Icon Pharma And Surgicals Pvt Ltd,Companies(Private),Chennai,"128-B, Phase 1 & 2, GIDC, Naroda, Ahmedabad 382330, GJ",,",roc.chennai@mca.gov.in,info@iconlife.in,",
Health Secure India Pvt Ltd,Companies(Private),Chennai,"Vasundhara Co-operative Housing Society, Sector 8, Kharghar, Navi Mumbai 410210, MH",,",healthsecure@rediffmail.com,abhijitt.wankhede@healthsecure.co.in,drug-safety@its.jnj.com,info@healthsecure.co.in,",
Globalchem APac,Companies(Private),Chennai,"101, 1/2-2-20/L-8 & 9, Golden Towers, D D Colony, Amberpet, Hyderabad 500013, TS",,"ska9001@gmail.com,,raghu@globalchem.in,",
Depsons Pharma,Companies(Private),Chennai,"B-206, Fairdeal House, Navarangpura University Area, Swastik Char Rasta, Ahmedabad 380009, GJ",,"info@delvin.in,,corporate@emcure.co.in,emceestore@rediffmail.com,",
Chr. Hansen India Pvt Ltd,Companies(Private),Chennai,"B- 605, Everest Grand, Opposite Ahura Centre, Mahakali Caves Road, Andheri East, Mumbai 400093, MH",,",INCCS@chr-hansen.com,DKHRE@chr-hansen.com,x3ejane.doe@chr-hansen.com,last@chr-hansen.com,x3einrsh@chr-hansen.com,jane.doe@chr-hansen.com,inrsh@chr-hansen.com,",
Chemhouse Marketing,Companies(Private),Chennai,"601/602, 6th Floor, Pokhran Road No 1, Vartak Nagar, Thane West, Mumbai 400610, MH",,"qa.in@mxns.com,,jeetendra.patil@mxns.com,",
Catalyst Pharma Consulting,Companies(Private),Chennai,"7-71, Dharam Jyot, A B Nair Road, Juhu, Mumbai 400049, MH",,",x3ejdoe@catalystpharma.com,jdoe@catalystpharma.com,bhushan@catalystpharma.co.in,info@catalystpharma.com,",
Cassel Research Laboratories Pvt Ltd,Companies(Private),Chennai,"PK-19, Industrial Estate, Phase 5, Ekkattuthangal, Chennai 600097, TN",,",VMANISELVAN@GMAIL.COM,vmaniselvan@gmail.com,sudha.pr2@gmail.com,IN_-_vmaniselvan@gmail.com,",
Capro Labs Exports India Pvt Ltd,Companies(Private),Chennai,"A-109, 3rd Main Road, Peenya Industrial Area, 2nd Stage, Peenya, Bengaluru 560058, KA",,",caprolabs@yahoo.co.in,info@caprolabs.com,",
Camson Bio Technologies Ltd,Companies(Private),Chennai,"C-7, Golden Enclave, 7th Floor, Corporate Block, Airport Road, Bengaluru 560017, KA",,"info@camsonbiotechnologies.com,,doe.jane@camsonbiotechnologies.com,",
Bajaj Healthcare Ltd,Companies(Private),Chennai,"23, Bhoomi Velocity, 6th Floor, Infotech Park Road, Waghle Industrial Estate, Thane 400604, MH",,"bagichelp@bajajallianz.co.in,,investors@bajajhealth.com,",
Ayulabs Pvt Ltd,Companies(Private),Chennai,"Gondal Road, Vavdi, Rajkot 360001, GJ",,",pbmadhu2000@yahoo.co.in,mnmanvarca@rediffmail.com,info@ayulabs.com,customercare@ayulabs.com,salesayulabs@gmail.com,",
Aryan International,Companies(Private),Chennai,"D-184, Freedom Fighters Enclave, Neb Sarai, New Delhi 110068, DL",,",parasexports23@gmail.com,aryanmumbai2005@gmail.com,mlgadvocate@yahoo.com,pns2309@gmail.com,info@assbl.com,",
Arvind Remedies Ltd,Companies(Private),Chennai,"190, Poonamallee High Road, Chennai 600084, TN",,",x3ecs@arvindremedies.com,cs@arvindremedies.com,arl@arvindremedies.com,",
Apicure Pharmaceuticals,Companies(Private),Chennai,"267, Opposite Nazmi Fruit, Gondal Road, Shapar, Rajkot 360024, GJ",,",x3enrpharmaceutical@gmail.com,contactus@stedmanpharma.com,roc.chennai@mca.gov.in,info@medopharm.com,support@apicore.com,adminexe@mmcpharmaceuticals.com,",
Anuja Healthcare Ltd,Companies(Private),Chennai,"C-26 & C-31, Industrial Focal Point, Derabassi, Rajpura 140507, PB",,",anujahealthcarelimited@gmail.com,doe.j@anujahealthcare.com,",
Amsar Goa Pvt Ltd,Companies(Private),Chennai,"S-12, Colvale Industrial Estate, Goa 403513, GA",,"accounts@amsar.com,,marketing@amsar.com,John@amsar.com,amsarveda@amsar.com,",
Aishwarya Group,Companies(Private),Chennai,"915, Hubtown, Viva Western Express Highway, Shankarwadi, Jogeshwari East, Mumbai 400060, MH",,",vinodmm07@gmail.com,aishucaslina@gmail.com,",
Aero Pharma Pvt Ltd,Companies(Private),Chennai,"W-34, B T T C Industrial Estate, MIDC, Rabale, Navi Mumbai 400701, MH",,",x3eaccounts.appl@aeropharma.com,accounts.appl@aeropharma.com,x3eeppl@live.in,simasilvassa@gmail.com,roc.chennai@mca.gov.in,eppl@live.in,",
West Bengal Cooperative Milk Producers Federation Ltd,Companies(Private),Chennai,"Block LB2, Sector III, Salt Lake City, Kolkata 700098, WB","+91-33-23352844, +91-33-23352860","trihootagro@yahoo.co.in,,retail@amul.coop,aavincomplaints@aavin.tn.gov.in,aavincomplaints@gmail.com,mail@benmilk.com,aavinplan@gmail.com,",
Weikfield Products Company India Pvt Ltd,Companies(Private),Chennai,"3A, 3rd Floor, Vascon Chamber, Nagar Road, Pune 411014, MH",+91-20-66478300,",sunil_Gijare@weikfield.com,INFO@WEIKFIELD.COM,last@weikfield.com,x3esunil_Gijare@weikfield.com,",
VVF India Ltd,Companies(Private),Chennai,"109, Opposite Sion Fort Garden, Sion East, Mumbai 400022, MH","+91-22-40282000, +91-22-40282250",",secretarial@vvfltd.com,corporatecommunications@vvfltd.com,x3esecretarial@vvfltd.com,",
Vista Processed Foods Pvt Ltd (OSI Group),Companies(Private),Chennai,"2nd Floor, Sector 1-E, Above Restaurant kalamboli, Navi Mumbai 410218, MH",+91-22-64569216,",bhupinder-singh@vista-osi-group.com,",
Visnukumar Traders Pvt Ltd,Companies(Private),Chennai,"112-B, Poonamalle High Road, Velappanchavadi, Chennai 600077, TN","+91-44-65715715, +91-44-65715716",",x3eaccounts@intercity.co.in,acc@vktpl.com,vktpl@vsnl.net,enquiry@vktpl.com,accounts@intercity.co.in,u003eenquiry@vktpl.com,",
Vippy Industries Ltd,Companies(Private),Chennai,"28, Industrial Area, A. B Road, Dewas 455001, MP","+91-7272-258545, +91-7272-258251","last@vippysoya.com,,x3eadmin@vippysoya.com,",
Vending Updates India Pvt Ltd,Companies(Private),Chennai,"B-23, Sector 88, Phase II, Noida 201305, UP","+91-120-6483902, +91-120-6483903",",accounts@geminicoffeevendingindia.com,info@vendingupdates.com,exportdocs@vendingupdates.com,",
Tropilite Foods Pvt Ltd,Companies(Private),Chennai,"Tansen Road, Gwalior 474002, MP",+91-751-4056333,",last@davars.com,x3einfo@davars.com,",
Tide Industries,Companies(Private),Chennai,"312-313, Paradise Complex, Sayaji Gunj, Vadodara 390005, GJ",+91-265-2225744,",x3esaptarshi_ganguly@veedol.com,capt.saravanan@outlook.com,saptarshi_ganguly@veedol.com,jane@tideind.com,",
Thiru Arooran Sugars Ltd,Companies(Private),Chennai,"El Dorado, 5th Floor, 112, Nungambakkam High Road, Chennai 600034, TN","+91-44-28276001, +91-44-2827826",",secretarial@tasugars.in,Secretarial@tasugars.in,",
The Ugar Sugar Works Ltd,Companies(Private),Chennai,"Mahaveer Nagar, Sangli, Ugar Khurd, Belagavi 591316, KA",+91-8339-272230,",usw.bby@ugarsugar.com,tushar.deshpande@ugarsugar.com,Usw.sangli@ugarsugar.com,jane.doe@ugarsugar.com,x3ebn.akiwate@ugarsugar.com,helpdesk@ugarsugar.com,",
Tapi Food Products,Companies(Private),Chennai,"210-211, Sunrise Chambers, Sardar Chowk, Minibazar, Surat 395006, GJ",+91-261-2551206,",tapifood@gmail.com,dvmalhan@aifpa.net,info@tapifood.com,",
Tan Business Ventures Pvt Ltd,Companies(Private),Chennai,"New No 26, Old No 19, 5th Cross Street, Lake Area, Numgammbakkam, Chennai 600034, TN","+91-44-28173965, +91-44-28171424",",x22info@meraqui.com,accounts@theimperative.in,info@meraqui.com,nicholas@tbv.in,x3eaccounts@theimperative.in,x3einfo@meraqui.com,",
Tamilnadu Co-operative Milk Producers Federation Ltd,Companies(Private),Chennai,"Aavin Illam, Madhavaram Milk Colony, Chennai 600051, TN","+91-44-23464558, +91-44-23464520",",aavinmd@gmail.com,aavincomplaints@gmail.com,aavinplan@gmail.com,aavinkk@gmail.com,info@indialei.in,",
Synapse Wellness India Pvt Ltd,Companies(Private),Chennai,"202, YashShree, BT Kawde Road, Pune 411001, MH","+91-20-26804381, +91-8049591342",",n@gmail.com,info@auditax.org,gps27@rediffmail.com,",
Surat District Co-operative Milk Producers Union Ltd (SUMUL),Companies(Private),Chennai,"Post Box No 501, Sumul Dairy, Surat 395008, GJ",+91-261-3290802,",root@sumul.coop,career@sumul.coop,",
Supreme Poultry Pvt Ltd,Companies(Private),Chennai,"P & C Towers, 2nd Floor, 140, Perundurai Road, Erode 638011, TN",+91-424-2255444,",roc.chennai@mca.gov.in,nithyagokulcs@gmail.com,supremepoultry123@gmail.com,",
Super Seeds Pvt Ltd,Companies(Private),Chennai,"32, New Anaj Mandi, Hisar 125001, hr",+91-1662-275596,",info@bombaysuper.in,janedoe@superseedsonline.com,roc.chennai@mca.gov.in,info@superseedsonline.com,",
SSG Multiproducts Pvt Ltd,Companies(Private),Chennai,"17, 2nd Floor, Sachdeva Tower, Community Centre, Karkardooma, New Delhi 110092, DL","+91-11-48053100, +91-11-48053300",",roc.chennai@mca.gov.in,info@nmpl.co.in,",
Sree Siddarameshwara Agro Industries,Companies(Private),Chennai,"Osmannagar Road, Dhakni, Nanded 431708, MH",+91-8042784790,"kupu_astha@rediffmail.com,,satyasaioils@gmail.com,",
Soya Shakti Power Food Pvt Ltd,Companies(Private),Chennai,"9772, Street Neemwali, Nawabganj Azad Market, Sadar Bazaar, New Delhi 110006, DL",+91-11-9873333544,",sudhirgarg76@rediffmail.com,",
Southern India Aquaculture,Companies(Private),Chennai,"2, Dr. Narasiman Road, Near Bharathi Raja Hospital, T. Nagar, Chennai 600017, TN",+91-44-28158931,",siatdiscus@gmail.com,viceroyexportsmgl@gmail.com,",
Southern Health Foods Pvt Ltd,Companies(Private),Chennai,"Plot No 1160, 129, Z Block, 6th Avenue, Anna Nagar, Chennai 600040, TN","+91-44-26283991, +91-4426286620",",gnana2509@yahoo.com,info@mannafoods.in,x3einfo@mannafoods.in,suresh.r@mannafoods.in,last@mannafoods.in,Suresh.R@mannafoods.in,u003esuresh.r@mannafoods.in,",
Southern Agro Engine Pvt Ltd,Companies(Private),Chennai,"24-A, Industrial Estate Guindy, Phase 3, Chennai 600032, TN",+91-44-22500378,",j.doe@southernagro.com,souagro@vsnl.net,u003efinmgr@southernagro.com,sales@southernagro.com,finmgr@southernagro.com,",
South India Edible Pvt Ltd,Companies(Private),Chennai,"D-194, 1st Floor, Okhla Industrial Area, Phase 1, New Delhi 110019, DL",+91-11-33000011,",customercare@mgmoils.net,legal@sioils.com,chitangbeike@gmail.com,",
Shruti Overseas,Companies(Private),Chennai,"117/L/135, Naveen Nagar, Kakadeo, Kanpur 208025, UP","+91-512-2501599, +91-512-2556387","xx@gmail.com,,mishra@vit.ac.in,SHRUTIOVERSEASPLTD@GMAIL.COM,pradeep.kumar@careratings.com,shruti.mishra@vit.ac.in,",
Shah Motilal Foods Ltd,Companies(Private),Chennai,"B-14, Indian Airlines Colony, Begumpet, Hyderabad 500003, TS",+91-40-66740000,"v3corporatesolutions@gmail.com,,shahfoods.ahmedabad@gmail.com,mansi@thefrontierslegal.com,",
SGR 777 Foods Pvt Ltd,Companies(Private),Chennai,"146/2, New N0 48, Habibullah Road, T. Nagar, Chennai 600017, TN","+91-44-42148220, +91-44-42147844",",ganeshram@sgr777foods.com,accounts@sgr777foods.com,u003eaccounts@sgr777foods.com,",
SFP Sons India Pvt Ltd,Companies(Private),Chennai,"A-24, MEPZ, Kadaperi, Tambaram, Chennai 600045, TN","+91-44-22620028, +9-44-22623157",",info@sfpsons.com,x22finder.in@findernet.com,finder.in@findernet.com,u003einfo@sfpsons.com,x3efinder.in@findernet.com,",
Samex Agency,Companies(Private),Chennai,"Plot No 10, Office No 201, 2nd Floor, Sabari Samridhi, Mumbai 400071, MH","+91-22-25211125, +91-22-25211126",",roc.chennai@mca.gov.in,aldrin@abnamex.net,",
Real Agro Foods Pvt Ltd,Companies(Private),Chennai,"Room No-3E, 3rd Floor, Madhulika Enclave, Shanti Bhawan Compound, Bank More, Dhanbad 826001, JH",+91-326-2301420,",realagro@yahoo.com,secretarial@himeshfoods.com,x3esecretarial@himeshfoods.com,u003erealagro@yahoo.com,amirthaicecreams@yahoo.in,dhanushkarthikeyan@gmail.com,alimento36@gmail.com,elitefoods@eliteindia.com,info@parleagro.com,rkrexportsimports@gmail.com,x3ealimento36@gmail.com,roc.chennai@mca.gov.in,",
Rakesh Group,Companies(Private),Chennai,"Factory D-25, Sector A-3, Tronica City, Ghaziabad 201102, UP",+91-120-2696370,",Info@rakeshgroup.com,x3einfo@rakeshgroup.com,trjaintrgroup@gmail.com,",
Pranav Agro Industries Ltd,Companies(Private),Chennai,"43, 5th Floor, Nav Maharashtra House, Opposite Shaniwarwada, Shaniwar Peth, Pune 411030, MH","+91-20-24461023, +91-20-24461022",",sgupta.cs@hind.in,info@pranavagro.com,kbatra1@pranavagro.com,sangli@pranavgroup.com,x3esgupta.cs@hind.in,",
Prabhat Dairy Ltd,Companies(Private),Chennai,"Nirmal Nagar, Rahata, Shri Rampur, Ahmednagar 413712, MH","+91-2422-645500, +91-2422-645908",",last@prabhatdairy.in,customercare.prabhat@in.lactalis.com,customercare@prabhatdairy.in,",
Plant Lipids Pvt Ltd,Companies(Private),Chennai,"Kolenchery, Ernakulam 682311, KL","+91-484-3051500, +91-484-2760497",",x22finance@plantlipids.com,finance@plantlipids.com,x3efinance@plantlipids.com,last@plantlipids.com,doe.jane@plantlipids.com,",
Perfetti Van Melle India Pvt Ltd,Companies(Private),Chennai,"101/105, 1st Floor, Tower D, Global Business Park, M. G Road, Gurgaon 122002, HR",+91-124-3058200,",x3econsumercare@in.pvmgrp.com,consumercare@in.pvmgrp.com,last@perfettivanmelle.com,",
