Name,Sector,City,Address,Phone,Email,Lat-Long
Sardar Patel Institute of Technology - Andheri (West),College,Mumbai,"Bhavan's Campus, Old D N Nagar, Munshi Nagar, Andheri West, Mumbai, Maharashtra 400058",099303 62034,,"19.1231827,72.8335405"
"Shah and Anchor Kutchhi Engineering College, Chembur",College,Mumbai,"Mahavir Education Trust Chowk, W.T Patil Marg, D P Rd, next to Duke's Company, Chembur, Mumbai, Maharashtra 400088",022 2558 0854,",info@sakec.ac.in,registrar@sakec.ac.in,Principal@Shahandanchor.Com,mail@shahandanchor.com,admission@sakec.ac.in,","19.0485116,72.9090082"
"Sindhudurg Shikshan Prasarak Mandal's College of Engineering, Kankavli",College,Mumbai,"A/P-Harkul Budruk, State Highway 181, Tal- Kankavali, Sindhudurg, Maharashtra 416602",02367 299 214,"principal@sspmcoe.ac.in,ykskankavli@gmail.com,sspmcoeexam@gmail.com,,","16.2665981,73.7413269"
"SIES Graduate School of Technology, Nerul",College,Mumbai,"Sri Chandrasekarendra Saraswati Vidyapuram Sector-V, Nerul, Navi Mumbai, Maharashtra 400706",022 6108 2400,",seemak@sies.edu.in,","19.0428181,73.0205031"
SMT. Indira Gandhi College of Engineering - Ghansoli,College,Mumbai,"400701, Sector 8, Plot 1, Ghansoli, Navi Mumbai, Maharashtra 400701",080809 49300,",careers@sigce.edu.in,contactus@sigce.edu.in,igce@rediffmail.com,principal@sigce.edu.in,","19.120033,72.9953424"
"St. Francis Institute of Technology, Borivali",College,Mumbai,"6VV4+C8X, Sardar Vallabhbhai Patel Rd, near Bhagwati hospital, Mount Poinsur, Borivali West, Mumbai, Maharashtra 400103",022 2892 8585,",x3eregistrar@sfc.edu,x22registrar@sfc.edu,info@sfitengg.org,registrar@sfc.edu,sfedu@sfit.ac.in,info@collegefunda.com,tpo@sfit.ac.in,sfiad@live.in,","19.2436212,72.853269"
"Terna Engineering College, Nerul, Navi Mumbai",College,Mumbai,"Plot No 12, Sector-22 Opp. Nerul Railway Station W, Phase II, Nerul, Navi Mumbai, Maharashtra 400706",022 6111 5444,"admission@ternaengg.ac,admission@ternaengg.ac.in,,","19.0296185,73.0140682"
"Thakur College of Engineering and Technology, Thakur Village, Kandivali",College,Mumbai,"TCET, A-Block, Gate No 5, Thakur Educational Campus, Shyamnarayan Thakur Rd, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101",022 6730 8106,",tcet.tnp@thakureducation.org,u003etcet.admission@tcetmumbai.in,tcet.admission@tcetmumbai.in,tcet@thakureducation.org,","19.2063053,72.8720307"
"Thadomal Shahani Engineering College Mumbai, Bandra (W)",College,Mumbai,"W, P. G. Kher Marg, (32nd Road, Marg, Off Linking Rd, TPS III, Bandra West, Mumbai, Maharashtra 400050",022 2648 8830,",gtthampi@yahoo.com,tsec.placement@gmail.com,tsec@tsec.edu,gthampi@yahoo.com,","19.0644698,72.8332853"
"Vidyalankar Institute of Technology, Wadala(E),Mumbai",College,Mumbai,"Vidyalankar Educational Campus, Vidyalankar College Rd, Wadala East, Deen Bandhu Nagar, Antop Hill, Mumbai, Maharashtra 400037",022 2416 1126,"transcripts@viie.edu.in,,principal@vit.edu.in,admissions@viie.edu.in,","19.021214,72.8678961"
"Vidyavardhini College of Engineering and Technology, Vasai Road(W)",College,Mumbai,"9RMH+GFX, K.T. Marg, Vartak College Campus Vasai Road, Vasai-Virar, Maharashtra 401202",0250 233 8234,",parag.patil@vcet.edu.in,vcet_inbox@vcet.edu.in,","19.3838746,72.8261587"
"Universal Ai University, Karjat, Mumbai",College,Mumbai,"W93F+9GH, Kushiwali, Maharashtra 410201",,",careers@ubs.org.in,info@universalai.in,xxxxi.n@ubs.org.in,u003einfo@universalai.in,","18.9028543,73.3720032"
"Usha Mittal Institute of Technology, Santacruz(W), Mumbai",College,Mumbai,"Juhu-Tara Road, Sir Vitthaldas Vidyavihar, Santacruz(W), Mumbai, Maharashtra 400049",082914 09346,",umitsndt@rediffmail.com,office@umit.sndt.ac.in,info@collegefunda.com,","19.0864556,72.8279212"
"Veermata Jijabai Technological Institute, Matunga, Mumbai (Autonomous)",College,Mumbai,"2VC4+VCQ, H R Mahajani Rd, Matunga East, Mumbai, Maharashtra 400019",,",registrar@vjti.ac.in,u003e_coe_degree@vjti.ac,u003eregistrar@vjti.ac.in,susayyad@ci.vjti.ac,coe_diploma@vjti.ac.in,pa_to_director@vjti.ac.in,verification_degreeexam@vjti.ac.in,tpo@vjti.ac.in,.in_coe_diploma@vjti.ac,.in_pa_to_director@vjti.ac.in,hod_degree@ce.vjti.ac.in,coe_degree@vjti.ac.in,hod_degree@tx.vjti.ac.in,","19.0222181,72.8535463"
"Vivekanand Education Society's Institute of Technology Mumbai, Chembur(E)",College,Mumbai,"Hashu Adwani Memorial Complex, Collector's Colony, Chembur, Mumbai, Maharashtra 400074",022 6153 2500,",x3evesasc.admin@ves.ac.in,vesit@vsnl.com,vesasc.admin@ves.ac.in,info@collegefunda.com,vesit.admission@ves.ac.in,","19.0451164,72.8864056"
"Watumull Institute of Electronics Engineering and Computer Technology, Ulhasnagar",College,Mumbai,"6597+RM7, CHM College Campus, Station(West, opposite Ulhasnagar, Ramayan Nagar, Ulhasnagar, Maharashtra 421003",0251 256 7670,"principal@watumull.edu,registrar@watumull.edu,,","19.2195318,73.1615917"
Xavier Institute of Engineering Mahim (West),College,Mumbai,"2RWR+3MV, Opposite S.L.Raheja Hospital, Mahim Causeway, Mahim (West), Raheja Hospital Marg, Mumbai, Maharashtra 400016",022 2445 5937,",xjet@xavier.ac.in,info@collegefunda.com,info@xavierengg.com,","19.045248,72.8391121"
"Yadavrao Tasgaonkar Institute of Engineering & Technology (YTIET), Bhivpuri",College,Mumbai,"Bhivpuri Road Railway Station X88W+GPC Chandhai, Nasrapur, Karjat, Maharashtra 410201",02148 320 781,",principal.ytiet@tasgaonkartech.com,","18.9663223,73.3442005"
"Apeejay Institute of Hospitality, CBD Belapur",College,Mumbai,"Park Hotel Premises No.1, next to CGO, Sector 1, CBD Belapur, Navi Mumbai, Maharashtra 400614",098679 85442,",Emailconnect@aih.edu.in,u003esomnath@aih.edu.in,connect@aih.edu.in,somnath@aih.edu.in,","19.0246259,73.0341801"
"ICE College of Hotel Management and Catering Technology, Andheri",College,Mumbai,"ICE College, J B Nagar Rd, Inside Bagarka College, Ajit Nagar, Andheri East, Mumbai, Maharashtra 400059",093211 56111,",icecollege@rediffmail.com,","19.1113618,72.8651101"
"ICE College of Hotel Management and Catering Technology, Nerul",College,Mumbai,"Guruvarya Balaram Patil College, Darave Road, Behind Police Station Sector 23, Nerul East, Navi Mumbai, Maharashtra 400706",087670 85000,",u003eicenerul@gmail.com,icecollege@rediffmail.com,icenerul@gmail.com,","19.0284226,73.0160286"
"Ramanath Payyade College of Hospitality Management Studies, Mumbai",College,Mumbai,"Shashi Manmohan Shetty Higher Education Complex, Buntar Bhavan Cross Rd, Takshashila Nagar, Qureshi Nagar, Kurla, Mumbai, Maharashtra 400070",022 2405 6587,",info@rph.bunts.edu.in,info.rpchm@gmail.com,","19.0586017,72.8763646"
"IHM Mumbai, Dadar west",College,Mumbai,"2RFM+9XH, Swatantryaveer Savarkar Rd, Aparna Vaibhav Society, Dadar West, Dadar, Mumbai, Maharashtra 400028",022 2445 7241,"u003einfo@ihmctan.edu,,info@ihmctan.edu,director@ihmctan.edu,admin@ihmctan.edu,","19.023431,72.8324176"
"Rustomjee Academy for Global Careers, Dahanu",College,Mumbai,,,"Emailenquiries@ragc.rustomjee.com,,info@ragc.in,milind.idekar21@gmail.com,","19.9631137,72.7602616"
"Sheila Raheja Institute of Hotel Management, Bandra East",College,Mumbai,"Raheja Education Complex, opp. Colgate Ground, Kherwadi, Bandra East, Mumbai, Maharashtra 400051",022 6196 6666,",principal@srihm.edu.in,","19.0590957,72.8417935"
"School of Law, University of Mumbai, Mumbai",College,Mumbai,,,",santoshrathod@idol.mu.ac.in,law@gmail.com,registrar@fort.mu.ac.in,director@idol.mu.ac.in,x3eregistrar@fort.mu.ac.in,Admissions.mutc@old.mu.ac.in,lawmuoffice@gmail.com,x3edirector@idol.mu.ac.in,","19.1255395,72.82664"
"G. J. Advani Law College, Bandra",College,Mumbai,"W, Barrister Hotchand Gopaldas Advani Marg, off Linking Road, Khar, Bandra West, Mumbai, Maharashtra 400050",022 2649 7484,",Galc77@yahoo.co.in,gjadvanilaw@edu.in,galc77@yahoo.co.in,gjalcplacement@gmail.com,galc77@gjadvanilaw.edu.in,","19.0645485,72.8329885"
"Government Law College, Churchgate",College,Mumbai,"1002, A Rd, Churchgate, Mumbai, Maharashtra 400020",022 2204 1707,",principal@glcmumbai.com,securitieslawcourse@gmail.com,info@glcmumbai.com,acadgmca@hotmail.com,principal@glc.edu,","18.9342545,72.8243509"
"K C Law College, Churchgate",College,Mumbai,"Sunder Mahal, Veer Nariman Rd, Churchgate, Mumbai, Maharashtra 400020",022 2285 5726,",contact@lawbhoomi.com,office@kccollege.edu.in,askmeanything@kccollege.edu.in,info@kclawhsnc.edu.in,","18.9297765,72.8245867"
"Maharashtra National Law University, Mumbai",College,Mumbai,"2nd and 6th Floor, MTNL Building, Technology St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",022 2570 3187,",varada@mnlumumbai.edu.in,pratapsinh.salunke@mnlumumbai.edu.in,nlumumbai@mnlumumbai.edu.in,vc@mnlumumbai.edu.in,clm@mnlumumbai.edu.in,mamediation22@mnlumumbai.edu.in,baban.more@mnlumumbai.edu.in,registrar@mnlumumbai.edu.in,manisha@mnlumumbai.edu.in,admission@mnlumumbai.edu.in,","19.1191083,72.9126686"
"Shree L.R. Tiwari College of Law, Mira Bhayandar[7]",College,Mumbai,"Kanakia Rd, Kanakia Park, Mira Road East, Mira Bhayandar, Maharashtra 401107",022 2812 0142,",slrtclaw@rahuleducation.com,","19.2997267,72.8732355"
"Siddharth College of Law, Anand Bhavan, Fort",College,Mumbai,"WRMJ+JWM, Anand Bhavan, Dr Dadabhai Naoroji Rd, near Bombay High Court, Fort, Mumbai, Maharashtra 400023",022 2204 4909,",info@siddharthcollegeoflaw.com,scce1953@gmail.com,principal@siddharthlawcollege.com,Siddharthlawcollege1945@gmail.com,","18.9340994,72.8297224"
Asmita Law College,College,Mumbai,,,"asmitacollegeoflaw@gmail.com,,Emailasmitacollegeoflaw@gmail.com,","19.1153199,72.930517"
"IES's Management College and Research Centre, Bandra West",College,Mumbai,"791, SK Marg, HIG Colony, Nityanand Nagar, ONGC Colony, Bandra West, Mumbai, Maharashtra 400050",022 5000 1729,",info@ies.edu,","19.0500269,72.8270569"
"Humera Khan Institute of Management Studies and Research, Jogeshwari West",College,Mumbai,"HK Campus, Relief Road, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400102",022 2677 6221,",Admin.Hkim@Hkcollege.Ac.In,enquiry@hkimsr.edu.in,","19.1494588,72.8361852"
"SIES College of Management Studies, Nerul",College,Mumbai,,,"sies@siescoms.edu,,ssbsadmissions@sies.edu.in,studentscouncil@sies.edu,","19.0426525,73.0204517"
Jamnalal Bajaj Institute of Management Studies,College,Mumbai,"WRHG+9XV, 164, Backbay Reclamation,H.T. Parekh Marg,Churchgate, Churchgate, Mumbai, Maharashtra 400020",022 2202 4118,"info@jbims.edu,,web@jbims.edu,MMS-placements@jbims.edu,admin@jbims.edu,Officer-placementofficer@jbims.edu,","18.9284935,72.8248621"
"Alkesh Dinesh Mody Institute, Santacruz",College,Mumbai,"3V95+R9W, Joravar Bhavan, Vidya Nagari, Campus, Mumbai, Maharashtra 400098",022 2652 1680,"placements@admi.mu.ac.in,,director@admi.mu.ac.in,","19.069628,72.8558861"
"Sydenham Institute of Management Studies, Research and Entrepreneurship Education, Churchgate",College,Mumbai,"WRPG+37C, B Rd, Churchgate, Mumbai, Maharashtra 400020",022 6151 0701,",info@simsree.net,","18.9351904,72.8230584"
"K. J. Somaiya Institute of Management Studies and Research (SIMSR), Vidyavihar",College,Mumbai,"Somaiya Vidyavihar University, Vidya Vihar East, Mumbai, Maharashtra 400077",022 6728 3050,",info.simsr@somaiya.edu,hari.sabnis@somaiya.edu,xxxxssion.simsr@somaiya.edu,adnan@somaiya.edu,niteenpawar@somaiya.edu,admission.simsr@somaiya.edu,placements.simsr@somaiya.edu,","19.072347,72.8949841"
"N. L. Dalmia Institute of Management Studies and Research, Mira Road East",College,Mumbai,"N L, Dalmia Institute of Management and Research Studies, Srishti Rd, Siddhi Vinayak Nagar, Sector 1, Srishti Complex, Mira Road East, Mumbai, Mira Bhayandar, Maharashtra 401107",099308 88222,",info@nldalmia.in,admissions@nldalmia.co,admissions@nldalmia.in,placements@nldalmia.in,","19.2693343,72.8686772"
"Narsee Monjee Institute of Management Studies, Vile Parle West",College,Mumbai,"V. L, Pherozeshah Mehta Rd, Vile Parle West, Mumbai, Maharashtra 400056",,",contact@lawbhoomi.com,enquiry@nmims.edu,x3engasce@nmims.edu,ngasce@nmims.edu,","19.1033037,72.8340239"
"National Institute of Industrial Engineering, Powai",College,Mumbai,"Vihar Lake Rd, near The Residence Hotel, NITIE Admin Block, Powai, Mumbai, Maharashtra 400087",022 2857 3371,"vbkhanapuri@nitie.ac.in,,admissions@nitie.ac.in,admission.imisem@nitie.ac.in,verification@nitie.ac.in,info@collegefunda.com,admission.fellow@nitie.ac.in,","19.1395682,72.8988338"
"Oriental Institute of Management, Vashi",College,Mumbai,"Plot No. 149, Juhu Gaon Khadi Rd, Juhu Nagar, Sector 12, Vashi, Navi Mumbai, Maharashtra 400703",022 2789 9156,",admin@oim.edu.in,info@collegefunda.com,","19.0922807,73.0022596"
"S. P. Jain Institute of Management and Research, Andheri West",College,Mumbai,"Inside Bhavans College Campus, New Dadabhai Rd, Munshi Nagar, Andheri West, Mumbai, Maharashtra 400058",022 2623 7454,"info@spjimr.org,,reception@spjimr.org,","19.1240258,72.8343315"
"Shailesh J. Mehta School of Management, IIT Bombay, Powai",College,Mumbai,"4WJ8+M78, Area,, IIT, Main Gate Rd, Powai, Mumbai, Maharashtra 400076",022 2576 7781,"x3edean.ap@iitb.ac.in,,dean.aa@iitb.ac.in,x3edean.acr@iitb.ac.in,rakesh.kore@sjmsom.in,admissions@sjmsom.in,piyush@som.iitb.ac.in,x3eadean.ap@iitb.ac.in,dean.acr@iitb.ac.in,x3edean.aa@iitb.ac.in,pm.placement@iitb.ac.in,hodoffice@som.iitb,prcell@som.iitb,dean.ap@iitb.ac.in,x3epm.placement@iitb.ac.in,hod@som.iitb.ac.in,adean.ap@iitb.ac.in,","19.1316704,72.9131226"
"St. Francis Institute of Management and Research, Borivali",College,Mumbai,"Gate No.5, Sardar Vallabhbhai Patel Rd, Mount Poinsur, Borivali West, Mumbai, Maharashtra 400103",022 2891 7096,"last@sfimar.org,,info@sfimar.org,tpo@sfit.ac.in,","19.2427358,72.8512994"
"Tata Institute of Social Sciences, Deonar",College,Mumbai,,,",tissinfo@tiss.edu,admissionsinfo@tiss.edu,info@collegefunda.com,info@tiss.edu,infomumbai@tiss.edu,iro.admissions@tiss.edu,x3eadmissionsinfo@tiss.edu,","19.0430482,72.9115704"
"Welingkar Institute of Management Development & Research, Matunga Central",College,Mumbai,"2VF2+V4M, Lakhamsi Napoo Rd, Opposite Matunga Gymkhana, Matunga East, Mumbai, Maharashtra 400019",022 2419 8300,,"19.0247231,72.847728"
"Chetana's R.K. Institute of Management Studies and Research, Bandra East",College,Mumbai,"Survey No. 341, Sant Dnyaneshwar Marg, Government Colony, Bandra East, Mumbai, Maharashtra 400051",022 6215 7800,",info@crkimr.in,info@cimr.in,","19.0609911,72.845506"
"Uma Krishna Shetty Institute of Management Studies and Research, Kurla",College,Mumbai,"Buntar Bhavan Cross Rd, Takshashila Nagar, Qureshi Nagar, Kurla, Mumbai, Maharashtra 400024",022 2405 9031,",info@collegefunda.com,support.uks@bunts.edu.in,","19.0585141,72.8763001"
"Universal Ai University, Karjat",College,Mumbai,"W93F+9GH, Kushiwali, Maharashtra 410201",,",careers@ubs.org.in,info@universalai.in,xxxxi.n@ubs.org.in,vani@universalai.in,","18.9028543,73.3720032"
"Institute of Chemical Technology, Matunga (Autonomous)",College,Mumbai,"2VF4+GX4, Nathalal Parekh Marg, near Khalsa College, Matunga East, Mumbai, Maharashtra 400019",022 3361 2222,",u003e@ictmumbai.edu.in,cs.mathpati@ictmumbai.edu.in,initials.lastname@ictmummbai.edu.in,ss.lele@ictmumbai.edu.in,","19.0237563,72.8548694"
"Dr L H HIranandani College of Pharmacy, Ulhasnagar",College,Mumbai,"6597+WHF, CHM Campus, Chandibai Himmathmal Mansukhani Road, Opp. Ulhasnagar Railway Station, Ulhasnagar, Maharashtra 421003",0251 256 1341,",hsncbscop_unr@indiatimes.com,contactus@dlhhcop.org,","19.219827,73.1613411"
"Anjuman I Islam S Kalsekar Technical Campus School Of Pharmacy, New Panvel",College,Mumbai,"Plot No:2&3, Sector:16, Near Thana Naka, Khandagaon, New Panvel, Mumbai, Maharashtra 410206",022 2264 1325,",aiktc.newpanvel@gmail.com,u003eaiktc.newpanvel@gmail.com,","19.0002793,73.101349"
Bharati Vidyapeeth College Of Pharmacy C B D Belapur Navi Mumbai,College,Mumbai,"8, YMCA Marg, Sector 3A, CBD Belapur, Navi Mumbai, Maharashtra 400614",022 2757 2131,",bharaticop@rediffmail.com,","19.0294594,73.0394987"
Bombay college Of Pharmacy Kalina Santacruz East Mumbai,College,Mumbai,"3VG6+R3G, Kolivery Village, Mathuradas Colony, Kalina, Vakola, Santacruz East, Mumbai, Maharashtra 400098",022 2667 0871,"office.bcpindia@gmail.com,,harita.desai@bcp.edu.in,info@bcp.edu.in,office@bcp.edu.in,harita.bcp@gmail.com,","19.0770636,72.8576195"
C U Shah College Of Pharmacy,College,Mumbai,"Sir Vithaldas Vidyavihar, 3RQJ+F94, Juhu Tara Road, Santacruz West, near Pariksha Bhavan, Daulat Nagar, Juhu, Mumbai, Maharashtra 400049",022 2660 9577,"cuscp@yahoo.co.in,deanccpr@cushahuniversity.org,,u003ecuscp@yahoo.co.in,cushahpharmacy@sndt.ac.in,Emailcushahpharmacy@sndt.ac.in,ccprvbt@yahoo.com,","19.0888705,72.8282229"
Dr Bhanuben Nanavati College Of Pharmacy,College,Mumbai,"Gate No.1, Mithibai College Campus, Vaikunthlal Mehta Rd, Vile Parle West, Mumbai, Maharashtra 400056",022 4233 2052,",principal@bncp.ac.in,bncp@svkm.ac,Placement@bncp.ac.in,dr.bncp@gmail.com,registrar@bncp.ac.in,Office@bncp.ac.in,","19.1027463,72.8346063"
"Gahlot Institute Of Pharmacy, Koper Khairane",College,Mumbai,"59, Gyan Vikas Road, below Gahlot Management Institute, Sector 14, Kopar Khairane, Navi Mumbai, Maharashtra 400709",022 2755 0816,"gahlot_pharma@rediffmail.com,Emailgahlot_pharma@rediffmail.com,gip.admn@rediffmail.com,,","19.0982448,72.9991634"
H K College of Pharmacy,College,Mumbai,"HK Campus, Relief Road, Oshiwara, Jogeshwari West, Pratiksha nagar, Mumbai, Maharashtra 400102",022 2677 4588,"pharmacy.director@hkcp.edu.in,,Emailpharmacy.director@hkcp.edu.in,","19.1497137,72.8359162"
"Ideal College Of Pharmacy and Research,  Kalyan",College,Mumbai,"Bhal, P.O. Dwarli, Malang Gad Road, Dist, Kalyan, Maharashtra 421306",093223 72512,",principal@icpridealcollege.in,u003einfo@idealcollege.in,info@idealcollege.in,","19.1882267,73.1356889"
"Ideal Institute Of Pharmacy, Wada",College,Mumbai,"plot no 40, Posheri village,Pimplaj road, Taluka, MIDC, Maharashtra 421303",076780 02000,,"19.6642192,73.063057"
"K M Kundnani College Of Pharmacy, Cuffe Parade Colaba Mumbai",College,Mumbai,"Plot No. 23, Jote Joy Building, Rambhau Salgaonkar Rd, Cuffe Parade, Mumbai, Maharashtra 400005",022 2216 4368,",kmkcp@rediffmail.com,info@kmkcp.com,kmkcp@redifimail.com,official@kmkcp.edu.in,","18.916074,72.8215496"
"Konan Gyanpeeth Rahul Dharkar College Of Pharmacy And Research Institute, Karjat",College,Mumbai,"W88W+542, ladiwali Village, Karjat, Maharashtra 410201",070308 02727,",p.kgrdcp@gmail.com,","18.9153984,73.3427015"
Mumbai Educational Trusts Institute Of Pharmacy Degree,College,Mumbai,"Bhujbal Knowledge City, Reclamation, Bandra West, Mumbai, Maharashtra 400050",1800 22 0234,",placements_mgmt@met.edu,communications@met.edu,","19.051927,72.8270618"
"Ncrds Sterling Institute Of Pharmacy, Nerul, Navi Mumbai",College,Mumbai,"Railway Station, Near, Plot No. 93/ 93A, Sector - 19, Nerul (E, Seawoods, Navi Mumbai, Maharashtra 400706",,",principal@ncrdsip.com,","19.0243275,73.0208301"
Oriental College of Pharmacy,College,Mumbai,"Sector-2, Plot No.3,4,5, Behind Sanpada Railway Station, Sanpada West, Mumbai, Maharashtra 400705",022 2775 8715,"registrar@ocp.edu.in,,directoroct@oriental.ac.in,dhanrajadarsh@rediffmail.com,placement@ocp.edu.in,admin@ocp.edu.in,principal@ocp.edu.in,","19.0644821,73.0052151"
"Garware Institute of Career Education & Development, Kalina - Certificate course in Commerce[9]",College,Mumbai,"3VF4+CR5, Kolivery Village, University of Mumbai,Vidya Nagari, Kalina, Santacruz East, Mumbai, Maharashtra 400098",022 2653 0263,,"19.0735145,72.8545234"
"ICE College of Hotel Management and Catering Technology, Mumbra",College,Mumbai,,,",u003eicenerul@gmail.com,icecollege@rediffmail.com,icenerul@gmail.com,","18.4659134,73.854919"
JD Institute of Fashion Technology,College,Mumbai,,,"mumbai@jdindia.com,jdinstitutenavimumbai@gmail.com,jdfashion@jdindia.com,,","18.531638,73.8323711"
IIT Bombay - Indian Institute of Technology,College,Mumbai,"Main Gate Rd, IIT Area, Powai, Mumbai, Maharashtra 400076",022 2572 2545,",adean.rnd@iitb.ac.in,x3ejeeadv@iitb.ac.in,head.bio@iitb.ac.in,cvo@iitb.ac.in,jeeadv@iitb.ac.in,uceed@iitb.ac.in,jeeiitb@iitb.ac.in,","19.1334353,72.910693"
"Institute of Chemical Technology, Mumbai",College,Mumbai,"2VF4+GX4, Nathalal Parekh Marg, near Khalsa College, Matunga East, Mumbai, Maharashtra 400019",022 3361 2222,",dd.sarode@ictmumbai.edu.in,vk.rathod@ictmumbai.edu.in,a.adak@iocb.ictmumbai.edu,vc@ictmumbai.edu.in,ar.acad@staff.ictmumbai.edu.in,st.mhaske@ictmumbai.edu.in,cs.mathpati@ictmumbai.edu.in,initials.lastname@ictmummbai.edu.in,l.roy@iocb.ictmumbai.edu.in,c.sarkar@iocb.ictmumbai.edu.in,x3evc@ictmumbai.edu.in,","19.0237563,72.8548694"
"Prin. L. N. Welingkar Institute of Management Development and Research, Mumbai",College,Mumbai,"2VF2+V4M, Lakhamsi Napoo Rd, Opposite Matunga Gymkhana, Matunga East, Mumbai, Maharashtra 400019",022 2419 8300,,"19.0247231,72.847728"
MIT-WPU,College,Mumbai,"No 12, Rd Number 7, Central Railway Colony, Dadar East, Dadar, Mumbai, Maharashtra 400014",,",international.admissions@mitwpu.edu.in,admissions@mitwpu.edu.in,admissions@mit.edu,x3eadmissions@mit.edu,rxxxxxxr@mitwpu.edu.in,gautam.bapat@mitwpu.edu.in,","18.5137377,73.8121678"
"NMIMS, Mumbai",College,Mumbai,"V. L, Pherozeshah Mehta Rd, Vile Parle West, Mumbai, Maharashtra 400056",022 4235 5555,",admissions.sos@nmims.edu,shubhasheesh.bhattacharya@nmims.edu,lcchandigarh@nmims.edu,enquiry@nmims.edu,x3engasce@nmims.edu,ngasce@nmims.edu,Info.cis@nmims.edu,coe@nmims.edu,","19.1033088,72.8340239"
University of Mumbai [MU],College,Mumbai,"Mahatma Gandhi Road, Mantralaya, Fort, Mumbai, Maharashtra 400032",,",santoshrathod@idol.mu.ac.in,aauunituniversityofmumbai@gmail.com,registrar@fort.mu.ac.in,director@idol.mu.ac.in,examhelpline@mu.ac.in,aqueel@mu.ac.in,x3eregistrar@fort.mu.ac.in,coe4u@exam.mu,Admissions.mutc@old.mu.ac.in,hod@politics.mu.ac.in,x3edirector@idol.mu.ac.in,","18.9294242,72.8284037"
"NMIMS School of Business Management, Mumbai",College,Mumbai,"Pin Code, NMIMS University, V. L. Mehta Road, Vile Parle West, Mumbai, Maharashtra 400056",,"sayantan.khanra@sbm.nmims.edu,seema.mahajan@nmims.edu,,lcchandigarh@nmims.edu,enquiry@nmims.edu,x3engasce@nmims.edu,ngasce@nmims.edu,papiya.de@sbm.nmims,","19.1030739,72.8338614"
Indian Institute of Management Mumbai,College,Mumbai,,,",gateoffice@iitb.ac,miomr@yahoo.com,dean.assoc.academic@iimmumbai.ac.in,dean.assoc.pb@iimmumbai.ac.in,pgp@iimu.ac.in,pgp@iimu.ac,bpnand@yahoo.com,gateoffice@iitb.ac.in,","19.1432281,72.8423584"
"S.P. Jain Institute of Management and Research, Mumbai",College,Mumbai,,,"info@spjimr.org,,seshaiyer@spjir.org,spjicom@spjimr.org,","19.1238249,72.8343975"
"IIMT Studies- International Institute of Management and Technical Studies, Thane",College,Mumbai,"Office No. 2099, Level 1 & 2, Inspire Hub, Western Heights JP Road, opp. to Gurudwara, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053",,",mail@iimtindia.net,info@iimtgroup.edu.in,x3email@iimtindia.net,","19.1247347,72.8238629"
"TISS - Tata Institute of Social Sciences, Mumbai",College,Mumbai,"2WV6+VXH, VN Purav Marg, Deonar, Chembur, Mumbai, Maharashtra 400088",022 2552 5459,"chair-hss-shss@tiss.edu,,madhusekher@tiss.edu,cpc@tiss.edu,admissionsinfo@tiss.edu,cdfc@tiss.edu,iro.admissions@tiss.edu,x3eadmissionsinfo@tiss.edu,","19.0447015,72.9099091"
K J Somaiya Institute of Management,College,Mumbai,"Somaiya Vidyavihar University, Vidya Vihar East, Mumbai, Maharashtra 400077",022 6728 3050,",info@simsr.somaiya.edu,n@somaiya.edu,director@hiray.org.in,hari.sabnis@somaiya.edu,xxxxssion.simsr@somaiya.edu,adcom@somaiya.edu,adnan@somaiya.edu,niteenpawar@somaiya.edu,admission.simsr@somaiya.edu,placements.simsr@somaiya.edu,","19.072347,72.8949841"
Veermata Jijabai Technological Institute - VJTI Mumbai,College,Mumbai,"2VC4+VCQ, H R Mahajani Rd, Matunga East, Mumbai, Maharashtra 400019",,",mspanse@el.vjti.ac.in,hbchoudhari@ee.vjti.ac.in,rmtayade@me.vjti.ac.in,dydirector@vjti.ac.in,","19.0222181,72.8535463"
"IIMT Studies- International Institute of Management and Technical Studies, Mumbai",College,Mumbai,"Office No. 2099, Level 1 & 2, Inspire Hub, Western Heights JP Road, opp. to Gurudwara, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053",,"support@iimtgroup.edu.in,,mail@iimtindia.net,x3email@iimtindia.net,info@iimtgroup.edu.in,","19.1247347,72.8238629"
"INIFD Vashi - International Institute of Fashion Design, Vashi",College,Mumbai,"G -179 /178/177 ,ground floor, Haware Fantasia Business park, corporate wing, opposite Vashi Railway Station Road, behind Inorbit mall, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703",073873 90000,,"19.065233,73.000231"
"Prin. L. N. Welingkar Institute of Management Development and Research, Mumbai",College,Mumbai,"2VF2+V4M, Lakhamsi Napoo Rd, Opposite Matunga Gymkhana, Matunga East, Mumbai, Maharashtra 400019",022 2419 8300,,"19.0247231,72.847728"
